"objid","specobjid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","plate","mjd","fiberid","petroRad_u","petroRad_g","petroRad_i","petroRad_r","petroRad_z","petroFlux_u","petroFlux_g","petroFlux_i","petroFlux_r","petroFlux_z","petroR50_u","petroR50_g","petroR50_i","petroR50_r","petroR50_z","psfMag_u","psfMag_r","psfMag_g","psfMag_i","psfMag_z","expAB_u","expAB_g","expAB_r","expAB_i","expAB_z","redshift","class"
"1.24E+18","2.16E+18","23.22583624","-10.14321976","19.10744","18.13993","17.83541","17.70966","17.67854","1663","301","2","54","1914","53729","293","1.689615","1.53807","1.339204","1.407434","1.46062","21.6537","53.92327","79.06506","71.05007","78.38512","0.8523005","0.7811623","0.6831816","0.7045401","0.731861","19.10044","17.8223","18.13673","17.71173","17.67815","0.1204556","0.9997799","0.2559709","0.9954271","0.1384465","-0.000764299","STAR"
"1.24E+18","7.45E+17","23.25529561","-10.33033773","18.58683","16.75918","15.92621","15.50227","15.22126","1663","301","2","54","662","52147","131","8.721002","8.495845","8.007479","8.228469","7.883121","30.72777","143.5925","447.0652","306.9529","545.8401","4.119742","3.929401","3.866805","3.924424","3.681271","21.01467","18.29905","19.11676","17.96048","17.541","0.4661597","0.6922496","0.6971529","0.7051824","0.7234214","0.07930984","GALAXY"
"1.24E+18","3.22E+18","168.4867784","66.66163429","17.68004","16.80257","16.53284","16.44103","16.4116","1350","301","4","326","2858","54498","318","1.769767","1.515523","1.432968","1.481924","1.325394","81.72021","184.4558","256.8851","236.1788","264.2237","0.8975679","0.7749658","0.7334301","0.7468649","0.6761133","17.68075","16.53673","16.80934","16.44025","16.40499","0.623441","0.7837865","0.6993916","0.2499439","0.5911987","-0.000395195","STAR"
"1.24E+18","3.22E+18","168.4748996","66.68853457","17.95474","16.43416","15.9031","15.74462","15.6742","1350","301","4","326","2858","54498","320","1.846026","1.491106","1.439966","1.478569","1.301481","63.96942","258.1088","489.7529","421.4487","524.1606","0.8999098","0.7623209","0.7365865","0.7490813","0.6696643","17.95124","15.90472","16.42962","15.7406","15.66437","0.9998465","0.8997247","0.8999989","0.9879187","0.1505603","-0.000236082","STAR"
"1.24E+18","3.22E+18","168.5887746","66.65061404","17.26883","16.05582","15.63502","15.49986","15.43447","1350","301","4","326","2858","54498","301","1.80043","1.525542","1.438625","1.583256","1.350384","119.1455","367.8315","616.0232","543.7855","641.8235","0.9098107","0.7777182","0.7422261","0.8008585","0.7001785","17.27356","15.69018","16.06956","15.52075","15.45986","0.1034393","0.6832424","0.6993668","0.9997765","0.9997835","-0.000168373","STAR"
"1.24E+18","3.57E+18","168.1851858","66.76621295","19.51462","17.84816","17.14933","16.90356","16.77375","1350","301","4","326","3171","54862","515","2.026715","1.520034","1.512642","1.426582","1.324713","15.91447","70.54763","165.384","134.1559","192.105","0.9471353","0.7740854","0.7764002","0.720059","0.6871886","19.51995","17.16003","17.85976","16.90828","16.7824","0.6626043","0.6847796","0.9997564","0.4999688","0.9497702","-0.000396426","STAR"
"1.24E+18","5.51E+17","156.4017985","64.87857484","18.88288","18.8462","18.73093","18.7581","18.75352","1350","301","4","291","489","51930","301","1.721856","1.617461","1.528047","1.532063","1.70047","27.05157","28.03918","30.38628","30.95055","30.7754","0.8948965","0.8311694","0.7540106","0.7758743","0.7826111","18.88542","18.74166","18.85437","18.77075","18.7712","0.3660729","0.7469684","0.2028743","0.3499952","0.2000927","1.36508","QSO"
"1.24E+18","5.51E+17","156.5145282","64.83618028","17.55345","16.5715","16.30744","16.08811","15.99743","1350","301","4","291","489","51930","272","5.119755","4.859111","5.463788","5.27668","5.333645","67.45769","175.4369","295.8204","236.7294","313.0539","2.20955","2.283394","2.511672","2.441053","2.44152","19.00689","18.02993","18.19936","17.88963","17.77656","0.4193474","0.4771928","0.5097148","0.533593","0.6380174","0.03678637","GALAXY"
"1.24E+18","5.51E+17","156.5540751","64.81052691","19.30085","18.20232","17.42815","16.95096","16.7254","1350","301","4","291","489","51930","269","4.37758","5.098917","4.673859","4.637358","4.335779","19.37824","52.40822","155.6169","102.773","183.7726","2.575555","2.574473","2.381141","2.464626","2.278249","20.84823","19.11478","19.94512","18.65529","18.3624","0.6145732","0.5713701","0.5631519","0.5772877","0.5146052","0.2023171","GALAXY"
"1.24E+18","5.51E+17","156.5662771","64.86651721","19.55607","19.24852","19.07582","19.15252","19.02954","1350","301","4","291","489","51930","266","1.819089","1.613028","1.446762","1.516433","1.515289","14.95608","19.25884","20.66153","22.32632","24.48268","0.9284996","0.8185564","0.7376685","0.7656176","0.7866783","19.56351","19.07938","19.24865","19.15705","19.02063","0.9998006","0.9354593","0.6635603","0.199922","0.1237659","0.9833024","QSO"
"1.24E+18","3.23E+18","168.5389215","66.76487722","19.24815","18.31123","18.05899","17.96976","17.91542","1350","301","4","326","2873","54505","270","1.768643","1.512003","1.434706","1.583043","1.554634","19.32522","45.81316","61.69612","57.86051","71.24583","0.884003","0.7776154","0.7446515","0.7992178","0.7263735","19.25357","18.072","18.32454","17.97645","17.92778","0.243236","0.9996689","0.09993449","0.4967834","0.2274021","0","GALAXY"
"1.24E+18","5.53E+17","168.8750385","66.71690469","18.21048","17.69875","17.69525","17.26218","16.64781","1350","301","4","327","491","51942","316","15.74595","1.595225","1.565291","1.629941","1.337204","49.70589","81.53049","121.1294","81.0843","213.185","0.8256971","0.8054454","0.7929142","0.8228732","0.712157","18.19342","17.70197","17.72833","17.28245","16.64475","0.3173003","0.921591","0.597933","0.8406761","0.8413954","-7.06E-05","STAR"
"1.24E+18","3.22E+18","168.8263483","66.85141052","18.5897","17.15555","16.67604","16.52439","16.47702","1350","301","4","327","2858","54498","306","1.644276","1.603859","1.538245","1.643481","1.318739","35.17573","132.955","237.5296","208.1157","246.378","0.8344694","0.8113897","0.7804337","0.8258457","0.6770344","18.59339","16.68134","17.1632","16.53205","16.47326","0.2025962","0.3499099","0.9499984","0.7498167","0.5914991","-0.000224361","STAR"
"1.24E+18","3.23E+18","168.7383964","66.69000255","19.28881","18.3884","18.17637","18.07252","18.09153","1350","301","4","327","2873","54505","313","1.823946","1.539285","1.468698","1.622752","1.425466","18.83451","42.80778","57.10379","51.64289","57.88579","0.9041419","0.7810172","0.7684161","0.8272099","0.7375904","19.32061","18.19948","18.40434","18.09771","18.1263","0.9997826","0.3508016","0.05","0.1166666","0.854637","-0.001061941","STAR"
"1.24E+18","8.01E+18","168.7309388","66.83143355","19.21031","18.33396","18.03304","17.92012","17.95369","1350","301","4","327","7111","56741","846","1.76038","1.598957","1.548731","1.613117","1.359953","21.0829","45.01756","66.00339","59.51478","64.43009","0.8962972","0.7990616","0.7814338","0.8289827","0.6999926","19.21814","18.03475","18.33977","17.92804","17.95691","0.249811","0.1501468","0.5002488","0.3548254","0.5969273","0.000320972","STAR"
"1.24E+18","3.57E+18","168.8510962","66.83817373","19.15516","18.18596","17.8112","17.65697","17.58318","1350","301","4","327","3171","54862","548","1.63948","1.5924","1.49821","1.605171","1.277786","21.16645","51.28853","83.73598","72.92226","88.69377","0.8374286","0.7988845","0.7768838","0.8178053","0.6710337","19.15506","17.8083","18.18515","17.65951","17.57227","0.9997574","0.09972499","0.9521871","0.3754894","0.2708716","0.000282268","STAR"
"1.24E+18","3.22E+18","168.9901793","66.84147471","18.45913","17.59661","17.39831","17.30602","17.32673","1350","301","4","328","2858","54498","315","1.632563","1.644081","1.540404","1.570887","1.301607","40.31735","88.49489","114.2517","106.6666","112.1471","0.8168486","0.8287845","0.7764109","0.7934171","0.6847786","18.44935","17.41142","17.60987","17.31828","17.33928","0.8220028","0.7630026","0.9999244","0.1500304","0.4553767","-0.000983724","STAR"
"1.24E+18","5.55E+17","185.1293437","67.65468553","19.35253","17.70318","16.93564","16.53218","16.27405","1350","301","4","370","493","51957","592","3.968826","3.233899","3.145289","3.158331","3.113559","18.84555","72.63035","216.5884","149.9678","268.0434","1.78512","1.485094","1.453221","1.460341","1.388055","20.28225","17.95601","18.65701","17.55547","17.31124","0.5655531","0.5560787","0.5278981","0.556406","0.5653278","0.05608625","GALAXY"
"1.24E+18","3.22E+18","169.0548894","66.84698665","16.99465","15.58775","15.07559","14.87537","14.82108","1350","301","4","328","2858","54498","319","1.593423","1.638506","1.517737","1.521713","1.324811","154.2186","560.7195","1073.006","901.1586","1138.079","0.8086896","0.8238164","0.7742213","0.7743025","0.6875334","16.98366","15.0777","15.60119","14.88808","14.8315","0.6008789","0.7896708","0.5499943","0.6733339","0.9999701","8.45E-05","STAR"
"1.24E+18","3.22E+18","169.1113165","66.83245032","17.78397","16.82425","16.53794","16.41101","16.40677","1350","301","4","328","2858","54498","312","1.600235","1.671359","1.489216","1.49772","1.319297","74.79863","180.7292","260.8136","233.6189","264.3445","0.8057835","0.8397868","0.7688652","0.760391","0.6794095","17.76694","16.52937","16.84763","16.41743","16.40876","0.632278","0.8312262","0.05276953","0.45188","0.7914824","0.000206938","STAR"
"1.24E+18","3.22E+18","169.1119421","66.91784174","16.75996","15.34286","14.83235","14.64969","14.56941","1350","301","4","328","2858","54498","313","1.653243","1.655815","1.510057","1.514635","1.297441","191.5495","713.2696","1320.106","1129.057","1408.162","0.8285179","0.830961","0.771995","0.7680776","0.6770489","16.76987","14.82721","15.39037","14.66312","14.55134","0.674067","0.9998551","0.1999932","0.7598537","0.5277357","-0.000161872","STAR"
"1.24E+18","5.53E+17","169.1290776","66.89701902","18.70483","17.69269","17.17196","16.78862","16.61942","1350","301","4","328","491","51942","398","3.737006","4.517674","4.670789","4.502947","16.05406","32.41293","89.43519","203.4297","145.6255","241.5596","1.902915","2.133891","2.086233","2.106491","2.093764","19.76614","18.33067","18.85025","17.95512","17.88187","0.8048214","0.7680547","0.7680917","0.7467627","0.667439","0.1073983","GALAXY"
"1.24E+18","3.57E+18","169.2719611","66.85297071","19.31286","17.8364","17.28653","17.04547","16.96083","1350","301","4","328","3171","54862","590","1.587556","1.575301","1.474638","1.510844","1.298478","17.86315","70.78563","146.1723","118.1838","162.5058","0.7948787","0.8021988","0.7594999","0.7624193","0.6851683","19.29405","17.28125","17.81676","17.04742","16.95587","0.5326287","0.5098956","0.8856386","0.1492586","0.9997388","-0.000293016","STAR"
"1.24E+18","3.23E+18","169.7057156","66.79126455","19.59602","18.54598","18.08264","17.90006","17.8443","1350","301","4","329","2873","54505","271","1.598385","1.526167","1.337316","1.580731","6.962215","14.15549","37.40141","66.11702","56.60036","73.35139","0.8299542","0.788621","0.6894981","0.8027572","0.7531001","19.5866","18.10516","18.55265","17.90752","17.86801","0.121277","0.6462854","0.7133828","0.6182132","0.1998976","-0.0006184","STAR"
"1.24E+18","6.02E+17","217.5201528","1.53684408","17.73021","16.51301","16.02055","15.75157","15.56366","1458","301","2","619","535","51999","184","10.91653","11.30917","11.24061","11.00592","11.16488","74.21355","249.727","508.0531","394.6818","601.5237","4.574983","4.994279","4.994549","5.013472","4.913149","20.22884","18.68944","19.29974","18.90858","18.55976","0.3081349","0.3242454","0.3327523","0.3311622","0.3671017","0.02712773","GALAXY"
"1.24E+18","6.02E+17","217.5227769","1.625434775","19.28616","17.76224","16.80017","16.37127","15.96935","1458","301","2","619","535","51999","196","8.774149","5.959886","5.3789","5.825795","5.340153","22.50123","71.11701","247.4996","171.2686","363.8778","3.216628","2.396723","2.237101","2.426928","2.244379","20.68232","18.18435","19.1625","17.99531","17.54499","0.5871346","0.5937399","0.6182516","0.6594976","0.7613052","0.1278164","GALAXY"
"1.24E+18","6.02E+17","217.5349723","1.689574529","18.07424","17.16247","16.84434","16.64806","16.49462","1458","301","2","619","535","51999","181","5.261917","5.334651","5.574526","5.5579","5.6146","55.21326","133.8513","226.4045","183.5577","250.303","2.329292","2.46806","2.62599","2.62505","2.550915","19.44878","18.48437","18.77841","18.72388","18.43605","0.4558414","0.4275666","0.4398071","0.4423818","0.4085341","0.03393456","GALAXY"
"1.24E+18","6.02E+17","217.6248484","1.646129176","18.26559","17.10437","16.62245","16.30133","16.08427","1458","301","2","620","535","51999","185","6.02","6.44209","5.832129","6.13778","5.570872","49.09517","142.6002","287.2591","220.9557","348.9914","2.938648","2.933835","2.705629","2.8548","2.679208","20.08758","18.63206","19.00991","18.51506","18.21251","0.3149399","0.3243608","0.3343694","0.3408069","0.3548374","0.05152081","GALAXY"
"1.24E+18","6.02E+17","217.6502826","1.530588701","19.56065","17.62097","16.66064","16.25297","15.89948","1458","301","2","620","535","51999","183","2.971004","5.175779","4.927349","5.036361","5.505042","18.28568","80.7148","284.3824","192.3735","406.8514","3.149023","2.251206","2.156304","2.162291","2.263322","20.86122","18.09106","18.9491","17.84188","17.43357","0.7796672","0.9137802","0.8737952","0.9628422","0.8907393","0.09489801","GALAXY"
"1.24E+18","6.02E+17","217.6597288","1.667160172","19.08898","17.7605","17.08293","16.66978","16.35924","1458","301","2","620","535","51999","163","7.841213","6.71848","5.835762","6.518718","5.934694","27.41041","79.6669","198.4973","146.3547","266.4556","3.607224","3.023895","2.606811","2.895361","2.615719","20.96161","19.09349","19.732","18.78255","18.35749","0.2896611","0.3355717","0.3382309","0.3379675","0.3740284","0.1127243","GALAXY"
"1.24E+18","6.02E+17","217.7008914","1.642388845","19.12567","17.17302","16.15627","15.74639","15.38996","1458","301","2","620","535","51999","162","5.45833","5.496253","5.012362","5.374113","4.732189","22.73766","120.5934","444.6732","305.5049","590.8166","2.692438","2.330851","2.223295","2.272376","2.074991","20.44522","17.6391","18.52366","17.33588","16.93137","0.7131735","0.6430083","0.6402455","0.6642705","0.7044643","0.1205703","GALAXY"
"1.24E+18","6.02E+17","217.8224917","1.654456769","19.03718","17.85146","17.36477","17.17879","17.10361","1458","301","2","621","535","51999","168","1.596196","1.552945","1.186863","1.218615","1.208151","23.48826","68.4958","125.3339","107.7977","135.2513","0.7855476","0.7643946","0.605714","0.6250402","0.6236651","19.0339","17.38952","17.87199","17.20153","17.11857","0.8354213","0.944447","0.8488783","0.68665","0.9998556","-0.000138901","STAR"
"1.24E+18","6.02E+17","217.9161716","1.664866932","18.19195","17.93003","18.07967","18.04649","18.20417","1458","301","2","622","535","51999","160","1.530697","1.609469","1.168954","1.230054","1.235873","50.50967","65.5267","55.94123","56.18732","47.84568","0.7575204","0.7778049","0.6015327","0.62872","0.6166765","18.19901","18.0892","17.96543","18.0607","18.20804","0.7000648","0.5313858","0.6199182","0.9999703","0.9724208","0.660403","QSO"
"1.24E+18","6.02E+17","217.9975756","1.58140341","18.24703","17.20265","16.87911","16.682","16.58272","1458","301","2","622","535","51999","144","10.56332","11.7306","11.71238","12.93913","11.42493","53.60528","129.5323","212.71","190.97","263.0864","5.267471","4.752949","4.891555","5.198927","5.797709","20.71898","19.83543","19.82777","19.71124","19.44155","0.7108878","0.7948842","0.8016092","0.8179911","0.6250046","0.02972417","GALAXY"
"1.24E+18","4.53E+18","218.3891302","1.539113274","18.92498","18.78141","18.65683","18.7663","18.75275","1458","301","2","625","4024","55646","188","1.805176","1.692058","1.189259","1.269832","1.175832","26.09937","29.62469","30.10199","33.56168","30.21437","0.8768463","0.8274927","0.6074083","0.6380285","0.6288136","18.94911","18.6705","18.80285","18.79546","18.77815","0.7998089","0.5916507","0.5649465","0.9998767","0.9999511","0.9606498","QSO"
"1.24E+18","6.04E+17","218.4508927","1.493782285","18.48987","18.16997","17.5743","17.14747","17.01429","1458","301","2","625","536","52024","308","1.802537","2.210309","2.298053","2.286053","2.276896","34.0291","50.40646","137.8441","94.46413","158.0288","0.9450423","1.079138","1.044627","1.044189","1.08959","18.77174","18.11182","18.51289","17.71719","17.60814","0.5929379","0.9998272","0.8300463","0.8179504","0.8593093","0.2111076","QSO"
"1.24E+18","6.02E+17","218.3860082","1.561870573","18.91551","17.78495","17.18575","16.81767","16.63172","1458","301","2","625","535","51999","63","11.96074","9.02","8.847028","9.049296","8.324283","34.69793","73.31868","174.1737","123.8114","178.2892","5.53431","4.47437","4.329012","4.293463","3.853361","21.52651","20.16019","20.51931","19.87396","19.47716","0.6999248","0.8118043","0.8249781","0.8025808","0.9812729","0.1120838","GALAXY"
"1.24E+18","6.02E+17","218.5376274","1.616942816","19.05626","16.83733","15.71865","15.21368","14.84458","1458","301","2","626","535","51999","79","68.30016","11.68129","13.55057","12.22603","9.251483","38.88253","174.707","833.9747","513.3979","1042.861","9.918458","4.53575","5.025335","4.646569","4.132574","20.87928","17.79985","18.61972","17.2932","16.83948","0.7711102","0.671378","0.6705084","0.7192503","0.7336622","0.1378634","GALAXY"
"1.24E+18","6.04E+17","218.6156293","1.64137171","18.59209","17.396","17.16475","17.02746","17.0212","1458","301","2","626","536","52024","269","1.508869","1.621096","1.174517","1.187215","1.252269","32.97642","102.2677","143.676","131.6216","144.6409","0.7700125","0.7946386","0.5997871","0.6099001","0.6255224","18.56825","17.16162","17.40848","17.02482","17.01384","0.4263085","0.5969733","0.7277715","0.9494382","0.5358754","0.000170161","STAR"
"1.24E+18","6.04E+17","218.5892","1.607368429","18.35869","17.28177","16.83782","16.58066","16.56717","1458","301","2","626","536","52024","261","15.36548","15.69111","15.73726","27.9229","15.66545","40.3079","110.1528","219.2717","187.0501","198.4597","7.027073","7.114603","7.346719","7.715195","5.779686","21.58764","20.33623","20.31607","19.97159","19.8974","0.716937","0.7670767","0.776397","0.7448583","0.6585771","0.03066206","GALAXY"
"1.24E+18","6.02E+17","218.6586435","1.646305993","18.23148","17.56243","16.86281","16.40065","16.1635","1458","301","2","627","535","51999","22","2.639598","3.774039","3.655851","3.767141","3.563443","37.8958","81.8143","242.4318","163.8618","298.0067","1.182944","1.701547","1.645654","1.685289","1.637864","18.92867","18.04347","18.47044","17.57361","17.30372","0.7095116","0.7695125","0.8414364","0.8831911","0.9344715","0.1350092","QSO"
"1.24E+18","6.04E+17","218.7006352","1.590455344","18.97958","17.91833","17.58115","17.31039","17.20228","1458","301","2","627","536","52024","270","10.42112","7.165076","6.812946","7.028431","6.831707","32.7268","63.21461","110.132","88.54696","117.9223","4.229682","3.245002","3.12393","3.184253","3.191511","20.91481","19.92528","19.84087","19.62835","19.36121","0.3950697","0.3203337","0.3402705","0.3405313","0.2804836","0.05568132","GALAXY"
"1.24E+18","6.02E+17","218.7175712","1.603753918","18.49848","17.29805","16.97886","16.73716","16.67244","1458","301","2","627","535","51999","26","9.586653","8.351781","7.689871","7.90927","8.155409","47.07528","122.4335","193.6403","160.7594","154.3298","4.640687","4.204231","3.879942","3.982566","2.9569","20.8475","19.47638","19.52268","19.24315","18.99668","0.8662924","0.9389665","0.9377664","0.9024736","0.8098151","0.05571818","GALAXY"
"1.24E+18","6.04E+17","218.9835488","1.626943126","19.58887","19.24454","18.67792","18.4681","18.05788","1458","301","2","629","536","52024","227","1.710592","1.634751","2.136884","2.062261","2.306125","13.0614","18.17981","44.68758","34.52007","63.28729","0.9415731","0.8497059","0.9324065","0.9395053","1.0581","19.77858","19.02176","19.48515","18.9003","18.3908","0.6925094","0.893935","0.661427","0.6134056","0.7128585","0.2770225","QSO"
"1.24E+18","4.53E+18","219.1369526","1.636813204","17.97629","18.06471","18.54052","18.86418","19.22407","1458","301","2","630","4021","55620","474","1.767375","1.433872","1.115336","1.211237","1.097547","59.68126","56.96059","26.82966","36.24114","17.28358","0.8644504","0.7209051","0.5787848","0.6197323","0.6165493","17.97052","18.53992","18.09181","18.86898","19.19917","0.6430294","0.4195721","0.6667092","0.2470719","0.3848796","-0.000144814","STAR"
"1.24E+18","4.53E+18","219.0966234","1.604471342","19.39701","18.50656","18.15676","18.02261","18.01475","1458","301","2","630","4021","55620","472","1.658593","1.417396","1.145281","1.253654","1.376032","16.41651","37.78648","58.4172","51.36226","56.85653","0.8586468","0.7055834","0.5751081","0.6355595","0.6807917","19.41076","18.17101","18.51511","18.03271","18.01411","0.68521","0.144876","0.9837251","0.7728549","0.3957162","-0.000144033","STAR"
"1.24E+18","5.14E+17","40.79222342","-8.100720293","19.28976","17.95591","17.43937","17.09543","16.93857","1729","301","4","352","456","51910","435","3.849954","4.545004","4.360823","4.614203","4.436537","18.31461","66.17221","138.2251","107.3409","170.1758","1.996699","2.275515","2.091771","2.25997","2.21426","20.86559","18.96833","19.48652","18.764","18.64896","0.5915841","0.6043225","0.6054143","0.6290544","0.7186109","0.09421938","GALAXY"
"1.24E+18","5.14E+17","41.00988464","-7.974448758","16.89087","15.09756","14.31472","13.91036","13.62682","1729","301","4","353","456","51910","474","12.72887","11.24087","10.9251","10.71738","10.30857","216.1795","853.5284","2381.041","1654.119","2809.917","6.029769","5.232581","4.771977","4.839324","4.136891","19.22299","16.3867","17.29057","16.10617","15.70546","0.8281467","0.7824022","0.7360868","0.7296959","0.7500036","0.03086649","GALAXY"
"1.24E+18","5.14E+17","40.89294646","-8.032871823","18.41368","16.78043","16.06261","15.71701","15.48272","1729","301","4","353","456","51910","423","4.432816","4.26371","4.210581","4.396622","4.219206","40.05748","168.4354","449.0129","333.124","555.9509","2.065132","1.925425","1.883382","1.971071","1.883837","19.60649","17.29997","17.99095","17.0528","16.80089","0.695666","0.78102","0.8128824","0.8083511","0.8414265","0.03186863","GALAXY"
"1.24E+18","5.14E+17","40.92474035","-8.101180492","17.49238","15.71521","14.93713","14.55633","14.26008","1729","301","4","353","456","51910","424","12.1862","11.73383","11.29221","11.09316","11.72935","104.4314","482.3935","1386.755","984.0613","1812.386","4.789158","4.420891","4.313323","4.362103","4.301549","19.53182","16.89147","17.66455","16.65514","16.3093","0.9067708","0.9185159","0.9135953","0.8746765","0.8689547","0.03162803","GALAXY"
"1.24E+18","5.14E+17","41.01699182","-7.928708668","17.69248","17.06715","16.08847","15.83929","15.66922","1729","301","4","354","456","51910","473","166.53","18.80321","6.625486","37.63698","4.726988","124.7139","146.3195","207.3221","476.4669","56.16296","12.84399","12.09508","3.690671","17.85352","0.8432785","21.04207","19.04344","19.92225","18.64362","18.32087","0.503013","0.8784087","0.7734704","0.9073294","0.8458722","0.2344965","GALAXY"
