"objid","specobjid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","plate","mjd","fiberid","petroRad_u","petroRad_g","petroRad_i","petroRad_r","petroRad_z","petroFlux_u","petroFlux_g","petroFlux_i","petroFlux_r","petroFlux_z","petroR50_u","petroR50_g","petroR50_i","petroR50_r","petroR50_z","psfMag_u","psfMag_r","psfMag_g","psfMag_i","psfMag_z","expAB_u","expAB_g","expAB_r","expAB_i","expAB_z","redshift","class"
"1.24E+18","2.75E+18","201.3911335","66.00050942","17.14915","15.71204","15.21592","15.064","15.02595","1412","301","2","213","2445","54573","223","1.456797","1.287208","1.269596","1.499024","1.204515","132.5978","501.5101","905.3883","787.4672","933.6805","0.7505608","0.6695399","0.6651117","0.7654589","0.6236194","17.15835","15.24088","15.7078","15.06398","15.03605","0.9998756","0.4488827","0.9998238","0.2499842","0.3874691","-0.000107551","STAR"
"1.24E+18","2.75E+18","201.2228332","66.17754483","18.15787","16.6768","16.12199","15.90492","15.82182","1412","301","2","212","2445","54573","233","1.477839","1.30067","1.254389","1.474733","1.183572","51.93318","207.0685","414.2156","344.4068","438.521","0.7444612","0.6697138","0.6439902","0.7500311","0.6077217","18.14946","16.11848","16.67078","15.89981","15.81152","0.583639","0.05","0.3909156","0.7499902","0.5303131","-0.000119461","STAR"
"1.24E+18","8.39E+18","109.9331437","0.934039856","19.06156","17.20964","16.37958","16.03727","15.82728","308","301","5","24","7450","56722","663","1.377353","1.33975","1.27881","1.544452","1.264582","22.13084","126.9047","369.199","268.7835","437.3962","0.7117738","0.6976968","0.6823301","0.810725","0.6777466","19.059","16.37011","17.207","16.03596","15.81547","0.3498911","0.7721907","0.1086272","0.4456969","0.5500007","7.37E-05","STAR"
"1.24E+18","8.39E+18","109.9925695","0.926350024","19.46613","17.40846","16.58231","16.30081","16.12545","308","301","5","24","7450","56722","716","1.504625","1.29793","1.274282","1.464319","1.328679","15.97228","104.8013","288.8539","221.7209","342.5061","0.752885","0.6764708","0.6694858","0.7621508","0.7008131","19.47128","16.56149","17.39385","16.2988","16.12813","0.0735499","0.4806589","0.3669792","0.3955152","0.2381699","0.000339181","STAR"
"1.24E+18","8.39E+18","109.1726915","0.58799086","19.08329","17.56181","16.96193","16.73924","16.67101","308","301","4","19","7450","56722","527","1.777854","1.343296","1.268877","1.195875","1.372713","21.5206","89.13654","189.7676","156.2493","200.6327","0.8918616","0.6879551","0.6529853","0.6161422","0.7241294","19.09208","16.98486","17.56177","16.77555","16.68834","0.4283251","0.6830704","0.9509581","0.9878765","0.9212689","0.000194106","STAR"
"1.24E+18","8.39E+18","110.8364654","0.891941934","19.5521","17.69016","16.88887","16.55885","16.37197","308","301","5","30","7450","56722","956","1.434708","1.271322","1.178679","1.274381","1.191624","15.25598","80.52212","225.8605","166.6096","270.8532","0.7205437","0.6575448","0.622871","0.6617512","0.6324196","19.55604","16.87993","17.68362","16.55897","16.36879","0.8605014","0.6499649","0.5810262","0.6367397","0.05","0.000117879","STAR"
"1.24E+18","8.39E+18","110.1493134","0.588787729","18.69104","16.72198","15.88824","15.56445","15.36375","308","301","4","26","7450","56722","764","1.527901","1.249197","1.1916","1.286665","1.19834","32.3957","197.0532","567.8491","419.8461","679.3471","0.769413","0.6485038","0.6255843","0.668965","0.6357641","18.7019","15.88607","16.70601","15.57873","15.36789","0.5339057","0.5397221","0.5077221","0.8199658","0.3686213","0.000318635","STAR"
"1.24E+18","8.39E+18","110.1883336","0.498048488","19.0734","17.01642","16.17766","15.84096","15.6432","308","301","4","26","7450","56722","767","1.424155","1.252924","1.135533","1.253992","1.162687","22.47987","149.5369","438.1827","321.4788","528.8325","0.7218763","0.6462871","0.5942111","0.6489774","0.6151441","19.07053","16.17237","17.00345","15.82895","15.64602","0.4457937","0.5433887","0.4501021","0.6636757","0.635597","0.000308536","STAR"
"1.24E+18","8.39E+18","110.150565","0.488382283","19.55125","17.56159","16.68471","16.35975","16.16171","308","301","4","26","7450","56722","769","1.609162","1.237256","1.161513","1.270304","1.16555","15.04411","90.80186","272.4883","201.2856","323.595","0.7462847","0.6417013","0.6063166","0.6576342","0.6153677","19.54984","16.69103","17.54663","16.36373","16.1699","0.3074921","0.4962486","0.7022312","0.7328994","0.9997209","0.000141266","STAR"
"1.24E+18","8.39E+18","110.3815061","0.510760385","19.19147","16.94678","16.03616","15.69736","15.59995","308","301","4","27","7450","56722","768","1.372538","1.243603","1.196641","1.217507","1.119405","19.48927","159.753","497.3341","366.7741","595.0814","0.6844553","0.6420487","0.623946","0.625743","0.5882723","19.19041","16.03309","16.93995","15.7025","15.55404","0.9996681","0.899916","0.1625809","0.9999087","0.5136968","0.000107251","STAR"
"1.24E+18","8.39E+18","110.5527235","0.551981632","19.54285","17.05208","16.04439","15.7005","15.52397","308","301","4","28","7450","56722","846","1.41432","1.211947","1.180576","1.233926","1.17466","14.50391","145.4961","496.4555","363.7242","581.2438","0.7057998","0.6270215","0.6169757","0.6369658","0.6154971","19.55029","16.05035","17.0421","15.70096","15.52386","0.8612138","0.3283199","0.2000059","0.5000001","0.3899122","0.000162191","STAR"
"1.24E+18","8.39E+18","110.5634113","0.536536092","19.11288","17.07441","16.15045","15.7315","15.48705","308","301","4","28","7450","56722","847","1.424691","1.208913","1.176232","1.234099","1.176682","22.275","142.4386","481.9175","330.3549","606.9595","0.7094841","0.6282968","0.6159925","0.6375812","0.6195018","19.12078","16.15994","17.06941","15.73839","15.49091","0.9999449","0.5920798","0.8550278","0.3389527","0.5336544","0.000522063","STAR"
"1.24E+18","8.39E+18","110.563208","0.386609349","19.21284","17.00966","16.03934","15.64318","15.42465","308","301","4","28","7450","56722","858","1.348793","1.203848","1.145831","1.212991","1.193669","19.85849","150.7834","522.4825","365.1816","643.3748","0.6846223","0.6239832","0.5966604","0.6267635","0.6281263","19.21506","16.04914","17.00005","15.64038","15.43836","0.9746203","0.3509576","0.8028479","0.6526909","0.893878","0.000122696","STAR"
"1.24E+18","8.39E+18","110.7300022","0.585927767","19.17612","17.6235","16.91402","16.57666","16.37829","308","301","4","29","7450","56722","888","1.348674","1.243967","1.138548","1.272745","1.156677","20.15335","85.70593","220.3491","163.0534","261.0811","0.6841726","0.6451366","0.5967871","0.6547258","0.6091539","19.18713","16.92741","17.6214","16.57291","16.38601","0.9997364","0.6672339","0.9964219","0.0545945","0.2800585","0.00023414","STAR"
"1.24E+18","8.39E+18","110.9099625","0.417806774","19.5856","17.3501","16.28701","15.77944","15.47184","308","301","4","31","7450","56722","931","1.289911","1.218608","1.304835","1.197085","1.104845","13.45622","109.9971","461.6835","290.5733","605.2361","0.6521453","0.6268108","0.6661091","0.6190818","0.5824984","19.58792","16.30261","17.35873","15.79034","15.47002","0.5679259","0.9820296","0.9684764","0.9999087","0.5463903","0.000165682","STAR"
"1.24E+18","8.39E+18","110.9113177","0.393895689","19.35404","18.73422","17.44363","17.21918","17.09076","308","301","4","31","7450","56722","926","1.245319","1.70121","1.304276","1.20738","1.16265","16.25612","36.85984","122.1317","100.3485","137.7574","0.6340592","0.822852","0.6659045","0.6176023","0.5978516","19.3373","17.4558","18.81159","17.23867","17.10941","0.4048645","0.4856246","0.850297","0.8264268","0.1558847","0.000225117","STAR"
"1.24E+18","8.39E+18","119.7290057","0.892532825","19.02626","17.01091","16.29449","16.076","15.96668","308","301","5","90","7451","56739","669","1.353752","1.360744","1.229965","1.232716","1.294166","23.04692","149.9098","352.5537","288.8942","386.8588","0.6837724","0.692277","0.6321435","0.6354573","0.6699566","19.02024","16.29011","17.00943","16.09044","15.96949","0.5604786","0.8491669","0.3584671","0.8627881","0.0987312","0.000278674","STAR"
"1.24E+18","8.39E+18","119.7400008","0.929859706","19.16959","17.7972","17.304","17.16284","17.078","308","301","5","90","7451","56739","678","1.390351","1.349729","1.236477","1.252003","1.327541","20.55019","72.53262","129.1659","113.5517","140.1935","0.6893757","0.6919828","0.6406274","0.6466371","0.6848536","19.16618","17.30219","17.79346","17.17474","17.07959","0.712871","0.2466438","0.8121017","0.865687","0.5961238","0.000110646","STAR"
"1.24E+18","8.39E+18","119.4083691","0.504216135","18.76024","16.97441","16.26801","16.0054","15.86015","308","301","4","87","7451","56739","642","1.501323","1.343021","1.122828","1.215495","1.142841","30.41991","154.9483","375.4319","295.1459","421.8929","0.7168905","0.6788304","0.5848886","0.6209984","0.5928495","18.75963","16.29093","16.98095","16.0053","15.85641","0.3014573","0.4499902","0.9881448","0.6987782","0.6050453","0.000236029","STAR"
"1.24E+18","8.39E+18","119.4794285","0.508334662","18.44116","17.4652","17.12813","17.00698","16.97925","308","301","4","88","7451","56739","641","1.405389","1.452063","1.15565","1.183077","1.13917","39.95461","98.36622","149.6666","133.6146","151.4437","0.7059913","0.7202726","0.5969181","0.6077548","0.5998989","18.44489","17.12903","17.48122","17.01061","16.97695","0.6563204","0.8073385","0.8313393","0.9999234","0.9877371","-0.000148736","STAR"
"1.24E+18","8.39E+18","119.5520605","0.486657902","19.39977","18.43211","18.0541","17.92657","17.86897","308","301","4","88","7451","56739","645","1.365695","1.464876","1.151569","1.1615","1.216471","16.16912","40.49165","63.5642","56.40973","67.19133","0.681892","0.7273477","0.5990229","0.594887","0.6031613","19.3919","18.04716","18.44519","17.93483","17.87539","0.8220152","0.9997489","0.6295162","0.5479952","0.9908844","0.000336095","STAR"
"1.24E+18","8.39E+18","120.0157291","0.8489687","17.75933","16.48728","16.14459","16.02127","16.00433","308","301","5","91","7451","56739","760","1.420774","1.302919","35.23463","1.231233","1.238043","75.62212","242.0469","369.8776","331.2595","375.1958","0.7161381","0.6776725","0.600493","0.6332363","0.6489258","17.77092","16.14633","16.4989","16.01304","16.0035","0.7392872","0.7992352","0.402805","0.8546567","0.5544032","0.000163917","STAR"
"1.24E+18","5.34E+18","119.8645335","0.577223097","19.50942","17.59579","16.62455","16.16098","15.84211","308","301","4","90","4745","55892","583","2.969686","9.308553","7.590885","7.917307","6.837098","18.1133","93.76056","322.9052","217.403","395.8122","3.823851","3.203334","2.810615","2.921334","2.55669","21.12894","18.37238","19.284","17.92158","17.47078","0.6259775","0.7698584","0.7294483","0.7193751","0.7199934","0.09494595","GALAXY"
"1.24E+18","8.39E+18","119.8778771","0.548827319","18.36756","17.08676","16.63842","16.48021","16.45853","308","301","4","91","7451","56739","723","1.364804","1.29191","1.139742","1.21767","1.271094","43.08504","139.7762","240.7326","210.2743","246.8075","0.6904551","0.6609641","0.5917552","0.6268668","0.6617457","18.38344","16.66513","17.10109","16.4828","16.47575","0.2999919","0.9997231","0.9133161","0.6907509","0.9999414","3.68E-05","STAR"
"1.24E+18","2.61E+18","129.2582743","54.05478202","19.56037","18.25831","17.65305","17.40887","17.31219","1411","301","4","51","2316","53757","471","1.816993","1.476837","1.341621","1.472307","1.404136","15.55834","48.09996","104.5906","84.02456","118.2689","0.8325506","0.7461745","0.6988071","0.7572999","0.6936959","19.56026","17.65098","18.25134","17.41192","17.32268","0.0568516","0.1996795","0.9792916","0.5832817","0.7340971","0.00030398","STAR"
"1.24E+18","2.61E+18","129.398603","54.10859418","18.68291","17.41346","16.90712","16.71092","16.61564","1411","301","4","52","2316","53757","491","1.502946","1.468142","1.326336","1.504497","1.305457","32.79168","104.7347","200.371","167.4826","214.4713","0.7722813","0.7478798","0.6859279","0.771439","0.6668248","18.68243","16.91581","17.41212","16.71057","16.62679","0.2545584","0.08327013","0.9866534","0.1005682","0.9984303","-0.000144625","STAR"
"1.24E+18","2.61E+18","129.382778","54.1409376","17.80301","16.40634","15.8905","15.6939","15.61399","1411","301","4","52","2316","53757","496","1.600965","1.467188","1.337322","1.500758","1.301682","74.53921","264.8649","512.0978","426.7153","545.7671","0.7866588","0.7471813","0.6900889","0.7686701","0.67019","17.81065","15.89832","16.40954","15.69437","15.62394","0.9938728","0.1434814","0.9998451","0.4479468","0.499","-1.37E-05","STAR"
"1.24E+18","8.19E+18","129.4286064","54.1581416","17.42258","16.24432","15.99045","15.90491","15.84335","1411","301","4","52","7277","56748","940","1.576544","1.50877","1.346007","1.463828","1.316747","104.7266","307.6636","420.9296","387.9224","445.039","0.7832683","0.7594767","0.6936812","0.7526938","0.6785129","17.42786","15.97963","16.25678","15.90962","15.85235","0.9997826","0.2499321","0.7665053","0.6319109","0.7816814","-0.000513112","STAR"
"1.24E+18","2.61E+18","129.2102454","54.61414991","19.32913","17.68943","17.05982","16.83736","16.75155","1411","301","5","54","2316","53757","412","1.645211","1.551193","1.285622","1.352096","1.273898","17.15219","80.72612","175.2766","144.5046","192.5031","0.8199436","0.7727306","0.6666797","0.6998346","0.6649194","19.32641","17.04946","17.70401","16.82878","16.74599","0.7500635","0.9987668","0.6178853","0.6044911","0.9999852","-0.000164898","STAR"
"1.24E+18","2.61E+18","129.2684584","54.72944717","18.40596","17.20673","16.65971","16.43268","16.34088","1411","301","5","55","2316","53757","411","1.6452","1.633539","1.354337","1.39601","1.327663","41.28265","124.1746","260.2006","210.3124","289.7087","0.82607","0.8152109","0.7017256","0.7198659","0.6893871","18.4036","16.66701","17.21913","16.44988","16.35641","0.3500081","0.999831","0.9988769","0.8720416","0.5806213","-0.000323129","STAR"
"1.24E+18","2.61E+18","129.3863134","54.76916563","19.276","18.18514","17.79291","17.67447","17.60721","1411","301","5","55","2316","53757","415","1.647973","1.679276","1.346515","1.372084","1.279751","18.46338","50.54857","81.41438","73.21368","85.65007","0.8088608","0.8264247","0.6933897","0.7095501","0.647822","19.26191","17.78486","18.1937","17.68316","17.59623","0.3993338","0.1999806","0.8029696","0.7419166","0.3148401","-6.98E-05","STAR"
"1.24E+18","2.61E+18","129.4331977","54.81803744","18.372","16.85899","16.28496","16.07529","15.97402","1411","301","5","56","2316","53757","414","1.625638","1.685644","1.343932","1.365429","1.227259","41.88988","169.4679","354.6623","296.2932","384.5461","0.8130159","0.8300534","0.6875508","0.7059015","0.6445194","18.35375","16.27386","16.85782","16.06853","15.95236","0.691025","0.2918098","0.7375619","0.05","0.2140641","-0.000297623","STAR"
"1.24E+18","2.61E+18","129.5276308","54.82055045","15.80412","14.79668","14.75817","14.24732","14.16666","1411","301","5","56","2316","53757","401","1.65944","1.727797","1.339828","1.6862","1.318382","468.6429","1192.114","2002.69","1184.531","2113.608","0.838895","0.8587237","0.7005079","0.8690289","0.687986","15.77098","14.77958","14.76836","14.2048","14.15979","0.7252426","0.2998571","0.8877134","0.3571261","0.6933862","-0.000129947","STAR"
"1.24E+18","2.61E+18","129.7048706","54.94996382","17.23163","16.26553","15.98659","15.87804","15.8525","1411","301","5","57","2316","53757","453","1.691064","1.777721","1.33375","1.440112","1.409278","122.6237","294.2175","426.5564","388.8939","434.3015","0.8360207","0.8692675","0.6964172","0.7426879","0.7223362","17.22773","15.99594","16.29058","15.88109","15.86509","0.2496148","0.7498188","0.9999449","0.4481525","0.05","0.000298546","STAR"
"1.24E+18","5.02E+17","129.580092","54.97957426","19.43304","18.08505","17.27683","16.78763","16.48577","1411","301","5","57","446","51899","323","8.067545","6.592126","5.980295","5.792199","4.412489","18.6938","49.31138","144.1013","99.61558","170.2704","3.602802","2.670363","2.162563","2.404817","1.925354","21.16565","18.93266","19.69504","18.42453","18.1072","0.5260034","0.5945324","0.6881979","0.7073567","0.8337874","0.1214271","GALAXY"
"1.24E+18","3.57E+18","129.6761664","54.94107963","19.27801","18.01266","17.4409","17.281","17.17544","1411","301","5","57","3167","54822","308","1.66556","1.762242","1.36412","1.404211","1.372003","18.72901","58.84195","117.3293","100.971","125.318","0.8542733","0.8621213","0.6963028","0.7320794","0.7065463","19.2847","17.44274","18.02359","17.28371","17.18272","0.999716","0.7406006","0.3952774","0.1131563","0.7365821","-0.001207056","STAR"
"1.24E+18","3.57E+18","129.7862259","55.00675511","18.85515","17.90328","17.48418","17.29021","17.20045","1411","301","5","58","3167","54822","307","1.656315","1.747838","1.33425","1.446159","1.408245","27.27672","66.01025","115.7576","98.97014","127.312","0.8353801","0.8668382","0.6932741","0.7422606","0.7233914","18.85128","17.48739","17.9296","17.2923","17.20412","0.3166173","0.5381792","0.8726488","0.3499407","0.1350612","-0.000514855","STAR"
"1.24E+18","2.61E+18","129.7346926","55.08678166","17.5965","16.07776","15.5254","15.31762","15.22496","1411","301","5","58","2316","53757","448","21.14744","1.705539","1.355264","1.406559","1.356936","88.10963","348.7108","716.2542","598.1262","774.5489","0.8374214","0.8385834","0.6958827","0.7230867","0.6957894","17.59707","15.52542","16.08808","15.32693","15.22755","0.9998958","0.7317497","0.6134895","0.4325303","0.4079388","-2.70E-05","STAR"
"1.24E+18","2.61E+18","129.8099703","55.05748881","18.01403","16.50983","15.9369","15.71747","15.61328","1411","301","5","58","2316","53757","458","1.640825","1.715655","1.348429","1.414228","1.43369","59.15823","235.2482","494.8983","408.8467","544.2273","0.8284475","0.8441634","0.6963663","0.7263099","0.7118422","18.00387","15.92964","16.52939","15.72086","15.61664","0.9037061","0.6152539","0.1181237","0.854303","0.2308828","-0.000187276","STAR"
"1.24E+18","2.61E+18","129.8645293","55.11130861","16.92795","15.84162","15.52429","15.4074","15.37486","1411","301","5","58","2316","53757","442","1.739114","1.631493","1.36728","1.429232","1.357965","162.2531","434.5332","658.7051","597.5773","672.0932","0.8667532","0.8059257","0.7020415","0.7366416","0.7028276","16.94844","15.53457","15.82012","15.42257","15.37877","0.9996887","0.08731861","0.7196532","0.7341108","0.1999942","-0.000145935","STAR"
"1.24E+18","3.57E+18","129.9174055","55.12503416","19.48418","18.11677","17.57846","17.34683","17.25644","1411","301","5","58","3167","54822","313","1.701302","1.622673","1.348311","1.422778","1.376363","15.3081","52.65767","110.0493","90.04235","115.8519","0.8533093","0.813013","0.697473","0.7378259","0.6976414","19.48409","17.58509","18.11092","17.3533","17.25826","0.9163279","0.1791016","0.9996637","0.3500082","0.54721","3.24E-05","STAR"
"1.24E+18","2.61E+18","129.9718743","55.12057013","17.152","15.31973","14.62706","14.34149","14.17893","1411","301","5","59","2316","53757","536","1.845638","1.64593","1.35072","1.427984","1.412621","132.136","704.0565","1755.311","1364.233","1998.419","0.8947079","0.8168496","0.6963045","0.73676","0.7222505","17.17369","14.62872","15.30991","14.34297","14.17793","0.9685522","0.7210712","0.7498937","0.2499315","0.9851936","-0.00036249","STAR"
"1.24E+18","2.61E+18","129.8751978","55.20017637","18.72754","17.3192","16.77586","16.57214","16.48231","1411","301","5","59","2316","53757","449","1.754253","1.613137","1.357171","1.410593","1.363967","30.3572","110.991","225.8598","188.2565","242.1013","0.8812036","0.8028731","0.7010028","0.7262879","0.720073","18.72445","16.7668","17.31641","16.57691","16.48669","0.349642","0.6749777","0.2455987","0.3999213","0.9191092","-6.17E-05","STAR"
"1.24E+18","2.61E+18","129.9099577","55.20039948","18.82995","17.22334","16.63742","16.41879","16.3315","1411","301","5","59","2316","53757","450","1.771729","1.639865","1.363539","1.419893","1.467959","28.11525","121.4583","259.9796","214.6056","281.7532","0.8919437","0.812575","0.7002348","0.7298996","0.7320804","18.83456","16.63188","17.21979","16.4249","16.33719","0.09998194","0.7110603","0.2532033","0.9998162","0.8908327","5.35E-05","STAR"
"1.24E+18","5.02E+17","129.9433751","55.20734505","18.98816","18.62201","18.41768","18.5089","18.32654","1411","301","5","59","446","51899","363","1.957927","1.716621","1.446826","1.457108","8.220713","24.98585","34.10884","39.25777","42.32999","48.85059","0.9220573","0.8459543","0.7271563","0.7489955","0.8004491","19.00193","18.427","18.63145","18.52254","18.34398","0.9998957","0.1964592","0.9096988","0.9838921","0.8357507","0.8886855","QSO"
"1.24E+18","5.80E+18","130.00439","55.26395842","18.97739","18.01622","17.69683","17.57505","17.52762","1411","301","5","59","5153","56577","246","1.742952","1.782733","1.37808","1.426856","1.387049","24.36585","59.38058","89.66659","80.68525","90.96667","0.8724763","0.877202","0.6943257","0.7268015","0.7069708","18.97068","17.69309","18.03836","17.56677","17.526","0.05","0.7582778","0.9851582","0.7695384","0.6725915","-0.000339281","STAR"
"1.24E+18","7.05E+17","248.2060582","44.47447556","18.83784","17.72766","17.29914","17.13794","17.08523","1345","301","4","626","626","52057","137","1.171615","1.12304","1.033226","1.056637","1.037467","28.16714","77.35194","132.4247","115.622","140.8005","0.6023","0.5879892","0.5385622","0.5502295","0.5315081","18.83672","17.31286","17.72954","17.13323","17.10549","0.9601816","0.2999822","0.9999521","0.3327549","0.9997306","-0.00083381","STAR"
"1.24E+18","9.62E+18","245.1442319","47.29517584","19.58768","19.51669","19.28555","19.1923","19.17227","1345","301","4","603","8543","57542","386","1.246098","6.776313","1.02442","1.149939","1.174759","13.5768","14.82995","18.94292","18.90948","20.75435","0.6227121","0.5889951","0.5241914","0.596763","0.5983872","19.61784","19.37245","19.55167","19.21732","19.23501","0.5780307","0.1999775","0.5943769","0.5426456","0.3488293","1.367955","QSO"
"1.24E+18","7.05E+17","248.0827707","44.52457985","18.99954","17.90832","17.52537","17.22559","17.02872","1345","301","4","626","626","52057","536","5.176193","6.005423","5.88317","6.015558","6.14862","21.90913","65.26783","119.2924","92.19244","136.4023","2.981755","3.18902","3.107378","3.152333","3.068827","21.42537","20.14561","20.41231","19.86938","19.68286","0.8449948","0.8873382","0.8879017","0.8691186","0.9298472","0.07213877","GALAXY"
"1.24E+18","9.61E+18","248.3613123","44.36582575","17.71384","16.75231","16.44621","16.34134","16.33487","1345","301","4","627","8531","57905","952","1.167082","1.102845","1.016294","1.034672","1.014284","79.3839","190.0985","277.0833","253.562","280.5486","0.5927351","0.5788666","0.5275332","0.5362171","0.5302024","17.71431","16.44155","16.75681","16.33979","16.3182","0.834996","0.999136","0.7499654","0.4641733","0.5043871","-0.000641143","STAR"
"1.24E+18","7.05E+17","248.2433297","44.45958586","19.48494","17.55351","16.39746","15.87508","15.45306","1345","301","4","627","626","52057","138","6.555606","7.043594","5.747149","6.30662","4.965589","17.46488","88.15348","362.37","233.4323","517.1077","3.214471","2.943537","2.45616","2.611592","2.417164","21.61281","18.42864","19.6214","17.80528","17.33449","0.4718185","0.5564389","0.5669106","0.5511871","0.5750681","0.1322334","GALAXY"
"1.24E+18","7.05E+17","248.6579029","44.25924094","19.09986","19.03887","18.76672","18.38264","18.47051","1345","301","4","629","626","52057","83","1.228918","1.200114","1.301094","1.349602","1.30222","21.47209","22.87018","43.80617","31.03703","38.61963","0.6426996","0.6197525","0.6509053","0.6684676","0.6413035","19.18839","18.96124","19.14373","18.57789","18.73791","0.332931","0.565959","0.999755","0.9998656","0.5235015","0.2219673","QSO"
"1.24E+18","7.05E+17","248.4532487","44.19325351","19.09252","17.86401","17.45599","17.20325","17.02713","1345","301","4","629","626","52057","128","6.032193","5.93314","5.72907","5.930856","6.010629","22.5083","75.08797","130.7177","105.7718","145.3137","2.740192","2.99923","2.806929","2.897952","2.720971","21.29721","19.64924","20.11565","19.45638","19.25969","0.5169559","0.5729062","0.5873412","0.6140726","0.6900083","0.07175567","GALAXY"
