"objid","specobjid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","plate","mjd","fiberid","petroRad_u","petroRad_g","petroRad_i","petroRad_r","petroRad_z","petroFlux_u","petroFlux_g","petroFlux_i","petroFlux_r","petroFlux_z","petroR50_u","petroR50_g","petroR50_i","petroR50_r","petroR50_z","psfMag_u","psfMag_r","psfMag_g","psfMag_i","psfMag_z","expAB_u","expAB_g","expAB_r","expAB_i","expAB_z","redshift","class"
"1.24E+18","7.41E+17","16.00176018","-10.81700392","18.66099","17.125","16.36489","15.94423","15.63901","1740","301","1","127","658","52146","57","9.218174","8.773098","7.595982","7.887281","7.602295","46.72644","162.2743","417.7326","300.3728","531.4532","4.827813","4.195317","3.616955","3.797978","3.461853","20.83515","18.58673","19.38019","18.12992","17.71287","0.607401","0.6180325","0.5987529","0.6102687","0.5852574","0.1027365","GALAXY"
"1.24E+18","7.41E+17","16.00819406","-10.66320201","19.43508","18.51319","18.18335","17.79503","17.88904","1740","301","1","127","658","52146","51","5.523571","3.428192","2.825692","3.529736","2.711556","16.81698","32.60888","60.90942","45.99216","42.33437","2.088714","1.521691","1.386241","1.554253","1.090684","20.42882","19.42435","19.60489","19.04576","19.02863","0.4153462","0.8172054","0.6825101","0.6850839","0.6482272","0.08874416","GALAXY"
"1.24E+18","7.41E+17","16.01688004","-10.68154846","19.2347","17.99664","17.46379","17.10248","16.89341","1740","301","1","127","658","52146","59","5.535525","4.953693","4.501397","4.807826","4.631291","21.05917","62.07788","136.2475","99.58785","163.6122","2.496496","2.433259","2.300547","2.344394","2.222059","20.90405","19.40547","19.83579","19.08063","18.70738","0.5998644","0.5233647","0.5377876","0.548915","0.5452489","0.08250171","GALAXY"
"1.24E+18","3.50E+18","16.26182052","-10.73077321","18.45355","16.65593","16.01085","15.77372","15.67301","1740","301","1","129","3109","54833","131","1.585544","1.503377","1.098874","1.211565","1.19036","40.63999","204.6396","461.9736","375.9042","501.9857","0.7782475","0.7513015","0.5698277","0.6197563","0.6289385","18.41047","16.03211","16.64489","15.76212","15.65977","0.9996575","0.6838202","0.9000086","0.6616359","0.2252654","-0.000137754","STAR"
"1.24E+18","3.50E+18","16.34823513","-10.72712192","19.56354","18.44098","18.03951","17.87487","17.83112","1740","301","1","129","3109","54833","125","1.441673","1.556304","1.165092","1.216596","1.181847","13.90666","39.48443","66.98163","58.51087","68.3445","0.7418866","0.7764049","0.5837674","0.6214659","0.6306714","19.5041","18.03766","18.44157","17.88433","17.82911","0.1000053","0.9997298","0.8889776","0.9996657","0.2116761","-0.000299836","STAR"
"1.24E+18","3.50E+18","16.44925313","-10.84119508","18.77404","17.84329","17.41117","17.17665","17.16033","1740","301","1","130","3109","54833","128","1.565315","1.597863","1.2523","1.257572","1.532482","29.60662","70.3703","128.75","105.5797","139.723","0.7804583","0.7855525","0.6471299","0.6420619","0.7427467","18.79362","17.43852","17.88391","17.19429","17.18839","0.5723335","0.9014812","0.5510206","0.9525501","0.9986787","1.56E-05","STAR"
"1.24E+18","3.50E+18","16.43717441","-10.70712316","19.32815","18.0808","18.24099","18.3345","18.31646","1740","301","1","130","3109","54833","121","8.54682","1.558722","1.178893","1.228644","1.116728","17.68068","55.8331","42.22753","47.85363","43.9282","0.75722","0.7718431","0.5814399","0.6224561","0.6273124","19.30676","18.26892","18.11271","18.35287","18.31385","0.3476257","0.6321395","0.9997386","0.9213622","0.1529794","-0.000475183","STAR"
"1.24E+18","3.50E+18","16.65470553","-10.82762648","17.54833","16.15072","15.59039","15.33673","15.24856","1740","301","1","131","3109","54833","91","1.550613","1.496377","1.198407","1.220775","1.536705","91.91669","327.9157","693.1833","555.6092","760.688","0.7672076","0.7448493","0.6173913","0.6250408","0.763091","17.52547","15.606","16.16282","15.36722","15.29834","0.6165285","0.8445665","0.9997606","0.9997363","0.7896423","-0.000137307","STAR"
"1.24E+18","3.50E+18","16.58701178","-10.81806623","19.27319","18.27699","17.9439","17.80903","17.77002","1740","301","1","131","3109","54833","85","1.593656","1.53591","1.163212","1.160363","1.388062","19.05461","46.58445","70.24989","62.72195","74.28233","0.7902883","0.7530419","0.5982576","0.5929789","0.7149386","19.2624","17.93105","18.29155","17.80526","17.77277","0.8319871","0.9983291","0.1182343","0.9502387","0.9998621","-9.66E-05","STAR"
"1.24E+18","7.42E+17","16.61524904","-10.64040788","18.64466","16.72493","15.71667","15.25213","14.85063","1740","301","1","131","659","52199","259","106.7268","12.52081","11.12893","11.39958","10.74947","47.37173","153.7273","532.527","359.3718","748.5447","8.205802","5.690402","5.156836","5.368213","5.116723","21.92983","18.62503","19.53345","18.17879","17.57555","0.7755248","0.5336575","0.5330299","0.5694066","0.5758615","0.1272893","GALAXY"
"1.24E+18","7.32E+17","359.8560488","-8.945960773","19.36891","17.5816","16.59772","16.11752","15.77472","1729","301","6","82","650","52143","414","5.885896","7.239533","6.210198","7.043763","6.402099","14.51148","81.38069","290.8893","199.6844","355.2499","2.732583","3.054187","2.744651","2.939481","2.36881","21.02454","18.37774","19.27226","17.81052","17.39464","0.8421294","0.8621616","0.8419427","0.8290651","0.8351537","0.1330597","GALAXY"
"1.24E+18","7.32E+17","359.9935681","-9.100617021","19.02678","17.43318","16.46105","15.9861","15.62527","1729","301","6","83","650","52143","443","6.758802","7.53377","7.08624","7.667374","7.056852","16.45169","91.56171","298.107","198.4465","399.7914","2.534337","3.471243","3.137946","3.160075","3.040008","21.1281","18.47626","19.54914","17.92503","17.4908","0.9458333","0.684209","0.670947","0.6277665","0.6302","0.1516576","GALAXY"
"1.24E+18","7.32E+17","0.01918654","-8.943771019","18.33843","17.43831","17.12656","16.94296","16.85394","1729","301","6","83","650","52143","447","15.94629","6.564252","6.3862","6.66763","6.358608","50.76456","100.9731","152.0887","135.4859","152.3668","3.601508","3.105495","2.940623","3.068527","2.744369","20.43244","19.28032","19.55842","18.95238","18.78912","0.397361","0.3595066","0.3715569","0.3891946","0.3497787","0.02708519","GALAXY"
"1.24E+18","7.32E+17","0.240331748","-8.938054236","18.63893","18.48507","18.2545","18.17026","18.07335","1729","301","6","84","650","52143","527","1.644399","1.522367","1.503861","1.544695","1.633134","34.26901","38.56699","50.76445","48.06623","59.18832","0.8503711","0.7503471","0.7489606","0.7825455","0.8209373","18.65787","18.28887","18.49918","18.18763","18.10061","0.8974943","0.5587246","0.9851769","0.4897332","0.4513226","1.094054","QSO"
"1.24E+18","7.32E+17","0.478174779","-8.934338836","19.35315","17.44189","16.56339","16.14244","15.81402","1729","301","6","86","650","52143","563","3.343774","4.190906","3.842836","3.978348","4.108158","13.55182","97.08858","305.2037","211.2389","418.394","1.47144","1.846223","1.722731","1.753764","1.750617","20.44321","17.69318","18.59704","17.21431","16.89174","0.5637827","0.490624","0.5040153","0.4727798","0.5257954","0.0461691","GALAXY"
"1.24E+18","7.32E+17","0.699408156","-9.045062402","19.20515","17.96132","17.50522","17.21924","17.08991","1729","301","6","87","650","52143","567","4.916649","5.407867","5.343477","5.751985","5.239921","21.29517","62.00949","122.1759","93.92416","128.1325","2.744889","2.614388","2.626779","2.615463","2.362104","20.97489","19.45805","19.97487","19.13407","19.05055","0.4101111","0.403875","0.413932","0.4237844","0.4499772","0.04608681","GALAXY"
"1.24E+18","7.32E+17","0.72190312","-8.92525579","19.4657","19.14965","19.05556","19.0983","18.8971","1729","301","6","87","650","52143","575","1.939302","1.493636","1.59211","1.506435","1.398067","17.16564","21.37067","23.05961","23.16533","25.50577","0.8218315","0.7250376","0.8104311","0.7649798","0.7302617","19.46767","19.06649","19.16414","19.11639","18.91801","0.3158629","0.9997355","0.9997906","0.8553888","0.05733166","0.8498051","QSO"
"1.24E+18","8.07E+18","0.832791773","-9.032275567","17.86009","17.72872","17.72779","17.51068","17.44468","1729","301","6","88","7167","56604","920","1.636991","1.400509","1.4625","1.512684","1.419693","70.14807","78.38631","94.4828","78.44796","96.56107","0.8131553","0.7071682","0.7384215","0.7570702","0.7119897","17.86313","17.75105","17.7385","17.52803","17.4649","0.3962055","0.9999678","0.7733374","0.3500361","0.6496112","1.762726","QSO"
"1.24E+18","3.54E+18","355.4575306","-8.818723361","17.3813","16.27853","15.88931","15.73053","15.69685","1729","301","6","53","3144","54763","446","18.49372","1.97577","1.474209","1.485245","1.68966","106.99","293.9536","481.0612","424.1797","487.3911","0.8118346","0.9278675","0.7453746","0.7521014","0.8338879","17.42283","15.89793","16.31264","15.73716","15.69557","0.9997702","0.6733754","0.2499732","0.2499433","0.4035121","-2.20E-05","STAR"
"1.24E+18","3.54E+18","355.4726951","-8.90581068","16.99316","15.69785","15.20475","15.03621","14.95713","1729","301","6","53","3144","54763","540","1.641826","1.930978","1.485181","1.463591","1.713941","152.41","501.4536","915.7587","793.6816","969.786","0.8176173","0.9083925","0.7422887","0.7402254","0.8462897","17.00221","15.23504","15.79071","15.07935","14.98014","0.1453704","0.6799389","0.2436713","0.2500017","0.5918113","1.71E-05","STAR"
"1.24E+18","3.54E+18","355.4987425","-8.817531664","18.10129","17.04162","16.66979","16.50445","16.46246","1729","301","6","53","3144","54763","521","1.539253","1.818606","1.442453","1.482688","1.701636","53.712","145.6662","234.7511","206.841","239.2242","0.7772197","0.86497","0.7263045","0.7481403","0.8405043","18.09341","16.67144","17.0627","16.49013","16.45621","0.637964","0.8129786","0.3624786","0.6031665","0.421327","-7.03E-05","STAR"
"1.24E+18","7.29E+17","355.461392","-8.942898662","19.28087","18.17914","17.56695","17.19605","16.97638","1729","301","6","53","647","52553","612","2.974464","3.335287","3.279928","3.244653","2.93261","15.09103","47.96154","118.468","85.10355","142.6322","1.303067","1.597691","1.483473","1.494845","1.532033","20.03655","18.50981","19.03895","18.12863","17.80747","0.6227298","0.9432016","0.9390641","0.9650047","0.9185928","0.07489276","GALAXY"
"1.24E+18","3.54E+18","355.4697861","-8.95333841","19.50359","17.48541","16.6614","16.37581","16.20973","1729","301","6","53","3144","54763","449","1.694804","1.895337","1.436323","1.439093","1.6351","15.09745","97.31782","266.495","207.7477","296.2688","0.8036917","0.8916096","0.7195933","0.7273383","0.8050851","19.50006","16.68245","17.52679","16.394","16.21294","0.3904322","0.6604806","0.1499547","0.7884003","0.2522475","-5.72E-05","STAR"
"1.24E+18","3.54E+18","355.5522969","-8.878907799","19.04109","17.73406","17.09469","16.80991","16.7002","1729","301","6","53","3144","54763","523","1.481917","1.643935","1.451851","1.42667","1.794214","21.4818","76.76726","179.3136","139.3324","196.1403","0.7592945","0.79892","0.7279591","0.7175384","0.8806278","19.03509","17.09329","17.73998","16.81712","16.70498","0.06657936","0.999705","0.9286308","0.9779739","0.743247","-0.000696623","STAR"
"1.24E+18","7.33E+17","1.268689114","-9.067751889","19.14681","18.26223","18.01604","17.76538","17.71955","1729","301","6","91","651","52141","324","2.969432","8.599067","8.562531","8.767959","6.074653","28.13135","59.61589","94.81863","74.27679","54.32495","4.339665","3.897682","3.8992","3.864238","2.246766","20.85577","19.91519","20.08734","19.69804","19.68337","0.3999927","0.4043294","0.4117836","0.4370235","0.3397897","0.07089641","GALAXY"
"1.24E+18","7.33E+17","1.344794112","-9.03563218","19.38652","17.427","16.41348","15.91808","15.54879","1729","301","6","91","651","52141","340","11.17523","4.231112","4.33718","4.300809","3.954032","17.94747","96.74225","387.6875","248.4726","516.9285","2.243317","1.948764","1.91043","1.927687","1.787081","20.55075","17.62372","18.62245","17.13753","16.75386","0.5741355","0.6447118","0.6363016","0.6291084","0.6511224","0.0837859","GALAXY"
"1.24E+18","8.07E+18","1.387741264","-9.129120121","18.6405","17.69044","17.37602","17.2362","17.16089","1729","301","6","92","7167","56604","986","12.2286","1.379932","1.317923","1.345387","1.322964","33.50156","79.55232","123.9025","108.9077","129.4119","0.7200099","0.6976986","0.6732416","0.6830168","0.6754619","18.63191","17.35563","17.69548","17.22691","17.1528","0.8144718","0.148789","0.2955229","0.9135897","0.8940525","-0.000590248","STAR"
"1.24E+18","7.33E+17","1.381893194","-8.940992943","19.30794","18.02822","17.54746","17.23259","17.10217","1729","301","6","92","651","52141","327","4.569709","4.337673","4.493596","4.416637","4.545218","20.5937","57.80183","115.7352","88.51997","126.812","2.317518","2.340306","2.238265","2.26833","2.17302","21.06439","19.35851","19.93978","19.00452","18.78399","0.6031384","0.8992503","0.9037542","0.9167821","0.9498027","0.07650049","GALAXY"
"1.24E+18","7.33E+17","1.474232095","-9.021362183","19.44822","18.29094","18.27126","18.24271","18.3239","1729","301","6","92","651","52141","325","1.440077","1.404019","1.383584","1.330052","1.423013","15.89031","46.27934","48.23976","48.19249","46.32964","0.7114671","0.6955073","0.6987733","0.6827765","0.7391229","19.43123","18.26985","18.30007","18.24231","18.33677","0.6007733","0.6144792","0.722482","0.9755036","0.8814776","-0.000280295","STAR"
"1.24E+18","7.33E+17","1.529388228","-8.939487644","18.5608","16.68382","15.76029","15.34307","15.01625","1729","301","6","93","651","52141","379","9.607946","6.159244","6.838116","6.185092","6.466852","39.54737","197.7818","670.7436","450.1044","890.9028","3.183711","2.669272","2.660453","2.617378","2.596992","20.07236","17.28673","18.26437","16.8642","16.51672","0.6892881","0.7001532","0.6789612","0.667728","0.7621289","0.06771179","GALAXY"
"1.24E+18","7.33E+17","1.545120888","-9.002551466","19.15234","17.76628","17.20429","16.87706","16.63809","1729","301","6","93","651","52141","377","4.677705","5.175849","5.021709","5.02934","4.735568","21.5705","77.487","160.1454","123.6649","195.9479","2.465409","2.595841","2.345359","2.469997","2.310528","21.16398","19.13997","19.79145","18.65574","18.39585","0.8929508","0.7691121","0.7738624","0.7482296","0.7726207","0.1220037","GALAXY"
"1.24E+18","7.33E+17","2.012929791","-8.975211054","19.4592","17.73655","16.85616","16.44545","16.14142","1729","301","6","96","651","52141","448","5.55797","5.485002","5.070146","5.092472","4.777557","13.736","69.1662","206.1831","144.4195","254.1439","2.282502","2.589975","2.268939","2.334685","2.145762","21.27134","18.49883","19.39312","18.08136","17.64889","0.6480443","0.8807898","0.8710364","0.8617114","0.8714057","0.1525139","GALAXY"
"1.24E+18","2.14E+18","25.90430154","14.83821068","19.20481","16.75307","15.62525","15.18903","14.90312","1904","301","5","318","1898","53260","362","1.400603","1.424952","1.344835","1.432124","1.218445","20.88657","193.2913","809.9562","546.5954","1049.122","0.7083824","0.7356926","0.6990054","0.7371038","0.6466312","19.21599","15.64913","16.79158","15.20694","14.91529","0.5868278","0.6499588","0.7546579","0.6738888","0.2964195","-0.00011849","STAR"
"1.24E+18","2.14E+18","25.99186778","14.71881548","18.91798","18.01686","17.68326","17.56433","17.50002","1904","301","5","318","1898","53260","376","1.380402","1.387983","1.320692","1.374769","1.261926","26.55172","60.05873","91.19238","82.08238","96.05078","0.7139345","0.7082046","0.6802797","0.7066815","0.6660316","18.93453","17.68413","18.01509","17.57344","17.50062","0.9588643","0.9919137","0.6216905","0.7979314","0.9631912","-0.000229349","STAR"
"1.24E+18","5.78E+18","22.57236559","15.01037766","19.14275","18.25748","17.89932","17.77675","17.72471","1904","301","5","296","5137","55833","414","1.345215","1.397929","1.196548","1.268026","1.259993","21.19561","48.82269","74.58711","66.95612","77.82276","0.6912717","0.7082693","0.6268694","0.6566525","0.6541844","19.1489","17.90602","18.26679","17.78013","17.73364","0.6736877","0.7714116","0.9998671","0.2830498","0.2471404","-0.000119948","STAR"
"1.24E+18","2.14E+18","26.1601613","14.80672603","19.30199","17.8912","17.23878","16.93563","16.79338","1904","301","5","319","1898","53260","369","1.367898","1.406079","1.218728","1.364701","1.283463","19.09359","68.15543","162.1835","123.4258","180.4099","0.7021227","0.7213227","0.6403099","0.6993422","0.6701019","19.30418","17.23637","17.89783","16.92842","16.78943","0.9999844","0.9998049","0.350021","0.6144465","0.2000055","-0.000748464","STAR"
"1.24E+18","2.14E+18","26.17336315","14.82252365","17.81991","16.38275","15.84366","15.64145","15.56252","1904","301","5","319","1898","53260","417","1.353854","1.412849","1.215153","1.374017","1.300603","74.16746","272.6628","533.6523","447.0243","572.3304","0.6997696","0.7236414","0.639384","0.7056623","0.6760499","17.84186","15.85117","16.39785","15.6299","15.56082","0.5662981","0.9999507","0.3928277","0.6751019","0.5376663","-0.000408639","STAR"
"1.24E+18","2.14E+18","26.17880189","14.72974695","19.15459","17.68018","17.09181","16.86041","16.74606","1904","301","5","319","1898","53260","412","11.82722","1.422592","1.20457","1.37937","1.31763","21.20118","82.62845","173.7626","141.8451","190.347","0.70785","0.7334612","0.6358209","0.7083865","0.6821322","19.16669","17.10641","17.69598","16.8665","16.74567","0.5520255","0.8886407","0.7182184","0.7334739","0.6798287","-0.000154371","STAR"
"1.24E+18","4.80E+17","26.05833037","14.68921475","19.59553","18.04386","17.17974","16.7044","16.29718","1904","301","5","319","426","51882","625","10.02602","8.542019","7.741032","8.469682","7.305898","17.82374","64.3313","198.4377","136.1638","271.907","4.774784","3.872431","3.560032","3.807878","3.390021","21.48454","19.40605","20.28592","18.9992","18.45457","0.1569578","0.1948085","0.1721094","0.1716294","0.1902886","0.04399908","GALAXY"
"1.24E+18","4.83E+17","26.17567968","14.68990772","18.96375","17.99401","17.62258","17.18187","17.06145","1904","301","5","319","429","51820","362","2.928498","3.334355","3.030596","3.295129","3.0947","24.17729","61.44286","124.9477","86.84814","140.7586","1.484399","1.590883","1.452579","1.571311","1.515143","20.12696","18.75034","19.10584","18.33888","18.11773","0.4759947","0.4333647","0.4290597","0.4311944","0.4052023","0.06958705","GALAXY"
