"objid","specobjid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","plate","mjd","fiberid","petroRad_u","petroRad_g","petroRad_i","petroRad_r","petroRad_z","petroFlux_u","petroFlux_g","petroFlux_i","petroFlux_r","petroFlux_z","petroR50_u","petroR50_g","petroR50_i","petroR50_r","petroR50_z","psfMag_u","psfMag_r","psfMag_g","psfMag_i","psfMag_z","expAB_u","expAB_g","expAB_r","expAB_i","expAB_z","redshift","class"
"1.24E+18","6.00E+17","213.3413039","1.544997975","19.30675","19.13915","18.90461","18.88931","18.79428","1462","301","2","587","533","51994","208","1.594387","1.497224","1.152569","1.062322","1.345994","17.67146","21.0924","26.04412","26.09716","29.04817","0.7860224","0.7366562","0.5873929","0.5458571","0.608758","19.28754","18.89847","19.15474","18.89316","18.78936","0.1500288","0.5149514","0.2527511","0.7722504","0.6699236","0.9526261","QSO"
"1.24E+18","5.95E+17","203.0849373","1.5668762","15.82889","14.31659","13.61915","13.25888","12.96685","1462","301","2","519","528","52022","300","17.79564","22.03074","21.98083","22.39387","21.74382","289.232","1474.458","3660.487","2724.967","4614.614","9.003976","10.52348","10.13654","10.42332","10.13007","19.08265","17.65561","17.95332","17.40376","16.90029","0.9006937","0.7863943","0.7865083","0.8218648","0.7647981","0.0303318","GALAXY"
"1.24E+18","5.93E+17","203.0768865","1.674217232","19.08656","17.36599","16.47878","16.07917","15.78111","1462","301","2","519","527","52342","69","4.607082","3.564979","3.940137","3.870178","4.100317","21.26805","94.00404","317.6865","218.4207","416.5847","1.976998","1.662878","1.720414","1.711093","1.741593","20.214","17.95598","18.61842","17.63968","17.18529","0.6258879","0.7246625","0.7376906","0.7626549","0.7643716","0.1401889","GALAXY"
"1.24E+18","5.93E+17","203.131717","1.549344253","18.8581","17.83983","17.63771","17.53951","17.5171","1462","301","2","519","527","52342","28","8.036035","8.48225","8.297879","8.300873","8.858629","30.38751","75.80394","96.14965","90.80361","78.12678","3.723763","3.905131","3.751136","3.850658","3.158226","20.72243","20.13038","19.92745","20.12696","19.80698","0.4136026","0.3378866","0.3396304","0.3342041","0.3266793","0.03071718","GALAXY"
"1.24E+18","4.55E+18","203.0954428","1.582553823","18.21101","18.83636","16.97082","16.37624","15.78275","1462","301","2","519","4045","55622","144","2.970022","1.070277","258.4536","258.4367","1.313542","613.5593","-118.1111","668.4899","417.3035","1440.96","177.3713","-9999","72.72662","69.46016","74.4854","24.37326","21.59426","23.60437","21.10055","21.13767","0.6425164","0.1168056","0.4663795","0.4966266","0.2986381","0.4075703","GALAXY"
"1.24E+18","5.93E+17","203.2034059","1.567080323","18.97411","18.62293","18.56026","18.39682","18.46772","1462","301","2","520","527","52342","26","1.518039","1.452046","1.003278","1.164416","1.216958","24.69403","34.54502","42.49176","35.52932","38.77701","0.7602529","0.7204991","0.5261678","0.5801255","0.5853397","18.97741","18.54876","18.62669","18.39741","18.46314","0.579206","0.9972798","0.4254988","0.9998315","0.899744","0.5771224","QSO"
"1.24E+18","5.95E+17","203.2021956","1.713986187","19.44129","19.05673","18.52616","18.26031","18.07663","1462","301","2","520","528","52022","290","1.66537","1.627785","1.467128","1.510826","1.343029","15.6232","23.14387","50.45955","38.43222","53.01245","0.8129369","0.8321431","0.6952556","0.7355139","0.6803634","19.57073","18.81008","19.2614","18.59523","18.34437","0.99968","0.8225543","0.9992108","0.99894","0.9997708","0.2473702","QSO"
"1.24E+18","5.95E+17","203.216159","1.705901796","19.15367","17.73","16.81784","16.37164","16.0632","1462","301","2","520","528","52022","256","8.396878","5.877729","4.505087","4.87192","4.426596","24.50793","69.75802","200.9745","141.3846","248.7007","3.208035","2.703565","2.143987","2.30948","1.992994","21.06856","18.85368","19.67396","18.49556","18.01319","0.8226017","0.6553844","0.6235802","0.6183727","0.6182814","0.1656872","GALAXY"
"1.24E+18","5.95E+17","203.3190907","1.619046741","18.41173","16.89952","16.15552","15.79735","15.52426","1462","301","2","520","528","52022","260","12.12173","10.2653","9.360394","9.774142","9.117282","46.46983","132.5652","321.0793","244.9868","391.3817","5.612357","4.654814","4.040736","4.355141","3.826161","21.19409","18.90299","19.53152","18.70194","18.1427","0.5605812","0.6161331","0.5777869","0.5844063","0.6208489","0.08320035","GALAXY"
"1.24E+18","6.00E+17","213.4088168","1.446304786","19.1975","17.15101","16.25924","15.82361","15.541","1462","301","2","588","533","51994","214","3.377077","4.87461","5.22567","4.962867","4.727433","12.80117","115.3563","403.3995","269.7361","498.5818","1.539338","2.19986","2.310471","2.19023","2.106378","20.45815","17.96178","18.55272","17.46039","17.08914","0.8770757","0.9217283","0.9148467","0.9147194","0.8717816","0.08035171","GALAXY"
"1.24E+18","6.00E+17","213.5512497","1.389156205","17.85572","16.90777","16.56159","16.42382","16.39393","1462","301","2","589","533","51994","127","1.562847","1.463025","1.146788","1.171866","1.251948","68.9192","164.4763","253.9404","225.7848","258.7693","0.7629914","0.7351914","0.5915245","0.6023774","0.6464417","17.82555","16.5603","16.92269","16.4316","16.39204","0.2531785","0.9999474","0.4000122","0.2003123","0.9167681","-0.000277739","STAR"
"1.24E+18","6.00E+17","213.6546059","1.46562279","19.26734","17.64003","16.8996","16.49991","16.23923","1462","301","2","589","533","51994","140","7.971982","5.279022","5.062142","5.182679","4.37122","27.15175","96.81084","270.1758","188.219","319.8385","3.19449","2.439462","2.339605","2.361458","2.200419","20.65023","18.45411","19.08404","18.13017","17.7259","0.4413159","0.4302725","0.4499955","0.4617859","0.4697939","0.0537647","GALAXY"
"1.24E+18","6.00E+17","213.6058797","1.473098548","18.84806","16.90857","16.03259","15.62048","15.27722","1462","301","2","589","533","51994","126","5.62588","5.151191","5.000055","5.078299","4.915024","32.04365","170.8691","552.6777","381.1066","746.372","2.426078","2.017741","1.976106","1.988722","1.984751","19.93099","17.24197","18.01901","16.88042","16.43308","0.8305055","0.6882182","0.678372","0.6657203","0.7023902","0.05352823","GALAXY"
"1.24E+18","6.00E+17","213.5388057","1.519798968","18.86695","17.66227","17.10224","16.84228","16.63235","1462","301","2","589","533","51994","129","27.92186","11.47162","10.95727","10.88747","11.16509","31.71659","86.18947","167.9508","136.6181","233.6298","5.634135","5.30029","4.87699","5.009844","5.651872","21.64322","20.30766","20.74313","20.18107","19.68567","0.5254995","0.446734","0.4337929","0.4619841","0.4880132","0.02564602","GALAXY"
"1.24E+18","6.00E+17","213.7412033","1.368700362","18.27285","17.82982","17.82539","17.91759","18.01551","1462","301","2","590","533","51994","136","1.603598","1.43525","1.118698","1.283918","1.291059","47.88314","71.31801","64.82127","70.2835","57.88895","0.7962251","0.7289432","0.5878252","0.65126","0.6585505","18.25701","17.82646","17.84478","17.91262","18.01678","0.7900797","0.6589305","0.7441559","0.3493828","0.5396193","-9.73E-05","STAR"
"1.24E+18","6.00E+17","214.0894473","1.377944611","19.41599","18.3358","17.79467","17.47106","17.26274","1462","301","2","592","533","51994","87","4.600975","4.084057","3.833987","3.962933","3.709976","18.78897","46.55322","100.1294","75.24815","122.6417","2.138394","2.008053","1.882305","1.915508","1.936761","20.64441","19.35909","19.67277","19.13436","18.7174","0.625712","0.8897517","0.9330556","0.9097328","0.8072844","0.159897","GALAXY"
"1.24E+18","6.00E+17","214.1922374","1.520279993","17.90057","16.95246","16.21095","15.7666","15.49698","1462","301","2","593","533","51994","47","5.699528","7.535724","7.153889","7.338545","6.590516","59.53491","156.8484","458.7445","310.543","524.5465","2.465236","2.939528","2.811428","2.878582","2.468731","19.02746","17.83799","18.39113","17.41435","17.10063","0.9310095","0.6581012","0.6220295","0.6147667","0.621953","0.1164443","QSO"
"1.24E+18","6.00E+17","214.2628785","1.543804808","19.10364","17.89887","17.28271","16.92667","16.71251","1462","301","2","593","533","51994","43","5.387634","4.800916","4.722388","4.782682","4.474264","29.01169","71.50217","163.6771","121.3284","174.6719","3.02052","2.545642","2.341892","2.401548","2.07489","20.89587","19.15021","19.67073","18.81535","18.39583","0.6885088","0.8278806","0.8088898","0.7802171","0.6693507","0.1167901","GALAXY"
"1.24E+18","5.94E+17","204.8684012","1.717901427","19.332","18.38901","18.04308","17.91301","17.88873","1462","301","2","531","528","52022","11","1.575737","1.307192","0.9797964","1.080117","1.124076","17.64091","42.03242","63.82657","58.00653","63.81321","0.7570215","0.6624002","0.5125241","0.5647461","0.5714312","19.33209","18.0671","18.40049","17.91852","17.89831","0.978053","0.1179587","0.9645249","0.6101398","0.8559093","-5.56E-05","STAR"
"1.24E+18","3.33E+17","201.2508568","-0.100031336","18.92421","17.01304","16.10035","15.65018","15.30623","1404","301","3","15","296","51984","637","4.804975","4.365331","4.184061","4.173435","4.301307","26.3407","148.1124","510.4936","341.5861","690.114","1.965861","1.842129","1.756746","1.753739","1.703982","20.05227","17.32747","18.16469","16.88379","16.48578","0.7855585","0.8145982","0.718349","0.7050757","0.7796271","0.06644986","GALAXY"
"1.24E+18","3.72E+18","201.3869306","-0.046064368","16.89701","15.68355","15.28887","15.15346","15.12709","1404","301","3","16","3307","54970","592","1.317915","1.279097","1.058894","1.039755","1.109941","164.3579","504.5102","817.5246","727.5252","842.4209","0.666957","0.6439342","0.5502544","0.542551","0.5686463","16.89494","15.2686","15.68345","15.14189","15.11879","0.6872013","0.7468188","0.6543244","0.8641785","0.6294146","-0.000126205","STAR"
"1.24E+18","3.38E+17","208.0223056","-0.115626755","19.42574","18.29212","17.74884","17.41842","17.25539","1404","301","3","61","300","51943","64","3.722564","3.65909","3.797819","3.858659","3.861269","13.89752","46.78543","106.1537","78.24652","120.984","1.636192","1.854784","1.890302","1.896293","1.874212","20.70559","19.30963","19.81402","19.05446","18.77491","0.7572824","0.6433048","0.6467988","0.6272585","0.699999","0.1031368","GALAXY"
"1.24E+18","3.39E+17","208.6673648","-0.150923836","19.21556","18.23528","18.1175","18.0548","18.17689","1404","301","3","65","301","51942","318","1.355722","1.307897","1.203723","1.204404","1.072739","19.56328","48.59255","56.06863","54.06272","46.70396","0.68349","0.6624389","0.6233711","0.6178937","0.5541693","19.21682","18.12289","18.23162","18.06173","18.17063","0.8494897","0.2739423","0.3499887","0.9012819","0.6370937","-0.00011088","STAR"
"1.24E+18","3.39E+17","208.6213163","-0.045458366","18.27245","16.41481","15.5795","15.174","14.83316","1404","301","3","65","301","51942","384","4.95012","4.904576","4.766886","4.814313","4.563716","43.16708","236.0059","704.8865","496.7895","942.0869","2.339719","2.291357","2.192344","2.228128","2.120911","20.05012","17.35314","18.16005","16.88643","16.56843","0.8048283","0.9205378","0.889112","0.8790679","0.873108","0.0827262","GALAXY"
"1.24E+18","3.38E+17","208.6455697","-0.073533922","18.6323","16.9318","16.04948","15.57493","15.25819","1404","301","3","65","300","51943","26","11.48545","8.432572","7.975236","8.039153","7.456705","37.56266","144.5368","458.526","307.9388","553.1866","5.023671","3.987534","3.617311","3.74423","3.187847","20.8193","18.28151","19.12341","17.74369","17.46629","0.3960284","0.4545049","0.4412118","0.4328752","0.4584801","0.08306995","GALAXY"
"1.24E+18","3.39E+17","208.6704885","-0.080644156","19.35073","18.09292","17.59861","17.25594","17.1475","1404","301","3","65","301","51942","312","2.426686","3.211858","3.404817","3.503256","3.520087","17.05706","60.08382","131.2648","97.50486","139.1476","1.405333","1.587858","1.654008","1.672763","1.587872","20.36839","18.84165","19.19511","18.48596","18.43523","0.8701208","0.8928823","0.8701175","0.8340713","0.8095823","0.08245951","GALAXY"
"1.24E+18","3.38E+17","208.704425","-0.023686288","19.05893","17.78733","17.28625","17.03489","16.94494","1404","301","3","65","300","51943","22","9.132819","9.260433","9.871371","10.39885","8.967348","27.766","72.96161","142.4944","118.5844","173.534","4.917145","4.462426","4.37847","4.607323","4.583004","22.03197","20.42028","20.847","20.10719","20.05713","0.3459461","0.4387375","0.4372297","0.4723275","0.4892426","0.03003188","GALAXY"
"1.24E+18","3.39E+17","209.1176466","-0.16148902","19.0065","18.59495","18.2823","18.23277","18.33944","1404","301","3","68","301","51942","231","1.405591","1.398619","1.124316","1.137867","1.165832","24.37561","34.56485","49.10863","45.90589","40.98975","0.6906202","0.6970607","0.5815105","0.5904639","0.5770853","19.0138","18.27667","18.60191","18.24333","18.33091","0.9795507","0.9372963","0.6025531","0.9999048","0.06570192","0.000213371","STAR"
"1.24E+18","3.39E+17","209.1882783","-0.147829139","18.14705","16.90012","16.3067","15.87106","15.67806","1404","301","3","68","301","51942","200","5.322732","6.401294","5.442666","6.025435","5.084629","61.64405","192.2167","452.4423","322.6832","527.1721","2.813897","2.921201","2.477017","2.73042","2.4211","19.92867","18.29551","18.80687","17.82872","17.44968","0.7625665","0.7528558","0.7702982","0.7922681","0.8073833","0.1075018","GALAXY"
"1.24E+18","3.72E+18","200.5580216","0.223384757","17.58028","16.14284","15.53929","15.29555","15.13203","1404","301","4","11","3307","54970","489","1.267253","1.289013","1.039567","1.046282","1.159052","89.85294","329.5164","736.7996","586.1942","828.9443","0.637248","0.645163","0.5397681","0.5481302","0.5914853","17.57557","15.54627","16.16022","15.30009","15.12177","0.9417136","0.6715764","0.7375238","0.7067488","0.6501013","-0.000116379","STAR"
"1.24E+18","3.33E+17","200.6338688","0.223915737","18.84433","17.03449","16.13712","15.70085","15.36635","1404","301","4","11","296","51984","519","9.201347","12.23727","10.99153","11.07429","9.33672","30.16472","155.0076","465.7504","309.7595","548.2653","4.569522","5.200288","4.487196","4.363402","3.63376","21.16255","18.41737","19.26479","18.00004","17.50319","0.597809","0.4939065","0.5110792","0.5042469","0.630875","0.1107552","GALAXY"
"1.24E+18","3.34E+17","202.6297272","-0.183058709","18.33561","17.06367","16.48435","16.08442","16.17794","1404","301","3","24","297","51959","75","8.610591","8.177847","9.601863","9.535603","7.891919","40.08659","133.7049","369.9276","240.3757","210.1617","4.100235","4.230985","4.744379","4.408832","3.041326","21.37629","19.55316","19.84401","19.16683","18.9188","0.7876481","0.7329587","0.6979505","0.6999456","0.7237146","0.04869162","GALAXY"
"1.24E+18","3.36E+17","202.5066468","-0.128487274","19.52746","17.76629","16.94367","16.43336","16.05177","1404","301","3","24","298","51955","303","5.363799","7.619729","6.757083","7.194197","6.525405","11.49842","79.8742","258.1042","171.6161","316.6342","2.351027","3.430223","3.114703","3.346165","2.720357","21.57536","19.36877","19.9519","18.79108","18.25319","0.1809912","0.2490093","0.2445788","0.2283729","0.2014743","0.05631126","GALAXY"
"1.24E+18","3.72E+18","200.689017","0.269839752","17.94917","16.8086","16.45348","16.32478","16.29029","1404","301","4","12","3307","54970","511","1.235454","1.33556","1.045323","1.055225","1.183528","64.21889","177.5156","280.4564","250.9371","284.1684","0.6237756","0.6660963","0.5423617","0.5468706","0.5992985","17.92065","16.44912","16.83126","16.3222","16.29192","0.7919242","0.6460897","0.8997567","0.6427037","0.4496479","-0.000118171","STAR"
"1.24E+18","3.72E+18","200.7279116","0.359495684","18.54484","17.30384","16.76954","16.52534","16.38581","1404","301","4","12","3307","54970","513","1.251249","1.33033","1.075483","1.062116","1.193459","36.63247","112.5531","232.6151","187.6893","259.9991","0.6319469","0.6661837","0.5564151","0.5475594","0.6004064","18.52928","16.75562","17.32305","16.53265","16.39067","0.6630267","0.9901017","0.900711","0.6499922","0.9999305","-0.000456804","STAR"
"1.24E+18","3.72E+18","200.7645052","0.359461411","19.16343","18.19735","17.8864","17.75833","17.72239","1404","301","4","12","3307","54970","507","1.254503","1.30057","1.079763","1.069706","1.22806","20.49804","49.45986","75.22401","67.30906","75.38322","0.6249257","0.657639","0.5634583","0.5486918","0.5891688","19.14139","17.87716","18.2051","17.76689","17.71264","0.406544","0.9997517","0.9680387","0.9999409","0.4967562","0.000160351","STAR"
"1.24E+18","3.33E+17","200.753919","0.347014458","18.93967","17.67414","17.06536","16.69026","16.48376","1404","301","4","12","296","51984","556","6.230602","5.662559","5.523075","5.543251","5.347342","30.39429","90.28527","214.3338","153.3164","251.894","2.997049","2.853472","2.659103","2.686954","2.659801","20.82579","19.18852","19.59685","18.77952","18.39482","0.8093056","0.9444512","0.9385356","0.9624262","0.8329433","0.1085231","GALAXY"
"1.24E+18","3.72E+18","200.8995559","0.345101983","19.3172","16.74843","15.55713","15.07113","14.78292","1404","301","4","13","3307","54970","546","1.349601","1.240636","1.074699","1.040074","1.201683","18.22228","189.8296","884.196","571.3071","1128.014","0.6696559","0.6307101","0.558079","0.5442924","0.6097369","19.34413","15.55754","16.73659","15.06942","14.79911","0.7500287","0.6760709","0.7299508","0.6757158","0.3005357","4.95E-05","STAR"
"1.24E+18","3.72E+18","200.9743432","0.259945219","18.12829","17.05197","16.62412","16.44415","16.36212","1404","301","4","13","3307","54970","548","1.259002","1.233438","1.064373","1.047209","1.212842","54.21325","144.0542","250.5152","214.0118","264.8459","0.6361141","0.6265359","0.5544106","0.5450733","0.6121762","18.10611","16.62597","17.03922","16.43744","16.36413","0.8549893","0.5869561","0.9404925","0.2484038","0.3801846","0.000121826","STAR"
"1.24E+18","3.33E+17","200.9464322","0.327672187","19.11567","18.36808","18.34278","18.14895","18.08072","1404","301","4","13","296","51984","599","1.680107","2.412303","2.747782","2.555876","2.68018","17.24002","36.88475","48.37324","39.22288","48.97212","1.026355","1.164015","1.277661","1.206257","1.283092","19.92278","19.47784","19.28074","19.25992","19.15195","0.8784176","0.8353424","0.8892716","0.9997904","0.8501066","0.04828238","GALAXY"
"1.24E+18","3.33E+17","200.9494203","0.381624917","19.58786","18.33082","17.69779","17.31716","17.11991","1404","301","4","13","296","51984","581","11.63463","3.27295","3.36747","3.205159","3.431862","17.575","49.00056","124.2004","89.06475","154.5646","1.747987","1.574242","1.539618","1.548375","1.666828","20.69499","18.9686","19.43529","18.55532","18.25994","0.8067693","0.8841991","0.8664318","0.8716109","0.8251404","0.1076174","GALAXY"
"1.24E+18","5.88E+17","192.9377905","2.369762423","18.42472","17.22183","16.66901","16.31465","16.08854","1458","301","3","455","522","52024","33","3.631375","3.847718","3.963943","3.989758","4.126522","41.93975","132.6336","309.0353","223.0159","381.8517","1.843571","1.908448","1.898486","1.926295","1.94185","19.64015","17.98972","18.446","17.723","17.50004","0.5665594","0.6190947","0.6268166","0.6183392","0.5851163","0.06643442","GALAXY"
"1.24E+18","5.88E+17","192.978026","2.414922617","18.08287","16.57578","16.00533","15.6667","15.4194","1458","301","3","455","522","52024","622","9.999028","13.52909","12.43843","12.91331","12.51393","50.75476","236.264","491.1142","373.2013","594.0562","5.396306","6.533691","5.905863","6.127398","5.906305","21.68717","19.30411","19.91933","19.03719","18.70948","0.7499723","0.6998847","0.6887482","0.6716007","0.6315965","0","GALAXY"
"1.24E+18","5.91E+17","198.3687682","2.322816842","19.31057","18.19388","17.81379","17.61672","17.5158","1458","301","3","491","525","52295","172","5.65279","5.533804","6.06616","6.040475","9.759974","14.12643","50.05517","90.00541","73.49179","119.3972","2.164753","2.747042","2.961253","2.899641","3.290666","21.2913","20.24838","20.46305","20.11333","20.17942","0.6383191","0.8000069","0.7499713","0.7450285","0.5796289","0.03020671","GALAXY"
"1.24E+18","5.91E+17","198.3750887","2.22814622","19.36552","19.22871","19.18857","19.04832","19.1612","1458","301","3","491","525","52295","174","1.366584","1.293285","1.062434","1.097163","1.019412","17.36192","19.26782","21.49187","19.72129","20.12823","0.6731045","0.6462","0.5294163","0.5552985","0.5441937","19.38138","19.21916","19.24574","19.05765","19.16854","0.7822174","0.9943339","0.7236071","0.05","0.1437835","1.486708","QSO"
"1.24E+18","5.91E+17","198.395819","2.229045365","19.33499","17.53495","16.52564","15.98512","15.53681","1458","301","3","491","525","52295","153","8.232499","8.347338","7.261931","7.764484","6.685703","20.10282","109.4613","408.7449","256.0704","580.9525","3.646428","3.751353","3.299292","3.390141","3.060956","21.46612","19.00824","19.86427","18.46396","17.91326","0.4826292","0.4093974","0.4078412","0.4100069","0.3803476","0.06916574","GALAXY"
"1.24E+18","4.51E+18","198.4894895","2.358051324","19.57292","19.24312","19.22326","19.29681","19.1176","1458","301","3","492","4007","55327","887","1.337765","1.279117","1.067449","1.157872","1.197039","14.41375","18.65953","17.42323","19.60155","21.44685","0.6678112","0.6558154","0.509837","0.5824324","0.551443","19.57156","19.25381","19.27235","19.32427","19.16321","0.1516772","0.4495942","0.7585887","0.1825604","0.247621","0.7302597","QSO"
"1.24E+18","5.89E+17","193.1794353","2.419161392","19.3595","17.89348","16.97991","16.58008","16.26495","1458","301","3","456","523","52026","277","18.02161","7.929597","6.868083","7.252859","7.366599","10.83543","55.26019","154.4478","110.1181","202.2243","2.658308","3.621084","3.082021","3.15693","3.122169","21.71289","19.35131","20.32482","18.92532","18.58377","0.7526989","0.8111749","0.8188392","0.8062129","0.8381331","0.1594366","GALAXY"
"1.24E+18","5.91E+17","198.5558408","2.401001657","18.67379","17.48599","17.05412","16.75941","16.58952","1458","301","3","492","525","52295","552","6.824638","5.757649","5.37528","5.477628","5.276798","43.94682","108.2666","200.4084","155.6814","225.5033","3.148502","2.794569","2.514886","2.594204","2.497827","20.71421","19.04059","19.40687","18.79258","18.56211","0.5659049","0.5769617","0.5750086","0.569956","0.5682628","0.07763056","GALAXY"
"1.24E+18","5.91E+17","198.7059244","2.418181225","17.9921","17.87515","17.63617","17.62594","17.73052","1458","301","3","493","525","52295","559","1.334717","1.364316","0.99243","1.105873","1.071461","61.38957","67.27835","84.1035","83.80538","77.66171","0.6750838","0.6805813","0.5181754","0.5722572","0.5317973","17.99786","17.64335","17.89537","17.62654","17.73319","0.9997777","0.7681408","0.7289683","0.1647433","0.2645036","1.199126","QSO"
"1.24E+18","5.92E+17","198.7201491","2.405151356","18.28998","18.2629","17.88939","17.90884","17.9842","1458","301","3","493","526","52312","360","1.340873","1.329726","1.010842","1.102236","1.193722","46.96548","46.6851","64.69131","66.80022","63.67714","0.6913528","0.6700323","0.5180476","0.5721189","0.545775","18.30996","17.89192","18.26879","17.9098","17.99816","0.8902972","0.2999076","0.8847629","0.6074587","0.2001809","1.156421","QSO"
"1.24E+18","5.91E+17","198.5992014","2.351346172","18.77706","16.90797","16.08863","15.69522","15.38781","1458","301","3","493","525","52295","560","10.33717","9.243608","7.492927","8.333041","7.379071","32.2011","160.8984","451.109","323.2421","567.1314","4.041962","3.788157","3.177413","3.40549","2.980925","20.76211","18.22821","18.86658","17.90337","17.55764","0.9092805","0.9572107","0.9729894","0.9402418","0.9264472","0.06851805","GALAXY"
"1.24E+18","5.92E+17","198.6320077","2.237778183","18.58541","17.50668","17.16824","16.9188","16.83392","1458","301","3","493","526","52312","316","6.942012","7.076371","6.613579","6.893076","6.624789","37.17124","99.31494","162.6353","129.839","154.9271","3.206409","3.281287","2.967081","3.060408","2.72456","20.43842","19.42151","19.50048","19.16917","18.97796","0.3248496","0.2927228","0.2936877","0.3049214","0.2849429","0.0699048","GALAXY"
"1.24E+18","5.91E+17","198.6591471","2.278249741","19.10364","17.80384","17.23279","16.85405","16.66483","1458","301","3","493","525","52295","152","2.738094","2.6758","2.601149","2.741234","2.495131","20.75514","68.18446","164.9307","117.7097","197.7245","1.227492","1.30204","1.185238","1.25397","1.255789","19.88041","18.22568","18.61549","17.88999","17.70313","0.6865122","0.8860134","0.8603014","0.807269","0.820408","0.1111815","GALAXY"
