"objid","specobjid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","plate","mjd","fiberid","petroRad_u","petroRad_g","petroRad_i","petroRad_r","petroRad_z","petroFlux_u","petroFlux_g","petroFlux_i","petroFlux_r","petroFlux_z","petroR50_u","petroR50_g","petroR50_i","petroR50_r","petroR50_z","psfMag_u","psfMag_r","psfMag_g","psfMag_i","psfMag_z","expAB_u","expAB_g","expAB_r","expAB_i","expAB_z","redshift","class"
"1.24E+18","7.22E+17","322.2058164","-7.787378107","18.03715","16.59025","15.88317","15.49032","15.19873","1737","301","3","100","641","52176","312","11.86794","9.526232","8.465248","8.986357","8.445597","85.93072","258.5319","650.7826","469.7058","796.4355","5.462415","4.441533","3.801","4.020106","3.668637","20.76648","18.72166","19.24421","18.30213","17.8611","0.7451885","0.7880827","0.8202283","0.8177298","0.8034205","0.07076915","GALAXY"
"1.24E+18","7.21E+17","322.1231025","-7.733438887","19.45072","18.19584","17.5175","17.14464","16.86186","1737","301","3","100","640","52200","70","5.422455","5.641574","5.070657","5.477628","4.544582","13.35619","52.6699","129.1091","94.83706","173.1425","2.33152","2.692102","2.407603","2.524906","2.514737","21.64748","20.05829","20.532","19.63233","19.02917","0.6498416","0.7171466","0.675099","0.6738244","0.7403771","0.101757","GALAXY"
"1.24E+18","7.14E+17","310.3673361","-5.784754684","18.63299","17.16323","16.23729","15.77944","15.41672","1737","301","4","21","634","52164","560","12.9229","11.52964","10.18735","11.58449","10.41381","41.26048","110.4701","307.2571","234.119","436.2438","6.978558","5.353719","4.321343","5.00413","4.523081","21.78042","19.25419","20.20553","18.79789","18.2847","0.5563187","0.7583016","0.8123526","0.8075717","0.7312897","0.1297576","GALAXY"
"1.24E+18","7.15E+17","310.4682824","-5.705296379","19.30468","19.27673","18.97162","18.78019","18.74165","1737","301","4","21","635","52145","328","1.060214","1.161886","0.9132866","0.9416409","0.9516002","17.53318","18.8014","29.02808","24.67934","28.98935","0.5464403","0.5809795","0.4686309","0.4828319","0.4778875","19.33158","19.01984","19.30072","18.79255","18.75414","0.3500172","0.9752839","0.8906096","0.1461766","0.497676","1.467911","QSO"
"1.24E+18","2.16E+18","310.4765785","-5.809000361","19.23499","18.26195","18.0553","18.01019","17.95167","1737","301","4","21","1917","53557","357","1.030237","1.137562","0.8702152","0.9025602","0.924841","18.988","47.3894","59.16913","56.42257","58.83721","0.5409359","0.5719684","0.460781","0.469987","0.479304","19.25287","18.06311","18.27559","18.00861","17.94169","0.9999352","0.8747634","0.9791792","0.5497341","0.6830315","-0.001728312","STAR"
"1.24E+18","7.14E+17","310.5148288","-5.705539795","19.03665","18.13583","17.88398","17.5661","17.78853","1737","301","4","22","634","52164","595","6.252148","5.432835","5.227021","5.333088","11.30566","29.72683","58.30255","90.87704","69.08408","58.36211","2.930209","2.601344","2.39144","2.40464","1.862929","21.20116","20.19426","20.23694","19.89831","19.8184","0.7659863","0.7678904","0.6955066","0.6334398","0.6765028","0.1138242","GALAXY"
"1.24E+18","7.14E+17","310.5489787","-5.65180926","19.09899","17.41898","16.71482","16.35784","16.12161","1737","301","4","22","634","52164","593","5.126935","4.939887","4.877846","4.909934","4.684175","17.89706","96.78904","257.1807","185.0111","308.43","1.639078","2.061643","2.003913","2.022679","1.923826","20.51042","18.3983","18.90525","18.11429","17.77204","0.9307684","0.865281","0.9128077","0.8900365","0.8307853","0.03617621","GALAXY"
"1.24E+18","5.38E+18","217.5808492","4.659555108","17.16564","16.29008","15.94166","15.7521","15.63294","1478","301","5","64","4780","55682","574","7.354794","8.166463","8.838822","8.548059","7.943031","120.5857","311.1571","530.6208","448.1432","507.2212","3.436147","3.963986","4.142307","4.116554","3.623479","19.16669","18.25989","18.32507","18.14217","17.90359","0.6639031","0.6771147","0.7444842","0.7250357","0.7266425","0.02568415","GALAXY"
"1.24E+18","6.59E+17","217.5908718","4.667068462","19.08512","18.76809","18.69153","18.76313","18.56041","1478","301","5","64","585","52027","480","1.775002","1.684009","1.325905","1.333411","1.529621","22.50738","29.92032","29.93264","31.85169","35.48116","0.8516147","0.8401685","0.6649485","0.6821006","0.7344924","19.08634","18.69115","18.77451","18.76541","18.56448","0.05","0.9903684","0.0936788","0.752209","0.6507513","0.8291724","QSO"
"1.24E+18","6.59E+17","217.7410737","4.800709511","18.80527","16.79858","15.89855","15.47728","15.20571","1478","301","5","65","585","52027","451","10.08579","13.01243","10.65066","11.37653","10.99418","22.87447","195.1855","572.1651","425.1755","468.4371","3.183265","4.896407","3.874098","4.452472","2.021132","20.6202","17.73316","18.46953","17.23311","16.88162","0.5196295","0.4600489","0.4916093","0.5065941","0.5585772","0.08412936","GALAXY"
"1.24E+18","6.59E+17","217.7372228","4.705041279","19.26875","18.2842","17.91078","17.56463","17.51788","1478","301","5","65","585","52027","496","3.260648","3.376149","2.881805","2.763255","2.984685","21.30883","53.23159","99.89925","68.06756","100.2805","1.505788","1.58077","1.414986","1.303557","1.405069","19.95163","18.67922","18.91749","18.29777","18.18988","0.5062527","0.5921663","0.6182051","0.5896743","0.5664933","0.1066761","GALAXY"
"1.24E+18","6.59E+17","217.7646426","4.783682037","18.3331","17.26666","16.85758","16.55255","16.41921","1478","301","5","65","585","52027","454","7.673532","7.512257","7.160171","7.398167","7.036204","44.53862","124.5526","239.1635","178.0513","239.099","3.47834","3.569939","3.480453","3.4145","3.063491","20.51905","19.12383","19.29108","18.70546","18.46362","0.8783445","0.9202222","0.8917134","0.9118729","0.9354542","0.0584246","GALAXY"
"1.24E+18","6.59E+17","217.7692747","4.829660922","18.53375","17.28394","16.6219","16.22724","15.95554","1478","301","5","65","585","52027","443","7.300625","6.766418","6.417582","6.673595","6.478514","43.35757","118.5748","303.888","214.2653","373.8188","3.930616","3.458472","3.246797","3.28779","3.162702","20.71341","18.86672","19.31066","18.34663","17.96964","0.5499923","0.6462506","0.6998806","0.7499985","0.7637219","0.08416438","GALAXY"
"1.24E+18","6.59E+17","217.819023","4.779827113","19.00004","17.91966","17.6615","17.44312","17.36216","1478","301","5","65","585","52027","458","4.666359","5.008239","4.865352","4.676445","4.88547","24.49441","64.40235","100.9674","84.6275","109.6183","2.367433","2.387806","2.345569","2.378028","2.395949","20.53202","19.3512","19.37191","19.04524","18.87066","0.4826224","0.4756999","0.4197424","0.4471481","0.5034491","0.05735177","GALAXY"
"1.24E+18","6.59E+17","217.8254537","4.733638243","18.97641","17.19325","16.17429","15.69819","15.32338","1478","301","5","65","585","52027","507","43.76915","9.781574","8.736997","9.366055","7.31108","38.8395","137.4628","523.4245","342.2097","691.1945","7.26814","3.798176","3.500119","3.546297","3.212595","20.50672","17.74333","18.62694","17.21869","16.79468","0.4771834","0.577032","0.5410029","0.5445708","0.5648047","0.1115044","GALAXY"
"1.24E+18","6.59E+17","217.8549035","4.74476275","18.69515","17.19362","16.39784","15.94056","15.61978","1478","301","5","65","585","52027","510","6.59453","6.188374","5.472869","5.612985","5.333446","37.96952","139.3318","412.1925","273.2587","520.5202","3.115316","2.856296","2.537531","2.553176","2.403132","20.39785","18.13054","18.73615","17.57743","17.1755","0.3391421","0.3560306","0.3724783","0.3751633","0.3617485","0.05461036","GALAXY"
"1.24E+18","6.59E+17","217.8601717","4.636586675","19.04729","18.17871","17.8704","17.60548","17.53343","1478","301","5","65","585","52027","501","5.498499","4.842378","4.841144","4.923697","5.963309","27.71276","51.80445","87.18455","69.29871","105.1371","2.833702","2.371385","2.279947","2.289255","2.687059","20.48742","19.55186","19.58202","19.18873","19.04843","0.9608119","0.9499816","0.9236169","0.9517013","0.8603436","0.1108366","GALAXY"
"1.24E+18","6.59E+17","218.1363728","4.655377718","19.30382","17.32711","16.35822","15.92037","15.5536","1478","301","5","67","585","52027","545","15.66441","4.275693","4.108099","4.050546","3.898155","21.06933","111.0122","401.8619","269.8033","543.4927","2.50589","1.90841","1.785385","1.814933","1.742762","20.25073","17.37554","18.28278","16.98412","16.57237","0.8872656","0.9648996","0.9305031","0.9355151","0.9320877","0.08504945","GALAXY"
"1.24E+18","6.59E+17","218.1169262","4.765494649","19.34737","17.6746","16.79346","16.36352","16.02897","1478","301","5","67","585","52027","572","9.090052","9.561774","8.091253","8.937436","7.730816","23.39693","99.28802","271.4622","198.8917","379.5766","3.783507","3.751364","2.604334","3.009036","2.826734","20.71248","18.11991","19.01272","17.72038","17.35853","0.6035703","0.6192877","0.631056","0.6624348","0.7087849","0.1114148","GALAXY"
"1.24E+18","6.60E+17","218.1634897","4.609147437","19.03374","17.67846","16.81848","16.366","16.0546","1478","301","5","67","586","52023","336","6.525661","5.801228","5.388537","5.607208","5.464998","24.42015","71.50288","223.2669","151.4569","287.9533","3.083404","2.585962","2.306593","2.403571","2.267287","20.55557","18.37875","19.23218","17.96078","17.56538","0.7781366","0.8158525","0.8217916","0.7891761","0.8134528","0.1511776","GALAXY"
"1.24E+18","6.57E+17","213.7973154","4.963542229","17.81149","16.84148","16.53196","16.42195","16.39718","1478","301","5","38","583","52055","481","1.755015","1.527001","1.273309","1.377092","1.320618","72.84232","179.4447","260.8329","236.423","266.9966","0.8628994","0.7670423","0.6612099","0.7030368","0.6745013","17.80995","16.52909","16.85622","16.4324","16.40109","0.9471184","0.1996951","0.3852493","0.3499552","0.05","-0.000134473","STAR"
"1.24E+18","6.57E+17","213.8071183","4.834738153","18.73962","16.79822","15.90245","15.50013","15.1948","1478","301","5","38","583","52055","488","4.668747","5.109126","5.035492","4.980502","4.018251","27.90846","178.5751","585.2445","402.8259","709.2279","2.05187","2.200852","2.121923","2.143519","1.885497","19.92847","17.21485","18.06591","16.86595","16.51472","0.8804583","0.8887869","0.8138797","0.8747227","0.8340205","0.05604844","GALAXY"
"1.24E+18","6.57E+17","213.7969968","4.822162962","16.73124","16.38107","16.27991","16.42234","16.31459","1478","301","5","38","583","52055","487","16.07306","19.56413","20.99169","20.44917","4.770387","168.0344","335.3057","308.5504","374.1735","110.0737","5.626468","8.992242","9.191307","9.467603","1.710665","18.66542","18.6099","18.57112","18.84086","18.67532","0.7254312","0.4603637","0.6214743","0.6274798","0.6342261","0.01925544","GALAXY"
"1.24E+18","6.57E+17","213.7260204","4.904223432","17.54855","16.31362","15.77629","15.4647","15.29189","1478","301","5","38","583","52055","484","12.81754","13.41377","12.36043","12.58945","11.02511","93.29553","309.7568","619.65","474.792","542.2433","6.408592","6.593849","6.146724","6.264503","4.739614","20.40691","18.73433","19.28539","18.48791","18.1484","0.6737041","0.6726887","0.6706185","0.6458446","0.6432148","0.04909616","GALAXY"
"1.24E+18","6.57E+17","213.7355886","4.944601637","19.14818","17.77804","17.17623","16.83436","16.56537","1478","301","5","38","583","52055","500","5.526886","6.317345","6.336878","6.387866","7.360815","22.16953","80.08417","183.2975","134.3512","243.2631","2.963907","3.066674","2.905992","2.957449","3.132898","20.94203","19.1405","19.67031","18.91849","18.5295","0.4071755","0.4326781","0.4144183","0.4134313","0.3705331","0.05619027","GALAXY"
"1.24E+18","6.57E+17","213.7830496","4.972320559","18.1209","16.88544","16.22618","15.86416","15.64838","1478","301","5","38","583","52055","490","8.332249","6.294804","6.495068","6.513237","6.146266","51.69764","142.559","372.1613","266.5062","438.7188","3.385273","2.796113","2.867777","2.888346","2.766572","19.82747","18.07577","18.67402","17.80738","17.55731","0.9179453","0.8838044","0.8742795","0.915608","0.9450219","0.07949296","GALAXY"
"1.24E+18","6.57E+17","213.789901","4.926668489","16.90615","15.38732","14.6414","14.25954","13.96924","1478","301","5","38","583","52055","485","20.92161","18.05635","16.65234","16.79444","15.62169","182.7336","570.0059","1375.676","1003.499","1588.821","10.41161","8.733852","7.703791","7.888769","6.82657","20.40792","17.9519","18.76748","17.63117","17.26404","0.6757584","0.7385148","0.7861593","0.789997","0.8284994","0.05605765","GALAXY"
"1.24E+18","6.57E+17","213.8001819","4.872068061","17.06401","16.0445","15.65046","15.47324","15.38215","1478","301","5","38","583","52055","492","19.77392","22.36591","20.21366","20.39205","17.92672","117.5101","417.9735","568.1035","572.9288","480.1099","7.787889","9.985435","8.194055","9.656893","6.459449","20.40785","19.18701","19.58412","19.09897","18.89221","0.8556812","0.9446728","0.9666066","0.9877308","0.9209734","0.01947223","GALAXY"
"1.24E+18","6.16E+17","126.5668463","44.32784148","19.37564","17.4723","16.55406","16.1189","15.78556","2076","301","2","149","547","51959","608","3.237241","3.730771","3.742529","3.803004","3.863817","14.68097","92.99748","325.6559","216.9599","454.1723","1.545557","1.674974","1.742996","1.751725","1.780245","20.37368","17.58803","18.54154","17.24734","16.97935","0.9446716","0.8601356","0.9051733","0.78593","0.7463104","0.08110137","GALAXY"
"1.24E+18","6.16E+17","126.4658738","44.42804047","19.16629","17.96552","17.24856","16.85846","16.6031","2076","301","2","149","547","51959","631","6.263293","5.401795","4.780987","5.129091","4.423632","27.2189","73.52361","188.7354","134.1369","227.3328","2.814277","2.475626","2.231324","2.317883","2.087854","20.55309","18.6168","19.50748","18.30504","18.11325","0.8541766","0.9417183","0.906812","0.884433","0.8703619","0.1303446","GALAXY"
"1.24E+18","6.17E+17","126.7601581","44.43411817","19.41413","18.29338","17.90105","17.76486","17.76616","2076","301","2","150","548","51986","117","1.436077","1.353813","1.377459","1.396935","1.21103","16.35992","46.55711","77.63718","65.68208","71.68646","0.7416615","0.6895478","0.7012016","0.7120699","0.6201304","19.38733","17.89672","18.29397","17.77205","17.77463","0.4335242","0.559758","0.553205","0.8805108","0.6128774","-0.000145445","STAR"
"1.24E+18","6.17E+17","126.6718","44.53273785","18.93442","17.01434","16.06587","15.61755","15.28353","2076","301","2","150","548","51986","116","10.81322","7.501963","6.606643","6.625355","6.60722","30.32813","146.7518","499.1809","332.3989","666.7097","3.792136","3.208876","2.919983","2.947287","2.825964","20.56241","17.69942","18.72085","17.27762","16.99667","0.7690046","0.7543839","0.7655296","0.7919949","0.7264866","0.07874952","GALAXY"
"1.24E+18","6.17E+17","126.7919455","44.49750844","19.34839","19.33902","19.59297","19.74398","20.05422","2076","301","2","150","548","51986","110","1.448179","1.398334","1.305057","1.369329","2.970627","17.37918","18.13525","12.05583","13.81207","10.16969","0.7337812","0.7105759","0.6781541","0.7098001","0.6836975","19.33141","19.59929","19.3559","19.7523","20.0815","0.9901438","0.7017583","0.9993912","0.9702073","0.2235181","-0.000294331","STAR"
"1.24E+18","6.17E+17","126.8710317","44.48880011","19.27367","18.09527","17.62348","17.30331","17.14263","2076","301","2","151","548","51986","103","258.4328","4.61967","4.313477","4.190218","3.899735","20.58951","61.80163","122.5438","90.95078","139.9874","2.122782","2.011888","1.867814","1.892139","1.770576","20.49697","18.83747","19.45024","18.5902","18.47862","0.2720295","0.3082781","0.3323434","0.3537636","0.3787378","0.08089168","GALAXY"
"1.24E+18","9.32E+18","126.8601279","44.75858954","18.53888","18.93634","19.46536","19.81968","20.10629","2076","301","2","152","8279","57063","786","1.563385","11.66745","1.220268","1.430454","1.380985","37.57378","26.32738","11.17195","16.13213","9.197264","0.7745316","0.6799556","0.6246526","0.7164827","0.7036932","18.53901","19.4734","18.94437","19.82584","20.12663","0.9998811","0.699941","0.3115959","0.9806659","0.3492813","-0.000165868","STAR"
"1.24E+18","6.17E+17","126.8880054","44.73370732","18.80697","17.35557","16.65309","16.28982","16.01738","2076","301","2","152","548","51986","149","6.215037","6.339365","6.087491","6.375543","5.99592","31.03549","120.6679","296.6439","219.4082","363.3849","3.175599","3.167557","2.87485","3.004355","2.739073","20.78441","18.48203","19.40149","18.17637","17.92225","0.8804244","0.8307158","0.8512338","0.8685116","0.868589","0.07940713","GALAXY"
"1.24E+18","6.15E+17","123.2975684","41.50973522","18.93196","17.92915","17.65751","17.46507","17.32991","2076","301","2","124","546","52205","54","5.975991","6.280721","6.580004","6.690257","6.608879","25.69034","73.22106","114.3992","94.55437","124.4193","2.595401","2.918068","2.92673","2.918897","2.839967","20.62432","19.45773","19.7844","19.35353","19.27596","0.430375","0.4659364","0.4727164","0.4720421","0.425988","0.03860338","GALAXY"
"1.24E+18","6.17E+17","126.9595598","44.81322798","18.59464","18.23993","18.40799","18.31065","18.33129","2076","301","2","153","548","51986","146","1.505051","1.312625","1.21267","1.370414","1.133835","35.12966","49.17985","44.98992","41.35518","43.56167","0.7596283","0.6662547","0.6215945","0.6987007","0.5952462","18.58393","18.41166","18.2612","18.32236","18.33479","0.72856","0.6224115","0.2011008","0.995398","0.1125199","0.5296894","QSO"
"1.24E+18","5.81E+18","127.01895","44.88247087","19.11038","18.28071","17.6536","17.30293","16.98628","2076","301","2","153","5159","55856","238","1.487279","1.239167","1.176318","1.391527","1.127431","21.7149","47.1712","116.2643","84.07372","154.4166","0.7513685","0.6359627","0.6124281","0.7044298","0.5973028","19.10122","17.65022","18.26466","17.29174","16.9541","0.8384295","0.2047919","0.5332387","0.8851517","0.568303","2.903349","QSO"
"1.24E+18","6.17E+17","127.0244701","44.7667535","19.18378","17.005","15.78789","15.27077","14.90443","2076","301","2","153","548","51986","143","5.258058","9.228716","11.5787","10.86512","8.365211","9.335261","136.0202","701.5969","432.6587","862.1551","1.961593","4.35551","4.728062","4.750265","3.877765","21.05851","17.97459","19.30006","17.60803","17.25485","0.7191154","0.8581622","0.87384","0.8665672","0.8854442","0.1449603","GALAXY"
"1.24E+18","8.58E+17","127.2700075","44.92820185","18.80793","17.64865","17.22513","17.1036","17.04654","2076","301","2","154","762","52232","332","1.5768","1.283212","1.239546","1.356797","1.145514","29.36367","85.18842","138.6986","123.2728","143.8291","0.7855164","0.6548407","0.6435474","0.6907079","0.5973791","18.81397","17.21332","17.66431","17.10516","17.03611","0.997248","0.9789082","0.5765462","0.499988","0.2543348","0.000142828","STAR"
"1.24E+18","6.17E+17","127.4446011","45.03835798","18.98137","18.84771","19.18211","19.44185","19.88583","2076","301","2","155","548","51986","83","1.477943","1.321037","1.493459","1.370701","0.9976982","25.39651","28.37011","17.79901","20.87007","8.371567","0.7504868","0.6784108","0.7041209","0.6903613","0.5007924","18.97903","19.17907","18.85949","19.44849","19.89679","0.9996927","0.9002553","0.7832773","0.8914005","0.1588119","-0.000205428","STAR"
"1.24E+18","5.81E+18","127.3663958","45.09088023","19.20204","18.27746","17.98953","17.87991","17.8441","2076","301","2","155","5159","55856","814","1.429717","1.306583","1.242475","1.294775","1.172327","19.66374","47.59082","67.50356","61.44077","71.50817","0.7131199","0.6609129","0.639946","0.6608356","0.5909437","19.18352","17.98425","18.28499","17.88796","17.83663","0.41576","0.9999893","0.1896138","0.9895524","0.3999808","-0.00063376","STAR"
"1.24E+18","6.15E+17","124.3675722","42.51007046","19.33671","18.04282","18.07545","18.14838","18.20466","2076","301","2","133","546","52205","585","10.76038","1.467644","1.331779","1.412366","1.223729","18.61225","58.53857","52.60629","57.25877","50.92785","0.7796642","0.7406936","0.6745901","0.7070426","0.6479323","19.35456","18.08562","18.06713","18.15405","18.21472","0.48099","0.8715401","0.8889355","0.9997939","0.2997759","4.01E-05","STAR"
"1.24E+18","6.16E+17","124.554536","42.49340494","18.40281","17.33655","16.91766","16.65545","16.50559","2076","301","2","133","547","51959","190","6.265027","6.736489","7.186801","6.937804","6.934035","39.11079","108.8626","209.5761","163.9357","226.174","3.212456","3.364511","3.488983","3.469748","3.299501","20.88677","19.35219","19.78123","19.1729","19.00064","0.6096244","0.6085005","0.6104384","0.6191403","0.5460954","0.03143248","GALAXY"
"1.24E+18","6.17E+17","127.5555705","45.00554827","19.47733","18.14512","17.39309","16.99121","16.70502","2076","301","2","155","548","51986","96","6.450624","6.144967","6.074904","6.238539","5.676283","18.3791","51.25567","143.1809","100.9619","180.6915","3.439678","3.077046","2.996301","3.067008","2.894534","21.73651","19.77619","20.83085","19.42246","19.11294","0.6000841","0.7499318","0.7769281","0.7814674","0.8113538","0.1458546","GALAXY"
"1.24E+18","8.84E+17","204.3047305","60.20182688","18.75093","18.60603","18.58438","18.34797","18.40366","2304","301","1","261","785","52339","6","2.018996","1.791721","1.691509","1.706268","1.343826","30.76205","34.82854","43.76013","35.53412","37.76752","1.022354","0.8858693","0.8356716","0.8471216","0.6904791","18.73696","18.57677","18.59276","18.3437","18.3897","0.9999048","0.8868115","0.9992228","0.7746588","0.05","1.725133","QSO"
"1.24E+18","8.84E+17","204.3513756","60.09491936","18.6807","18.54322","18.30586","18.10279","18.11421","2304","301","1","261","785","52339","7","2.018192","1.880088","2.038279","1.951241","2.10841","32.51144","37.18611","57.18509","47.69983","62.01846","1.02468","0.9526678","0.9949377","0.9667584","0.9893801","18.72598","18.40039","18.59961","18.19596","18.23547","0.9997485","0.8684942","0.9998459","0.999805","0.8938251","0.2338255","QSO"
"1.24E+18","8.85E+17","204.2490172","60.17306073","18.71248","17.51371","16.92871","16.5611","16.36646","2304","301","1","261","786","52319","287","7.062838","6.720621","6.557624","7.02959","6.342935","30.5208","95.75068","219.197","163.7338","224.1006","3.30209","3.333109","3.187148","3.319447","2.733204","20.36473","18.78116","19.3355","18.3672","18.28181","0.5802075","0.5761248","0.5947331","0.6059066","0.6139549","0.09736118","GALAXY"
"1.24E+18","8.84E+17","204.2887603","60.10200412","18.41762","17.29327","16.85303","16.56021","16.40744","2304","301","1","261","785","52339","4","6.549065","6.279615","6.331582","6.476923","6.07592","44.0598","119.4758","230.4579","177.9722","241.956","3.175438","3.008734","2.99346","3.004366","2.730047","20.02701","18.57113","18.97794","18.25494","18.23981","0.4132085","0.4499389","0.4592215","0.4490826","0.4484387","0.04185036","GALAXY"
"1.24E+18","6.97E+17","240.1850272","53.94621214","18.74523","16.86216","15.95297","15.50413","15.18308","1412","301","3","362","619","52056","106","9.696204","8.631944","7.712245","7.888567","7.197701","33.07723","155.3429","504.9188","336.9016","633.6385","4.29473","3.84415","3.473397","3.510407","3.149065","20.78567","17.9081","18.94339","17.51449","17.2678","0.4664629","0.5469064","0.5140046","0.5092607","0.5081986","0.1076535","GALAXY"
"1.24E+18","6.97E+17","240.035709","53.8650802","18.65864","17.20453","16.52818","16.14957","15.91664","1412","301","3","362","619","52056","104","9.142834","9.663532","8.601179","9.232046","7.611603","40.74384","156.6581","368.798","276.8567","411.516","4.526916","4.550234","3.924684","4.200266","3.503312","20.52337","18.45138","19.21734","18.10905","17.85675","0.450005","0.602597","0.5541676","0.520341","0.5150457","0.06804384","GALAXY"
"1.24E+18","6.97E+17","240.2211806","53.94934794","18.36362","16.99288","16.29268","15.85421","15.58025","1412","301","3","362","619","52056","102","7.690374","7.978212","7.141323","7.523028","6.808253","32.47844","124.1335","323.1666","227.1102","404.855","3.142948","3.504807","3.052647","3.26288","2.855181","20.31836","18.39548","19.16209","17.97824","17.81338","0.5189599","0.5693024","0.5880725","0.5565734","0.5828884","0.1032761","GALAXY"
