"objid","specobjid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","plate","mjd","fiberid","petroRad_u","petroRad_g","petroRad_i","petroRad_r","petroRad_z","petroFlux_u","petroFlux_g","petroFlux_i","petroFlux_r","petroFlux_z","petroR50_u","petroR50_g","petroR50_i","petroR50_r","petroR50_z","psfMag_u","psfMag_r","psfMag_g","psfMag_i","psfMag_z","expAB_u","expAB_g","expAB_r","expAB_i","expAB_z","redshift","class"
"1.24E+18","6.51E+17","162.1659949","3.538343956","19.58089","18.34767","17.87879","17.65521","17.41691","2125","301","1","289","578","52339","13","9.922277","7.570397","6.895919","7.658714","7.826173","15.64875","43.30858","71.98061","68.11746","110.5255","3.76011","3.609776","3.132515","3.565163","3.721884","21.68637","20.00836","20.39347","19.74149","19.51996","0.7001461","0.8296298","0.8981531","0.8553824","0.7560615","0.05210897","GALAXY"
"1.24E+18","3.65E+18","166.4257163","3.493382282","19.48995","18.52038","18.14024","17.97419","17.89497","2125","301","1","318","3243","54910","477","1.985912","1.629149","1.754657","1.685322","1.459514","15.64891","38.6213","62.95893","53.72767","65.71882","0.9897631","0.8385234","0.897832","0.8583176","0.7505758","19.47334","18.1328","18.53539","17.9945","17.89546","0.1426712","0.9999206","0.348584","0.9578981","0.9816543","-5.70E-05","STAR"
"1.24E+18","5.73E+17","166.443456","3.495507519","17.94614","16.34532","15.60361","15.22978","14.95231","2125","301","1","318","509","52374","321","13.88794","12.48591","11.8235","12.25422","11.47462","82.1464","289.1208","763.3487","552.9844","959.3595","7.168748","5.841013","5.607181","5.748283","5.4874","20.57424","18.31613","19.19259","17.95214","17.85495","0.6833068","0.6030604","0.6057132","0.6054282","0.626867","0.03160278","GALAXY"
"1.24E+18","6.54E+17","166.6923662","3.620704142","19.47817","19.03655","19.03985","19.07835","18.8819","2125","301","1","319","581","52356","205","2.068932","1.680619","1.887365","1.881321","1.68148","16.19993","23.68904","23.97318","23.58936","28.14198","1.016006","0.852957","0.8877315","0.9440935","0.7944975","19.51207","19.08347","19.06865","19.12788","18.95061","0.5000204","0.4079033","0.9998243","0.9997939","0.8451425","0.7155706","QSO"
"1.24E+18","3.65E+18","166.7673494","3.511733826","18.80903","17.81017","17.39532","17.22606","17.15155","2125","301","1","320","3243","54910","494","1.772755","1.64242","1.69214","1.809397","1.486232","28.89972","74.46545","125.5368","106.6257","134.0652","0.8980822","0.8319929","0.8619597","0.9070271","0.7470118","18.79922","17.3955","17.82105","17.23093","17.15769","0.8876261","0.5071739","0.8558128","0.8122956","0.6932938","0.000637683","STAR"
"1.24E+18","6.54E+17","166.7931295","3.583276615","19.15387","17.26517","16.37337","15.94716","15.61872","2125","301","1","320","581","52356","209","8.275192","6.193097","5.916055","6.297971","5.831152","22.34362","98.67975","310.5574","214.7649","413.9176","3.782894","2.854295","2.66725","2.792481","2.61909","20.93903","18.07422","19.11672","17.66986","17.41468","0.7290241","0.6311671","0.6543552","0.6884962","0.6128358","0.05370988","GALAXY"
"1.24E+18","5.34E+18","166.8758346","3.529540147","18.75157","17.85275","17.57628","17.48261","17.46057","2125","301","1","321","4741","55704","704","1.705655","1.756556","1.648938","1.714279","1.552431","30.24786","71.45235","99.31053","90.88387","103.1185","0.8802792","0.8621417","0.8437993","0.8599827","0.7616149","18.75448","17.57598","17.88179","17.48289","17.45875","0.4999548","0.7790378","0.8999981","0.9617648","0.5092744","0.000949325","STAR"
"1.24E+18","3.65E+18","166.890296","3.62281115","18.3238","17.31101","17.03412","16.91993","16.8763","2125","301","1","321","3243","54910","528","1.755042","1.706574","1.63221","1.639213","1.409847","45.37302","115.6773","165.3947","148.8956","173.7835","0.886026","0.8392475","0.8250706","0.8327088","0.7404165","18.32243","17.02141","17.29266","16.90913","16.87405","0.499996","0.1203934","0.6308923","0.759175","0.9999186","0.000118949","STAR"
"1.24E+18","3.65E+18","167.0202064","3.610123941","18.65148","17.57805","17.14701","16.98635","16.91758","2125","301","1","322","3243","54910","506","1.755237","1.723358","1.547894","1.702557","1.439495","34.06848","91.10342","155.6806","133.5731","165.6101","0.9063756","0.8662485","0.7861544","0.8583179","0.731596","18.65219","17.1422","17.58988","16.97447","16.92576","0.9998996","0.4800226","0.4500587","0.5381569","0.5493634","0.000492293","STAR"
"1.24E+18","3.65E+18","167.0487902","3.615771763","18.04464","17.10626","16.75592","16.61754","16.57275","2125","301","1","322","3243","54910","531","1.806969","1.741756","1.513116","1.700844","1.399627","59.2603","139.5642","218.6442","192.5912","226.7961","0.9065325","0.8597544","0.7758512","0.8649758","0.7278321","18.05202","16.75059","17.11973","16.6081","16.57576","0.7597739","0.7273579","0.7646669","0.2689683","0.9999215","0.000646463","STAR"
"1.24E+18","6.54E+17","167.0986524","3.50009893","18.82369","16.94903","16.78855","16.78034","18.41978","2125","301","1","322","581","52356","130","5.046621","14.67916","15.00228","14.63192","5.02808","14.25727","194.0755","278.8972","239.6078","22.50352","2.845021","7.018332","7.959266","7.347582","3.515789","21.16205","19.39443","19.59871","19.71614","21.0115","0.2281736","0.3328415","0.2561915","0.3263347","0.166174","0.02490952","GALAXY"
"1.24E+18","3.65E+18","167.1292554","3.581215378","19.34473","17.82036","17.17797","16.8936","16.74837","2125","301","1","322","3243","54910","573","1.719531","1.71998","1.51117","1.751338","1.500308","17.82154","72.8","169.8756","130.7305","195.798","0.8859571","0.8637751","0.7755838","0.8882493","0.7555702","19.3433","17.18871","17.83715","16.90504","16.76509","0.4995722","0.6242502","0.9840497","0.8433571","0.9998313","9.44E-05","STAR"
"1.24E+18","6.54E+17","167.1352476","3.694128943","18.729","16.76126","15.92618","15.5224","15.19752","2125","301","1","322","581","52356","138","8.45583","8.629774","8.497158","8.72455","8.764735","29.61512","171.7511","544.4243","379.2748","726.1561","3.473645","3.440547","3.447695","3.535223","3.4084","20.36706","17.55321","18.42303","17.27313","16.97526","0.6163782","0.569344","0.530835","0.5393288","0.5234522","0.0411","GALAXY"
"1.24E+18","3.65E+18","167.1571442","3.616447799","19.44589","18.05036","17.42088","17.19232","17.08819","2125","301","1","322","3243","54910","577","1.823817","1.71388","1.482478","1.770002","1.564355","15.65912","58.13317","129.2474","104.3529","144.1099","0.8986292","0.8533708","0.776898","0.8841544","0.7695333","19.47112","17.43704","18.06297","17.21178","17.11409","0.4811251","0.9998682","0.9666154","0.9687853","0.9997799","0.000943053","STAR"
"1.24E+18","5.73E+17","167.384957","3.514979679","18.06738","16.40473","15.6626","15.29871","15.02459","2125","301","1","324","509","52374","530","6.58561","6.573211","6.639531","6.606947","6.494623","52.73897","226.5626","631.0711","449.2168","788.5839","3.281566","2.891288","2.947057","2.933003","2.842768","19.65775","17.3554","18.06513","17.00896","16.74063","0.6377606","0.6437206","0.6427516","0.6400225","0.661445","0.02542807","GALAXY"
"1.24E+18","6.54E+17","167.399504","3.612703323","18.43534","17.06458","16.65239","16.39857","16.22487","2125","301","1","324","581","52356","87","7.952775","12.03562","10.83684","11.35196","9.597236","35.73954","163.3399","263.4985","221.6334","291.5698","4.178846","5.284842","4.637361","4.998528","4.386525","20.97432","19.28248","19.78773","19.00443","18.81264","0.8419072","0.821141","0.848041","0.847593","0.8492836","0.05169987","GALAXY"
"1.24E+18","5.73E+17","167.5193841","3.515233111","19.48117","18.47641","17.78331","17.38094","17.18728","2125","301","1","325","509","52374","564","3.082282","3.548425","3.455697","3.453782","3.190021","14.22371","40.01768","110.9035","76.11014","124.4368","1.577436","1.708722","1.739624","1.742234","1.621135","20.24875","18.80281","19.49417","18.47282","18.25776","0.8661367","0.8379341","0.8210965","0.8298499","0.8144509","0.2072452","GALAXY"
"1.24E+18","3.65E+18","167.5313325","3.521995831","19.47468","17.35118","16.52718","16.24932","16.09031","2125","301","1","325","3243","54910","586","1.822208","1.537634","1.477758","1.569742","1.479524","15.7865","110.8656","305.2289","236.3345","351.5458","0.9403834","0.7789562","0.7617512","0.7981309","0.7563347","19.47046","16.50706","17.34143","16.24365","16.0834","0.09614889","0.8020778","0.7839975","0.3499376","0.7299044","-4.80E-05","STAR"
"1.24E+18","5.73E+17","167.5642689","3.53785891","18.65313","17.48147","17.01958","16.74022","16.57131","2125","301","1","325","509","52374","563","5.561258","6.039535","6.14045","6.277941","6.131768","33.29112","96.62358","193.1088","145.3977","210.7221","3.212393","3.211527","3.228364","3.158552","3.045901","20.65666","19.09715","19.63754","18.86742","18.65683","0.9976417","0.9499573","0.9427496","0.9412866","0.9399367","0.03950702","GALAXY"
"1.24E+18","6.54E+17","167.6551659","3.668510201","17.61061","17.4752","19.68389","24.10461","22.73707","2125","301","1","326","581","52356","50","3.646008","3.473759","2.970191","6.051627","2.970085","64.22531","138.5738","1.240682","12.90874","0.5310339","1.624761","1.744336","11.25096","2.568908","11.26049","18.45481","21.04192","18.42947","24.36259","22.82713","0.05","0.7878018","0.3022583","0.206967","0.8819546","7.96E-05","STAR"
"1.24E+18","3.65E+18","167.7038812","3.693584318","18.3127","16.72934","16.07641","15.78967","15.63975","2125","301","1","326","3243","54910","609","1.854814","1.588014","1.488005","1.524887","1.34687","45.23009","196.8138","466.6164","363.2052","532.258","0.9154798","0.796993","0.7580711","0.7755595","0.694015","18.30312","16.07134","16.73921","15.78595","15.63523","0.7333342","0.8920085","0.899892","0.1496456","0.2410492","-0.000126142","STAR"
"1.24E+18","6.54E+17","167.71628","3.532824838","18.21786","16.67639","15.96784","15.57877","15.30576","2125","301","1","326","581","52356","6","9.585979","10.10352","10.14038","10.17639","9.914083","48.16397","207.2725","574.7205","397.1777","686.3563","4.859319","5.11427","5.162379","5.055016","4.885767","20.91173","18.69459","19.50153","18.31113","18.13451","0.6612843","0.7092407","0.7000141","0.7378521","0.6982701","0.04010921","GALAXY"
"1.24E+18","7.38E+17","10.32644235","-9.772411834","17.95826","16.86436","16.49201","16.27226","16.09462","1729","301","4","151","655","52162","199","3.667581","3.904171","3.637626","3.771054","3.528099","56.17265","150.6806","252.7227","213.6157","294.8603","1.81065","1.860651","1.685265","1.746659","1.680166","19.19333","17.79211","17.95953","17.5506","17.3231","0.8640274","0.8770025","0.8905957","0.9268159","0.8901284","0.02701115","GALAXY"
"1.24E+18","7.38E+17","10.34388487","-9.917081831","19.41351","17.82569","17.18011","16.77761","16.54883","1729","301","4","151","655","52162","183","4.763544","5.851933","5.791879","5.739666","5.325883","8.196485","76.36397","188.2137","131.9328","220.1361","1.583802","2.915705","2.750821","2.737043","2.586726","21.15542","19.24081","19.5324","18.81261","18.48153","0.4001025","0.4839143","0.4557108","0.4338745","0.4251604","0.09521561","GALAXY"
"1.24E+18","7.38E+17","10.45421564","-9.951373438","17.85274","16.55418","16.03313","15.69534","15.47024","1729","301","4","151","655","52162","161","6.511374","6.203032","6.089322","5.993528","6.0478","74.7188","231.4267","511.3408","381.8749","587.42","3.114196","3.104409","3.006677","2.99614","2.869473","19.69019","18.30515","18.44321","17.95073","17.66665","0.5280355","0.569261","0.5752892","0.5620712","0.5828417","0.05171312","GALAXY"
"1.24E+18","7.38E+17","10.45686538","-9.784744392","17.3905","17.14327","17.1429","16.97349","17.02662","1729","301","4","152","655","52162","172","1.684156","1.880419","1.349805","1.378136","1.37747","106.4567","129.6205","155.7288","133.3766","146.0026","0.8540614","0.9105768","0.6868519","0.6977111","0.6969208","17.39384","17.14285","17.11083","16.97304","17.01485","0.09502488","0.7217612","0.5499434","0.5668328","0.5495722","1.627206","QSO"
"1.24E+18","7.38E+17","10.45923748","-9.891042667","17.97241","16.98409","16.66312","16.52397","16.48044","1729","301","4","152","655","52162","178","1.644267","1.906002","1.331125","1.346685","1.409055","62.22635","151.3831","235.4111","206.3058","242.6333","0.8223094","0.9204739","0.6734076","0.6856683","0.7098475","17.95276","16.65593","16.98623","16.51234","16.47997","0.397586","0.9997205","0.8216274","0.2588987","0.7403302","0.000253569","STAR"
"1.24E+18","7.39E+17","10.54403977","-9.769515993","17.81452","16.936","16.66004","16.55023","16.52386","1729","301","4","152","656","52148","275","1.698824","1.857786","1.299427","1.3853","1.524261","72.57565","158.677","228.5137","207.5119","235.3758","0.8356007","0.9028656","0.6586078","0.7006245","0.7495263","17.80598","16.65946","16.94272","16.54678","16.52523","0.1401556","0.9982238","0.4898688","0.678139","0.9996246","3.70E-05","STAR"
"1.24E+18","7.38E+17","10.48406747","-9.816636784","18.93731","18.80891","18.55587","18.53165","18.68277","1729","301","4","152","655","52162","177","1.748259","1.936267","1.277875","1.386195","1.91999","26.36416","28.36639","35.79693","36.29286","37.57591","0.857951","0.9297171","0.6617016","0.6998832","0.8442152","18.92847","18.56154","18.81017","18.53084","18.69531","0.1414714","0.07715365","0.8631223","0.6792821","0.05529326","1.162552","QSO"
"1.24E+18","3.21E+18","18.75907112","-9.635036801","19.35282","17.91334","17.35058","17.12573","17.02274","1729","301","4","206","2849","54454","479","1.733917","1.688902","1.710626","1.587972","1.455592","16.29757","65.54219","134.7731","109.5107","144.3626","0.9345042","0.8366097","0.8378578","0.7844871","0.7723263","19.32022","17.35791","17.92269","17.11982","17.01656","0.371543","0.9688448","0.7880107","0.9946284","0.1986533","-4.76E-06","STAR"
"1.24E+18","7.43E+17","18.80373607","-9.530056548","19.44715","19.2121","19.15037","19.06161","18.96149","1729","301","4","206","660","52177","440","6.288768","1.695903","1.751195","1.58929","1.54967","17.23996","19.99269","22.90676","20.92246","21.99339","1.12548","0.8387506","0.8715616","0.8413921","0.7214673","19.45817","19.18072","19.24315","19.08649","18.97828","0.7563721","0.4808187","0.6047418","0.7098227","0.6998194","1.945383","QSO"
"1.24E+18","3.21E+18","18.82525007","-9.627099611","15.92882","14.70318","14.22465","14.05144","13.97176","1729","301","4","207","2849","54454","477","2.0146","1.723009","1.660124","1.721606","1.521424","406.1199","1277.896","2318.772","1963.277","2491.138","0.9839507","0.8478979","0.8198223","0.849149","0.7635606","15.9035","14.26894","14.73501","14.04012","13.93375","0.2616959","0.9997454","0.9998815","0.9491886","0.2498595","-4.67E-05","STAR"
"1.24E+18","7.43E+17","18.84193121","-9.691964824","18.82564","16.76772","15.86446","15.40277","15.09601","1729","301","4","207","660","52177","434","6.142331","6.331164","6.141483","6.107971","6.292093","24.9481","178.4402","602.3679","399.9423","814.7554","2.541627","2.77908","2.687329","2.694106","2.685174","20.11856","17.3051","18.19462","16.83475","16.60871","0.5667946","0.890554","0.889115","0.8787417","0.9096976","0.06233886","GALAXY"
"1.24E+18","3.21E+18","18.80895375","-9.598535058","18.80837","17.83817","17.47398","17.34599","17.32427","1729","301","4","207","2849","54454","470","1.939109","1.748343","1.787754","1.693617","1.783282","28.22941","72.37802","112.3688","99.28694","114.8566","0.9959536","0.8492869","0.8586827","0.833704","0.8117686","18.79177","17.49523","17.86948","17.36288","17.34034","0.4325676","0.7679283","0.9998137","0.9550939","0.3499372","-0.000311361","STAR"
"1.24E+18","7.43E+17","18.83645093","-9.641885751","18.36315","16.45611","15.54257","15.09305","14.75379","1729","301","4","207","660","52177","422","12.58331","8.781837","8.39522","8.548514","8.183936","49.17125","245.2441","832.932","561.367","1079.987","4.734081","3.638028","3.556727","3.610809","3.284837","19.87321","17.17657","18.09196","16.6839","16.38099","0.4764961","0.7499105","0.7668908","0.7292843","0.7384407","0.06263936","GALAXY"
"1.24E+18","7.43E+17","18.95066503","-9.693338058","19.59731","17.8101","16.8809","16.38486","16.03683","1729","301","4","207","660","52177","471","68.31229","5.10457","4.536604","5.184978","4.349774","17.00496","65.95151","233.6196","154.1963","307.8859","3.330316","2.249501","2.091557","2.203037","1.894495","20.79264","18.15179","19.12807","17.64878","17.39404","0.3539087","0.2530235","0.2767266","0.2830503","0.3236283","0.06602494","GALAXY"
"1.24E+18","3.21E+18","18.95479865","-9.623316166","19.09844","17.74931","17.19371","16.9505","16.82184","1729","301","4","207","2849","54454","464","1.721587","1.668746","1.698488","1.897327","1.519874","21.117","78.03005","160.6994","132.3077","175.8304","0.9400015","0.8441004","0.8534529","0.9385435","0.7856734","19.10981","17.25433","17.77576","16.97924","16.8742","0.2243977","0.9202201","0.9998426","0.999871","0.5222397","-0.0003402","STAR"
"1.24E+18","7.43E+17","18.93804104","-9.571082254","19.45523","18.23699","17.50818","17.14755","16.9991","1729","301","4","207","660","52177","475","18.02083","7.162755","6.827444","7.556238","6.045061","12.43254","49.04636","121.8241","93.20191","97.383","3.00902","3.773391","3.5734","3.746065","2.716771","21.74115","19.83831","20.78264","19.50416","19.38611","0.5243818","0.8437868","0.7711492","0.7488239","0.5636836","0.128433","GALAXY"
"1.24E+18","3.21E+18","19.01437073","-9.564905763","18.42276","17.42723","17.12454","16.98002","16.89255","1729","301","4","208","2849","54454","493","1.970899","1.727988","1.789603","1.913892","1.552295","41.6536","105.4863","155.7847","139.6999","167.4069","0.9870002","0.8567637","0.8911587","0.9288197","0.7922156","18.44583","17.17661","17.44995","17.02077","16.94466","0.1795331","0.9997351","0.7885166","0.9459124","0.09072746","-0.000421248","STAR"
"1.24E+18","3.21E+18","19.06641976","-9.529275047","17.46715","16.36201","15.90667","15.70181","15.64321","1729","301","4","208","2849","54454","484","1.866295","1.75229","1.717793","1.806736","1.458019","99.74352","281.3473","501.6176","423.7457","536.1448","0.9326031","0.8650296","0.8508976","0.8772885","0.7438174","17.45989","15.9122","16.36064","15.69877","15.63481","0.05","0.9886608","0.4451491","0.09823883","0.07153528","-0.000344094","STAR"
"1.24E+18","3.22E+18","19.06867524","-9.529659132","19.1165","17.26473","16.5106","16.19447","16.04457","1729","301","4","208","2864","54467","502","1.9442","1.73027","1.716839","1.769711","1.489504","21.80176","122.4498","317.7066","242.9472","366.7132","0.9366173","0.8636329","0.8496035","0.8730332","0.7361227","19.09729","16.51075","17.25752","16.19381","16.03393","0.2563054","0.9999876","0.5464088","0.3492228","0.5128981","0.000105902","STAR"
"1.24E+18","3.21E+18","19.07647822","-9.565878455","17.37363","15.981","15.41276","15.18145","15.06182","1729","301","4","208","2849","54454","490","1.841293","1.767696","1.714842","1.820133","1.474274","109.4762","404.8958","815.638","667.5242","912.5495","0.935223","0.8690458","0.8507637","0.883275","0.75482","17.37883","15.43481","15.9793","15.17959","15.06981","0.8538226","0.9956847","0.865889","0.05","0.3994885","0.000151757","STAR"
"1.24E+18","3.22E+18","19.09292204","-9.563272735","18.13652","17.19392","16.90469","16.77199","16.71037","1729","301","4","208","2864","54467","520","1.865605","1.774901","1.716806","1.766217","1.488877","54.86644","132.1887","188.8638","168.2282","192.2186","0.9340163","0.8750436","0.8495039","0.8620718","0.7216299","18.13233","16.90609","17.19599","16.7677","16.70873","0.6495708","0.938402","0.5992795","0.3498966","0.514541","-0.000705897","STAR"
"1.24E+18","7.37E+17","10.88003784","-9.863289417","17.47626","16.56694","16.30047","16.04096","15.94769","1729","301","4","154","655","52162","73","10.88237","10.11377","9.359054","10.12042","8.939317","76.03207","184.358","282.9737","242.9041","295.826","4.368867","4.181875","3.82374","4.251689","3.711531","19.48735","18.6258","18.69703","18.40346","18.22537","0.3154606","0.3214695","0.2803887","0.3224035","0.3193259","0.05539436","GALAXY"
"1.24E+18","4.83E+17","26.37814022","14.23154403","18.43657","16.43923","15.50401","15.05564","14.6918","1043","301","4","172","429","51820","385","12.4353","10.20899","9.189298","9.559356","9.046577","45.09865","253.3557","873.593","582.761","1180.17","4.744244","4.233835","3.950652","4.059938","3.892924","20.14911","17.27639","18.27765","16.90564","16.49651","0.7631521","0.7775844","0.7805322","0.7855212","0.8215844","0.06300561","GALAXY"
"1.24E+18","2.14E+18","26.47097356","14.23254705","18.07957","16.97493","16.44288","16.18656","16.14207","1043","301","4","173","1898","53260","476","1.832365","1.695867","1.370437","1.490526","1.431244","54.40104","156.577","313.3456","252.2608","332.0051","0.8712667","0.8245422","0.692171","0.7423958","0.7242634","18.04784","16.43275","16.97726","16.17204","16.14453","0.2886831","0.3000351","0.894551","0.5436752","0.8437287","-0.00039286","STAR"
"1.24E+18","1.24E+19","26.50717143","14.30753003","18.12175","17.13996","16.79789","16.65969","16.63059","1043","301","4","173","11052","58438","814","1.727144","1.672726","1.407448","1.541286","1.377661","52.71393","133.9484","205.8182","183.1349","208.2164","0.8727605","0.82318","0.7134476","0.760897","0.7119141","18.10277","16.80168","17.14933","16.6741","16.6331","0.175407","0.4602405","0.8040144","0.5832506","0.864394","-0.000941782","STAR"
"1.24E+18","2.14E+18","26.62129932","14.26112569","19.00092","17.61305","17.04138","16.8264","16.69098","1043","301","4","173","1898","53260","490","1.882504","1.634923","1.512734","1.488624","1.348382","24.00596","85.79499","177.6066","144.8004","197.3744","0.8943986","0.8023928","0.7437484","0.7483796","0.6849967","19.00146","17.04607","17.61533","16.83265","16.69206","0.9002265","0.3481241","0.9997252","0.9997986","0.9329817","-0.000119955","STAR"
"1.24E+18","4.83E+17","26.49574147","14.35656127","19.22116","18.01856","17.55284","17.19706","17.02815","1043","301","4","173","429","51820","421","6.920178","6.73652","6.013585","6.582606","5.639197","23.52674","65.012","129.5203","100.6229","139.7158","3.383936","3.103413","2.774689","3.034768","2.620878","20.83591","19.27858","19.7607","18.9924","18.78017","0.4404719","0.4557424","0.457369","0.4810285","0.454459","0.06260283","GALAXY"
"1.24E+18","4.83E+17","26.50748105","14.23920783","17.21286","15.47537","14.67865","14.27119","13.91356","1043","301","4","173","429","51820","422","18.30857","18.42526","17.91678","18.01295","17.27318","152.6664","650.8194","1756.432","1248.35","2158.647","9.776358","9.594217","8.768293","8.980001","8.218158","19.88108","17.20528","18.0932","16.79023","16.45863","0.7367492","0.7440145","0.7578538","0.7231075","0.537092","0.04406059","GALAXY"
"1.24E+18","4.79E+17","23.75698667","14.64414712","18.93538","17.52872","17.2342","17.05082","17.10672","1043","301","4","155","425","51898","597","6.762852","7.035968","7.022973","6.900207","6.299289","21.99866","91.8227","146.251","120.3327","132.4498","2.94972","3.322998","3.265599","3.186077","3.074511","20.8416","19.37252","19.4941","19.20765","19.36323","0.1921366","0.2677623","0.2832699","0.2920809","0.3153161","0.04379464","GALAXY"
"1.24E+18","2.14E+18","26.67137675","14.40208783","18.88717","16.25724","14.80726","14.03957","13.61747","1043","301","4","174","1898","53260","485","1.89602","1.574674","1.489503","1.512422","1.39882","26.46231","299.2401","2311.713","1141.977","3414.392","0.9208972","0.7812688","0.7477623","0.7583029","0.7076774","18.91656","14.81131","16.27395","14.01957","13.63544","0.5443704","0.9997627","0.9497748","0.917887","0.9745027","-2.65E-05","STAR"
"1.24E+18","2.14E+18","26.67771913","14.30401555","17.49735","16.4426","16.09184","15.97089","15.9411","1043","301","4","174","1898","53260","486","1.860835","1.592966","1.539645","1.50434","1.423472","93.82441","253.6404","388.3395","351.6858","401.329","0.8870431","0.7850861","0.7653543","0.7509021","0.7035567","17.50097","16.10563","16.46479","15.96458","15.9507","0.6069094","0.9997144","0.9318167","0.9997175","0.7892585","0.000122089","STAR"
