"objid","specobjid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","plate","mjd","fiberid","petroRad_u","petroRad_g","petroRad_i","petroRad_r","petroRad_z","petroFlux_u","petroFlux_g","petroFlux_i","petroFlux_r","petroFlux_z","petroR50_u","petroR50_g","petroR50_i","petroR50_r","petroR50_z","psfMag_u","psfMag_r","psfMag_g","psfMag_i","psfMag_z","expAB_u","expAB_g","expAB_r","expAB_i","expAB_z","redshift","class"
"1.24E+18","3.65E+18","163.502003","4.268766702","19.17716","18.01315","17.51621","17.29992","17.20279","2125","301","3","298","3242","54889","334","1.708299","1.680288","1.506747","1.676427","1.570953","20.92268","60.62912","115.7127","96.39856","125.864","0.9422497","0.8451483","0.7678126","0.837077","0.7647777","19.1776","17.52373","18.00956","17.29461","17.21816","0.400144","0.6138533","0.9308258","0.1084492","0.9991639","0.000831934","STAR"
"1.24E+18","6.52E+17","163.4898784","4.258957557","19.52882","18.21665","17.80913","17.56603","17.4904","2125","301","3","298","579","52338","112","27.92587","12.63505","12.53804","13.93425","11.64404","20.22337","52.73537","70.82694","69.86349","81.52885","7.776474","6.722513","5.1155","6.285172","6.066705","22.30021","20.87865","21.36886","20.71239","20.55363","0.7499719","0.8494739","0.8233535","0.9000296","0.8441812","0.04234659","GALAXY"
"1.24E+18","3.65E+18","163.687963","4.419692468","18.43228","17.32803","16.88291","16.70713","16.63763","2125","301","3","299","3242","54889","373","1.717382","1.57425","1.615743","1.61696","1.52683","40.58644","114.0054","198.4479","170.3908","208.4833","0.8762603","0.7912611","0.810298","0.8021594","0.7886575","18.43786","16.88617","17.32847","16.71242","16.63508","0.09986338","0.2509024","0.9999328","0.9998075","0.9996619","-1.43E-05","STAR"
"1.24E+18","6.53E+17","163.8853522","4.453431245","17.46489","15.52194","14.63208","14.20147","13.88318","2125","301","3","301","580","52368","308","16.72441","11.04408","8.29944","8.097502","6.810684","108.6275","584.9271","1903.677","1289.275","2491.566","4.265798","3.447416","3.277738","3.345935","3.118944","18.94416","16.18625","17.1983","15.89136","15.58492","0.9277174","0.814298","0.8255343","0.8259934","0.8705946","0.05369834","GALAXY"
"1.24E+18","6.53E+17","163.8995977","4.37755116","16.66756","14.61612","13.85441","13.37563","13.10022","2125","301","3","301","580","52368","315","10.41966","14.17844","11.18251","10.22307","9.335786","195.9375","1334.724","3970.985","2539.465","4983.861","4.393014","4.924174","4.426221","4.268663","4.034999","18.4333","15.74699","16.72188","15.46809","15.16224","0.8821896","0.8308678","0.8189701","0.8231831","0.8245921","0.02209118","GALAXY"
"1.24E+18","3.65E+18","163.9379754","4.30037809","17.81516","16.47214","15.90471","15.67384","15.57572","2125","301","3","301","3242","54889","372","2.018025","1.542794","1.432116","1.735923","1.37273","72.04659","252.6152","520.3716","419.6681","575.5062","0.9891863","0.7796601","0.7366734","0.8658119","0.7074518","17.82052","15.91642","16.47266","15.67583","15.5697","0.9997029","0.9996337","0.9814053","0.9998187","0.2544959","0.000206511","STAR"
"1.24E+18","6.53E+17","164.0811305","4.40725495","18.5588","17.72755","17.34228","16.91344","16.89446","2125","301","3","302","580","52368","314","3.224845","3.50527","3.416024","3.770169","3.295606","30.97599","71.30997","146.4916","101.7977","148.7186","1.595642","1.625749","1.573307","1.697391","1.511726","19.43631","18.35435","18.71223","17.96533","18.02901","0.6288292","0.6304448","0.6849256","0.7558205","0.7602803","0.1113004","GALAXY"
"1.24E+18","6.50E+17","158.8528785","4.280975874","18.82717","17.03457","16.19653","15.80498","15.49075","2125","301","3","267","577","52367","197","8.310143","5.724865","5.237436","5.383884","4.860568","29.37943","141.3134","424.4262","296.658","530.6805","2.698016","2.429463","2.323037","2.356126","2.152696","20.10471","17.54144","18.37597","17.16308","16.82289","0.863066","0.9877106","0.9740595","0.9572079","0.9838522","0.05751765","GALAXY"
"1.24E+18","6.50E+17","159.0194231","4.226914035","19.56751","17.509","16.5344","16.09022","15.75014","2125","301","3","268","577","52367","164","8.491371","11.54963","11.50553","10.68547","10.35267","1.967077","104.3062","389.2332","249.3447","484.1469","0.6659218","4.45937","4.469306","4.153018","3.87439","21.06115","18.15396","19.13607","17.76336","17.47215","0.5226747","0.6751243","0.629938","0.6808015","0.6319569","0.09871834","GALAXY"
"1.24E+18","3.65E+18","164.4000857","4.322968492","18.54327","17.60546","17.2088","17.01192","16.96415","2125","301","3","304","3242","54889","409","1.605845","1.738404","1.409644","1.59297","1.352931","37.20004","88.82539","151.7466","126.5452","157.4511","0.828601","0.8636075","0.7281284","0.7990656","0.6895698","18.55626","17.22192","17.6295","17.00197","16.95757","0.149872","0.9997617","0.6701688","0.1383593","0.9399499","0.000315458","STAR"
"1.24E+18","6.53E+17","164.4128492","4.302091787","17.93398","17.07057","16.69412","16.53907","16.50173","2125","301","3","304","580","52368","268","1.58938","1.720255","1.427712","1.629801","1.40411","65.2371","145.1474","235.4828","202.9788","245.5217","0.819459","0.8588689","0.7273988","0.8109999","0.7121474","17.9418","16.71268","17.09949","16.52684","16.50843","0.9998191","0.9998307","0.9764402","0.05","0.8933598","0.000373357","STAR"
"1.24E+18","6.52E+17","164.3401432","4.420336753","18.16826","16.50943","15.69144","15.28466","15.01969","2125","301","3","304","579","52338","39","13.98153","12.39559","10.47898","11.42374","8.867927","70.07426","289.9991","796.7217","572.8264","906.8685","5.751253","5.573547","4.855456","5.192377","4.151199","20.8333","18.12065","18.94471","17.67716","17.45835","0.4935478","0.4668474","0.4783665","0.4768085","0.4880715","0.05576393","GALAXY"
"1.24E+18","6.51E+17","160.1781672","5.426541524","19.38918","18.04045","17.34016","16.96635","16.6834","2125","301","6","276","578","52339","407","6.765666","7.271333","6.981993","7.433764","7.265873","13.19851","61.60764","142.5187","106.6406","192.3348","3.317553","4.029825","3.439562","3.67268","3.678554","21.49194","19.67759","20.32321","19.33759","18.79104","0.4999572","0.6525712","0.6649576","0.6937976","0.6357117","0.1154416","GALAXY"
"1.24E+18","6.41E+17","144.2434387","4.721593209","19.53518","18.33921","17.69625","17.261","17.02804","2125","301","6","170","569","52264","565","4.881484","4.327404","3.986623","4.264587","3.880167","16.35708","45.60452","117.1473","82.12365","137.1415","2.191679","2.04057","1.816689","1.976167","1.74644","20.80233","19.00688","19.59995","18.64003","18.25826","0.242289","0.2500005","0.2665761","0.27645","0.3046755","0.0789543","GALAXY"
"1.24E+18","5.40E+18","144.5330927","4.808136177","19.42161","17.47073","16.37112","15.90042","15.54733","2125","301","6","172","4797","55662","853","43.7679","8.394337","7.802499","7.672253","6.943389","19.64294","93.58792","391.333","253.1363","514.7783","4.78952","3.270525","3.189046","3.141518","2.96375","21.26591","18.23676","19.20002","17.71219","17.20323","0.6708629","0.8375908","0.7747442","0.8268401","0.8529062","0.1325107","GALAXY"
"1.24E+18","5.46E+18","160.4899133","5.560849835","19.484","18.56783","18.27159","18.15478","18.18385","2125","301","6","278","4852","55689","4","7.16224","1.664489","1.478545","1.312533","1.533072","15.78267","36.11723","51.98207","46.6664","49.97356","0.8431785","0.8250052","0.7275504","0.6694545","0.771151","19.46201","18.26766","18.57788","18.15282","18.17207","0.5486186","0.9270277","0.5460227","0.6782104","0.5898708","0.000296786","STAR"
"1.24E+18","6.51E+17","160.6386969","5.507740513","18.71135","16.98343","16.06243","15.55911","15.20113","2125","301","6","279","578","52339","450","14.04564","11.94042","10.79238","11.00837","8.649007","40.6277","171.6234","588.1307","373.7319","777.4675","6.127936","5.031734","4.482748","4.563224","4.065455","21.05802","18.50215","19.28652","17.83428","17.29029","0.1660064","0.1898192","0.213864","0.226337","0.2428914","0.06817583","GALAXY"
"1.24E+18","1.13E+18","160.770653","5.421014043","19.2642","19.21598","18.9166","18.89837","18.92857","2125","301","6","280","1000","52643","83","1.677279","1.670712","1.563026","1.46105","1.61101","19.11184","19.85114","27.88123","26.31929","27.24552","0.8590198","0.8512437","0.7536561","0.7394617","0.8345647","19.27849","18.94083","19.22885","18.92522","18.94411","0.9370893","0.8755544","0.99139","0.9998896","0.6279114","1.184903","QSO"
"1.24E+18","6.51E+17","160.8941169","5.571021736","19.07743","17.65722","16.76859","16.32598","16.045","2125","301","6","281","578","52339","524","6.348696","7.042912","6.863512","7.095691","6.600444","23.0787","92.32439","297.5042","198.3816","373.0741","3.0985","3.493247","3.206144","3.235762","3.074711","21.10109","18.68907","19.45745","18.19599","17.78855","0.7404059","0.9432811","0.9043673","0.9116985","0.9077376","0.1576094","GALAXY"
"1.24E+18","6.51E+17","161.472075","5.463286219","18.91803","17.627","16.91006","16.48929","16.22127","2125","301","6","285","578","52339","566","6.456845","6.00649","5.900944","6.091819","5.806337","28.49073","84.65683","238.2307","165.995","276.8725","3.258505","2.967305","2.803936","2.904318","2.630856","20.81759","18.90586","19.446","18.42039","17.86728","0.3999366","0.4500001","0.4925925","0.4983781","0.4731478","0.096003","GALAXY"
"1.24E+18","6.52E+17","162.0947023","5.551599256","18.71984","16.81233","15.91885","15.49544","15.19657","2125","301","6","289","579","52338","327","4.40138","4.537966","4.115991","4.152191","4.032801","30.26927","174.5992","574.252","394.5934","759.4429","1.965561","1.989588","1.85212","1.845545","1.831946","19.66234","16.9683","17.75679","16.51246","16.16967","0.542697","0.5454183","0.5351114","0.5371171","0.562124","0.06902897","GALAXY"
"1.24E+18","6.52E+17","162.1092431","5.581827576","18.96524","17.52097","16.76304","16.29034","16.03531","2125","301","6","289","579","52338","338","4.887988","5.741235","5.415388","5.613703","5.196202","26.25721","102.4557","308.5217","205.3548","372.6536","2.498542","2.586245","2.412019","2.474087","2.256942","20.22412","18.11713","18.72599","17.57931","17.25406","0.4205004","0.3772389","0.3855913","0.4213694","0.3871784","0.06949436","GALAXY"
"1.24E+18","6.52E+17","162.1508032","5.499166676","18.59043","17.3871","16.91093","16.7411","16.69124","2125","301","6","290","579","52338","335","1.887159","1.838633","1.537112","1.535852","1.642065","35.1981","105.98","193.5107","165.2529","202.1385","0.8943028","0.9101469","0.7713104","0.7673659","0.8345492","18.57833","16.91019","17.38003","16.74415","16.68211","0.3170681","0.9876581","0.9997187","0.9996831","0.1597142","8.68E-05","STAR"
"1.24E+18","6.52E+17","162.1670191","5.597591338","18.80169","18.80333","18.85944","18.53729","18.40218","2125","301","6","290","579","52338","340","1.895804","1.87345","1.573163","1.578237","1.706015","29.04833","29.01223","36.74279","27.73113","42.23233","0.922921","0.9440048","0.8012381","0.8003792","0.8826874","18.80907","18.88209","18.818","18.56571","18.40791","0.8914195","0.8849907","0.7848965","0.9996921","0.8401843","1.974724","QSO"
"1.24E+18","5.46E+18","162.2524701","5.536009799","19.02491","18.13618","17.83317","17.73017","17.75482","2125","301","6","290","4853","55928","164","1.710641","1.854148","1.521964","1.620642","1.687522","23.89503","53.27444","77.12675","70.68744","75.53577","0.8985859","0.9145751","0.7561411","0.7833114","0.8514543","19.00373","17.82483","18.12913","17.7261","17.73573","0.6723872","0.6738703","0.4339208","0.9833205","0.1159072","0.000769045","STAR"
"1.24E+18","6.52E+17","162.2872365","5.600256854","18.95657","18.74979","18.7527","18.55152","18.57994","2125","301","6","290","579","52338","378","9.744257","1.807869","1.530187","1.573298","1.703486","25.00979","30.08784","36.19262","30.68392","35.98866","0.9012929","0.9212385","0.7838296","0.8018232","0.8918076","18.95389","18.75943","18.75039","18.56722","18.57806","0.1392866","0.2301543","0.7675712","0.5129434","0.07475649","1.735262","QSO"
"1.24E+18","6.52E+17","162.1580543","5.556374627","19.1284","18.04129","17.56984","17.25554","17.10071","2125","301","6","290","579","52338","323","4.603562","5.15973","4.98164","5.246142","5.3552","23.21533","59.70758","122.7151","96.24513","145.6633","2.513411","2.394938","2.334651","2.461571","2.492233","20.36516","19.01711","19.28486","18.69884","18.42308","0.7308244","0.7876773","0.8149016","0.8696494","0.8079563","0.1088834","GALAXY"
"1.24E+18","6.52E+17","162.1568429","5.61566274","19.24475","18.2592","17.69059","17.30042","17.09092","2125","301","6","290","579","52338","325","6.860059","6.072684","5.8148","6.172206","5.366241","22.91293","48.0108","113.5846","84.9211","114.5724","3.35432","2.770267","2.592543","2.783467","2.190797","20.64166","19.28502","19.70308","18.83856","18.46978","0.321694","0.2890065","0.3194963","0.3127888","0.2465962","0.1335568","GALAXY"
"1.24E+18","6.52E+17","162.1619805","5.645787591","19.50915","18.22669","17.61521","17.25809","17.04718","2125","301","6","290","579","52338","334","4.809525","4.845469","4.540818","4.923188","4.385848","15.58463","49.5163","114.2224","84.71629","141.1316","2.476982","2.4044","2.198855","2.253132","2.272549","20.85873","19.1344","19.55381","18.70776","18.3746","0.4675943","0.4916822","0.5102869","0.4982642","0.4849912","0.1029468","GALAXY"
"1.24E+18","6.52E+17","162.2018734","5.552112197","17.97478","16.93063","16.51056","16.10602","15.98795","2125","301","6","290","579","52338","371","3.994477","4.699858","4.71635","4.758461","4.982787","46.30414","136.1439","293.288","206.0585","335.7789","1.872487","2.238872","2.192125","2.27203","2.34295","19.21125","17.94833","18.19661","17.5496","17.36986","0.7404028","0.620763","0.6146431","0.6286483","0.5780129","0.07045937","GALAXY"
"1.24E+18","5.41E+18","153.0775884","5.100065044","19.43599","18.55889","18.20864","18.05216","17.99575","2125","301","6","229","4801","55653","756","1.635201","1.670483","1.279583","1.326165","1.377453","16.66159","34.87738","57.79101","50.066","58.94687","0.7878198","0.8312324","0.6495759","0.6761464","0.7095847","19.4221","18.20689","18.54293","18.05015","17.98453","0.2430168","0.4552535","0.9996676","0.9989516","0.2566434","0.000620043","STAR"
"1.24E+18","6.52E+17","162.4589238","5.668112711","18.67265","17.61011","17.75585","17.89109","18.01915","2125","301","6","292","579","52338","370","1.879292","1.912859","1.574825","1.560329","1.727437","32.26096","86.3904","67.72125","75.39126","59.58237","0.923373","0.949809","0.7809066","0.7860163","0.8853885","18.6561","17.75659","17.61653","17.89289","18.01138","0.2420342","0.149992","0.6000295","0.629917","0.5396103","-0.000193911","STAR"
"1.24E+18","6.52E+17","162.5754478","5.47401773","19.47294","19.39252","19.18941","19.10987","19.04822","2125","301","6","292","579","52338","416","1.961786","1.913741","1.424149","1.479493","1.843524","15.54596","16.62944","21.51318","20.36481","24.53657","0.994017","0.9248476","0.7176699","0.7388787","0.9183398","19.48989","19.1825","19.3852","19.10406","19.05873","0.6793206","0.9566813","0.8484937","0.9068854","0.8157303","1.307549","QSO"
"1.24E+18","6.47E+17","155.0128944","5.204110529","18.72432","16.72929","15.72942","15.30516","14.95078","2125","301","6","242","575","52319","325","15.64391","11.90786","11.05686","11.09308","10.30312","38.88687","182.9229","636.364","441.0338","837.7496","7.42557","4.950448","4.466751","4.677924","4.151129","20.81334","17.94513","18.77439","17.49063","17.0052","0.6090937","0.9097251","0.9764178","0.9414349","0.9659137","0.108383","GALAXY"
"1.24E+18","3.98E+17","257.0511883","60.25350934","18.96595","18.12077","17.36675","16.93094","16.69025","1339","301","4","43","353","51703","460","5.252632","6.057376","5.735967","6.242574","5.633776","22.07868","54.97527","165.7352","110.8252","198.5957","1.9433","2.48523","2.411108","2.438902","2.341694","19.88657","18.60639","19.29095","18.21745","17.99216","0.6959667","0.5261152","0.5208925","0.5592698","0.5183467","0.1446398","QSO"
"1.24E+18","3.98E+17","257.2502137","60.2456453","19.17481","17.8955","17.1569","16.76239","16.53778","1339","301","4","43","353","51703","447","6.090649","6.234144","5.425032","6.15265","5.840134","16.67312","55.05957","142.1487","98.70872","161.8263","2.874104","2.736094","2.378293","2.418278","2.167995","20.75156","18.99953","19.74753","18.62566","18.42234","0.8563221","0.9234871","0.9311491","0.8813261","0.9140299","0.123735","GALAXY"
"1.24E+18","3.98E+17","257.3617017","60.23969396","18.91447","17.60332","16.98525","16.615","16.37876","1339","301","4","43","353","51703","444","4.544847","4.625972","4.617012","4.714967","4.272714","27.68485","86.65762","211.641","154.4258","246.0431","2.395777","2.363967","2.277567","2.367554","2.170837","20.73523","18.82766","19.39925","18.48935","18.31936","0.5607269","0.5734715","0.5746118","0.5673798","0.5381023","0.06707585","GALAXY"
"1.24E+18","3.98E+17","257.3169845","60.0919887","19.53596","18.32452","17.71317","17.40656","17.14572","1339","301","4","44","353","51703","451","10.94366","9.099177","8.05092","8.412232","7.265989","20.14141","53.77355","105.748","82.49431","127.7138","5.215115","4.46938","3.815679","3.938478","3.654456","21.82802","19.96623","20.66879","19.70426","19.42885","0.7000057","0.7342165","0.7266335","0.7308785","0.8051341","0.1250649","GALAXY"
"1.24E+18","3.98E+17","257.5594955","59.82656077","17.81932","16.98069","16.67071","16.55024","16.50925","1339","301","4","46","353","51703","503","1.482074","1.477486","1.311053","1.337892","1.219302","71.31007","155.9072","231.4909","207.1182","236.3531","0.757635","0.7508808","0.6748612","0.6870483","0.6389776","17.80032","16.67531","16.991","16.57053","16.51509","0.8007904","0.9996671","0.5861753","0.8000838","0.9997966","-0.00092549","STAR"
"1.24E+18","3.98E+17","257.6482061","59.78587582","18.49824","17.35823","16.93327","16.78368","16.71725","1339","301","4","46","353","51703","502","1.515537","1.460745","1.289634","1.316403","1.219295","38.26623","109.9543","186.0167","162.2746","197.1215","0.7754951","0.7469277","0.6653929","0.6782381","0.635374","18.49903","16.91802","17.36738","16.78567","16.70902","0.1490938","0.9996769","0.06820941","0.9997359","0.5921859","-0.000450645","STAR"
"1.24E+18","3.98E+17","257.6594511","59.57585982","19.09586","17.33051","16.63717","16.41271","16.30308","1339","301","4","48","353","51703","516","1.601473","1.576198","1.493268","1.520846","1.44052","22.33564","113.8043","265.916","215.2788","294.9904","0.8430981","0.8108128","0.7721127","0.787055","0.7425752","19.20724","16.75679","17.45515","16.55654","16.43277","0.3218747","0.3733318","0.3259252","0.2251826","0.3818031","-0.000224491","STAR"
"1.24E+18","3.98E+17","257.6018971","59.49279161","18.71679","17.70019","17.4673","17.25278","17.1871","1339","301","4","48","353","51703","519","3.061864","3.415099","3.99338","3.688232","7.555396","23.36941","69.00085","108.2975","88.55358","107.0241","1.429785","1.636293","1.742091","1.734891","1.57487","19.83895","18.73642","18.90216","18.56014","18.5485","0.4359817","0.5260676","0.5112354","0.5161658","0.556271","0.05644265","GALAXY"
"1.24E+18","3.98E+17","256.3515334","60.1612079","18.87951","17.82952","17.49836","17.28373","17.14935","1339","301","3","43","353","51703","362","5.914393","7.13676","7.323396","7.088665","8.490286","25.08263","72.60275","119.1037","98.94309","138.5664","3.041388","3.455","3.432387","3.507383","3.711519","21.05493","19.76642","20.0779","19.67477","19.39154","0.6499851","0.7999334","0.7436637","0.769607","0.6966368","0.04736621","GALAXY"
"1.24E+18","3.95E+17","256.3967501","60.14567369","18.34149","17.07705","16.48984","16.1468","15.88865","1339","301","3","43","351","51695","84","9.471347","10.00249","8.453737","9.364023","9.135773","56.83842","175.1079","347.926","267.3868","445.9725","4.43572","4.579232","3.665484","3.974629","3.722606","20.83594","18.69431","19.45205","18.44331","18.02142","0.5188027","0.512079","0.5115702","0.526461","0.5275722","0.07811965","GALAXY"
"1.24E+18","3.98E+17","256.6285343","60.18342952","19.24384","18.1293","17.44826","17.02705","16.78344","1339","301","3","43","353","51703","412","4.030072","4.388974","4.217718","4.279592","4.005953","17.78531","54.05532","141.0313","100.2059","171.3737","1.9617","2.176655","2.009694","2.147364","1.94464","20.79191","19.03556","19.7455","18.73981","18.34094","0.5343372","0.6418873","0.6610069","0.6463784","0.6385716","0.1570912","GALAXY"
"1.24E+18","3.97E+17","257.8450017","59.18436198","18.81195","17.31763","16.51861","16.11301","15.82962","1339","301","4","50","353","51703","176","4.53098","5.063414","4.722063","4.809537","4.514485","24.9475","105.4735","302.9543","213.1139","396.9647","1.971439","2.234275","1.994368","2.074542","2.013831","20.2243","17.93786","18.72508","17.59465","17.31225","0.652914","0.7271422","0.729479","0.7156723","0.7881717","0.1279915","GALAXY"
"1.24E+18","3.97E+17","258.0035616","58.92365045","19.23551","17.95089","17.0958","16.63712","16.33745","1339","301","4","52","353","51703","141","6.872232","6.102943","5.555889","6.204256","5.558071","16.38997","52.83815","154.3192","109.7306","195.311","2.640125","2.776189","2.478934","2.692767","2.422043","21.23795","19.0555","20.01184","18.5689","18.23913","0.3361132","0.6658115","0.6560079","0.5722921","0.5017498","0.1503333","GALAXY"
"1.24E+18","3.98E+17","256.5404688","60.16240004","19.10109","17.6077","16.79571","16.38426","16.07624","1339","301","3","43","353","51703","416","6.184897","6.039755","5.833667","5.872631","5.611513","27.90562","97.4129","290.5867","199.7856","364.9415","3.151292","2.868784","2.652365","2.732535","2.551749","20.74219","18.3721","19.24626","18.0416","17.64763","0.5720378","0.6170171","0.6136448","0.6390133","0.6216203","0.0965685","GALAXY"
"1.24E+18","3.98E+17","256.4997128","59.93780522","17.22554","15.91547","15.40851","15.21663","15.10816","1339","301","3","44","353","51703","468","1.923335","1.908359","1.767437","1.884338","1.843721","128.0178","441.8465","855.1979","712.2752","916.8204","1.005312","0.9950337","0.9402764","0.9793283","0.9544042","17.542","15.73465","16.22198","15.6691","15.47982","0.07279424","0.1597257","0.1124446","0.1680219","0.05","-4.81E-06","STAR"
"1.24E+18","3.98E+17","256.705386","59.77478034","18.62817","18.00397","17.89265","17.49116","17.65804","1339","301","3","45","353","51703","486","2.10605","3.071154","3.020458","3.330209","3.400702","27.2057","56.79417","88.61725","64.9544","74.5448","1.07762","1.395366","1.351722","1.511753","1.398135","19.26855","18.83645","18.83199","18.43089","18.62781","0.6133025","0.5915074","0.5938514","0.5416705","0.5721512","0.07887127","GALAXY"
"1.24E+18","3.98E+17","256.6600802","59.86072286","19.22163","17.81225","17.01106","16.49161","16.18671","1339","301","3","45","353","51703","474","4.374816","4.121011","3.915274","4.114527","3.78409","20.03701","77.70882","248.9137","160.2789","319.0618","1.961169","2.011922","1.828271","1.977436","1.781311","20.48491","18.29425","19.14585","17.79474","17.41669","0.3185322","0.3708351","0.3689771","0.3780935","0.4033435","0.09667914","GALAXY"
"1.24E+18","3.97E+17","257.9563734","59.02358242","18.4449","17.28608","16.65421","16.27","16.06345","1339","301","4","52","353","51703","144","2.886297","3.305096","3.587056","3.592159","3.617632","35.79099","106.2694","273.7103","193.0193","329.2281","1.634984","1.636217","1.663474","1.682888","1.664916","19.56711","17.8149","18.44968","17.46823","17.25611","0.8493992","0.934881","0.911595","0.9141821","0.9475355","0.06561821","GALAXY"
"1.24E+18","4.00E+17","258.2856904","58.93792575","19.12058","17.78724","17.13294","16.74882","16.49207","1339","301","4","52","355","51788","405","9.157537","8.474704","7.445652","7.795209","7.775851","25.15717","75.3996","178.1186","134.713","224.4103","4.213502","3.775026","3.417841","3.649966","3.438358","21.65182","19.42816","20.17704","19.0343","18.71156","0.2500127","0.3154954","0.3382118","0.3258421","0.2846595","0.08003767","GALAXY"
"1.24E+18","3.97E+17","258.4684354","58.70034814","18.40827","17.91884","17.79022","17.50632","17.43156","1339","301","4","54","353","51703","51","1.636324","1.538054","1.46927","1.505505","1.509327","41.31507","65.74314","100.3836","76.42747","107.482","0.840948","0.7945735","0.7594842","0.7965035","0.7310746","18.4595","17.87822","17.97499","17.58632","17.53113","0.5420128","0.687194","0.8960664","0.9995369","0.8318127","0.5211675","QSO"
