"objid","specobjid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","plate","mjd","fiberid","petroRad_u","petroRad_g","petroRad_i","petroRad_r","petroRad_z","petroFlux_u","petroFlux_g","petroFlux_i","petroFlux_r","petroFlux_z","petroR50_u","petroR50_g","petroR50_i","petroR50_r","petroR50_z","psfMag_u","psfMag_r","psfMag_g","psfMag_i","psfMag_z","expAB_u","expAB_g","expAB_r","expAB_i","expAB_z","redshift","class"
"1.24E+18","8.63E+17","138.1016534","49.24891573","18.90333","17.35949","16.64201","16.2874","15.99326","2137","301","2","252","766","52247","246","7.229242","6.728328","5.436309","5.742902","5.220727","32.11937","112.122","264.9957","199.2247","337.0332","3.313224","2.867646","2.369726","2.50409","2.250494","20.35048","18.04177","18.82697","17.6885","17.41385","0.6657933","0.7806185","0.8261283","0.8167568","0.7019277","0.09847891","GALAXY"
"1.24E+18","8.24E+18","138.2047221","49.30718749","17.82548","16.92705","16.64732","16.52595","16.49973","2137","301","2","253","7314","56990","814","1.671494","1.597231","1.487674","1.521991","1.325633","71.11551","162.189","233.9586","211.3735","239.165","0.8407881","0.7950218","0.7486623","0.7618387","0.6806178","17.81826","16.64545","16.94589","16.51589","16.48763","0.3499768","0.8462554","0.9983514","0.05","0.5194557","-0.000287026","STAR"
"1.24E+18","8.62E+17","138.4103213","49.20826078","19.19295","17.17386","16.12474","15.635","15.22996","2137","301","2","253","766","52247","208","6.454798","7.060086","6.194416","6.445738","5.654748","16.74094","116.5008","440.9522","287.0219","591.012","2.896384","3.183233","2.835764","2.885567","2.491841","21.02493","17.91588","19.06364","17.40701","17.00324","0.5499424","0.6407742","0.6380476","0.6192472","0.6857268","0.1042422","GALAXY"
"1.24E+18","8.62E+17","138.6304741","49.28260516","17.44471","15.9136","15.26586","14.94657","14.69183","2137","301","2","254","766","52247","205","6.331814","6.768526","7.168309","6.931519","7.010676","99.9082","396.7874","983.5159","728.6512","1241.376","2.847966","2.700119","2.791713","2.763124","2.729437","18.68502","16.59414","17.24371","16.36114","16.09406","0.8833721","0.9085943","0.9196419","0.9189956","0.8386209","0.02934749","GALAXY"
"1.24E+18","8.61E+17","138.4724622","49.42538559","17.25884","15.8636","15.25809","14.9537","14.69792","2137","301","2","254","765","52254","622","9.451838","11.41656","11.60186","11.23135","10.87915","114.5152","472.651","1098.571","818.7076","1305.64","4.133114","5.086915","5.170264","5.017025","4.778126","19.49464","17.69481","18.3312","17.54333","17.24757","0.3691122","0.3358169","0.3399708","0.3265575","0.3175123","0.01344983","GALAXY"
"1.24E+18","8.21E+18","138.5623551","49.48019381","18.73553","17.16827","16.59863","16.39862","16.33788","2137","301","2","255","7296","57046","324","1.678052","1.52997","1.327992","1.639034","1.381282","30.66421","130.9241","267.5925","221.1352","283.7662","0.8538684","0.7659732","0.6822262","0.8084027","0.7192626","18.7265","16.5901","17.1605","16.39017","16.32946","0.05","0.3453438","0.9138737","0.6869792","0.6499497","-0.00021543","STAR"
"1.24E+18","8.62E+17","138.6644159","49.45094329","18.45655","16.53328","15.66779","15.25385","14.90911","2137","301","2","255","766","52247","204","7.643369","5.63137","5.33928","5.486609","5.589739","42.33634","218.6597","702.5032","475.1179","961.459","2.943649","2.503798","2.38746","2.441095","2.414453","19.8542","17.04606","18.00689","16.82993","16.39571","0.8636059","0.7156531","0.7170168","0.6855479","0.7764913","0.04955673","GALAXY"
"1.24E+18","8.62E+17","138.5723148","49.50157391","19.00369","17.90542","17.60363","17.44315","17.33709","2137","301","2","255","766","52247","216","7.341442","8.899333","9.586616","8.635833","10.5538","23.1731","66.78085","111.0905","89.14098","121.1351","4.021141","4.021308","4.315721","4.105311","4.452082","21.04796","19.98229","20.35614","20.20937","19.88138","0.368053","0.3989375","0.4472261","0.4300255","0.3667182","0.01332243","GALAXY"
"1.24E+18","8.62E+17","138.8348938","49.46027325","17.31481","15.57604","14.81757","14.44349","14.16457","2137","301","2","256","766","52247","138","9.268501","7.892134","7.697915","7.740357","7.678514","115.2635","539.5441","1523.913","1076.728","1952.891","3.504705","3.178182","3.118592","3.144557","3.083847","18.90801","16.38409","17.25887","16.18327","15.82905","0.4838257","0.5219574","0.5257016","0.5214103","0.5157858","0.03198305","GALAXY"
"1.24E+18","8.61E+17","138.7852314","49.50124789","18.37968","16.66542","15.90104","15.50157","15.21472","2137","301","2","256","765","52254","628","4.617438","4.559771","4.323233","4.576584","4.258622","40.32163","189.1555","546.1328","380.9128","689.784","2.365772","2.153309","2.059105","2.152964","2.030276","19.68553","17.19988","18.0812","16.96765","16.61578","0.615081","0.7289145","0.7342408","0.7107558","0.7603419","0.03140263","GALAXY"
"1.24E+18","6.55E+17","211.0993568","5.18575951","19.05537","17.78988","17.0384","16.61132","16.32728","2190","301","5","194","582","52045","427","6.112975","5.991272","5.584236","5.736156","5.289069","21.49603","62.04921","177.6526","123.917","213.7286","2.89495","2.680366","2.460168","2.56397","2.280807","20.61207","18.72713","19.36244","18.36768","17.91913","0.5868825","0.4311538","0.43542","0.4144851","0.4243817","0.1383784","GALAXY"
"1.24E+18","6.55E+17","211.1591059","5.218463613","18.94398","17.1725","16.36739","15.97006","15.69997","2190","301","5","194","582","52045","375","9.264858","8.980643","8.567982","8.75802","8.085876","21.24046","102.8262","284.5662","207.8257","328.053","3.729902","4.08317","3.742668","3.923653","3.325247","21.29871","18.65505","19.44404","18.29901","17.84927","0.7997558","0.8650368","0.8578311","0.8982015","0.8561431","0.0875193","GALAXY"
"1.24E+18","6.55E+17","211.7932047","5.141214471","18.24773","16.80363","16.05541","15.66077","15.38488","2190","301","5","199","582","52045","489","7.903878","7.674672","7.168321","7.464231","6.830017","57.25558","201.9746","552.4757","391.7681","679.3484","3.967003","3.806176","3.519087","3.632472","3.329508","20.34741","17.92812","18.75504","17.55458","17.16732","0.7551576","0.774214","0.7765719","0.7681841","0.7433085","0.08807518","GALAXY"
"1.24E+18","6.55E+17","211.7992656","5.264377804","18.72813","16.89624","15.92568","15.45919","15.09475","2190","301","5","199","582","52045","451","10.78526","6.960509","6.344542","6.788898","6.02051","31.7223","151.2217","549.105","362.1559","738.5006","3.822123","3.088923","2.83925","2.918218","2.719012","20.35025","17.63914","18.54436","17.21352","16.76454","0.8917381","0.9923874","0.9854288","0.9751516","0.9172614","0.0863172","GALAXY"
"1.24E+18","6.55E+17","211.9547018","5.136336923","18.07433","16.38977","15.52239","15.09099","14.8096","2190","301","5","200","582","52045","513","12.25076","11.05483","11.49145","11.48879","10.03808","57.93267","230.5238","765.3962","513.9426","938.5342","5.576232","4.924948","4.948526","4.897673","4.581434","20.43634","17.73005","18.58789","17.3366","16.96746","0.9035453","0.9124228","0.9113046","0.902979","0.8812072","0.08705305","GALAXY"
"1.24E+18","6.55E+17","211.9812753","5.278045473","19.43438","17.97287","17.16974","16.78407","16.49069","2190","301","5","200","582","52045","457","5.339844","5.783052","5.421305","5.42844","5.580861","18.95075","69.89125","191.3469","135.0604","248.7657","2.687764","2.899308","2.57214","2.60049","2.574599","21.24458","18.68225","19.5614","18.29922","17.88093","0.9499899","0.9679502","0.968766","0.9997844","0.9821079","0.1332198","GALAXY"
"1.24E+18","6.55E+17","211.9906388","5.219065388","18.48211","16.61199","15.69323","15.19318","14.81185","2190","301","5","200","582","52045","533","8.2094","10.93828","9.819582","10.21847","9.031626","39.64487","190.8382","685.9915","435.7192","893.874","4.98419","4.469139","4.231801","4.252096","3.871346","20.72112","17.84717","18.80367","17.34958","16.90086","0.2499742","0.2113126","0.218043","0.2205277","0.2380384","0.07965787","GALAXY"
"1.24E+18","6.55E+17","212.0549268","5.200394134","17.78588","16.57584","15.95328","15.58888","15.32124","2190","301","5","200","582","52045","505","6.205501","6.597122","6.782617","6.802951","6.600645","78.78122","245.9428","616.8642","442.9833","758.5993","2.856703","2.953301","2.960393","2.977972","2.858434","19.54225","17.64181","18.25808","17.25298","16.85339","0.7249406","0.8399436","0.8358741","0.821057","0.7864484","0.04359976","GALAXY"
"1.24E+18","6.55E+17","212.1059217","5.152672022","19.56361","18.24723","17.59392","17.24021","17.00608","2190","301","5","201","582","52045","544","6.396877","5.308116","5.266448","5.167327","5.21151","17.24323","48.68462","118.0282","88.82025","145.066","3.002881","2.630712","2.453695","2.54239","2.448104","21.22355","19.37912","19.93525","19.02992","18.75957","0.6517369","0.6903373","0.7004328","0.7484109","0.7248104","0.1063737","GALAXY"
"1.24E+18","6.55E+17","212.1707035","5.278433975","19.12118","17.51885","16.66305","16.21375","15.90205","2190","301","5","201","582","52045","568","5.900717","5.05053","4.823163","4.877892","4.332157","20.75232","82.49044","261.6087","176.9499","322.605","2.511661","2.421766","2.253281","2.294099","2.063437","20.63745","18.24757","19.07362","17.80229","17.4057","0.582732","0.6630791","0.6682726","0.706084","0.6942973","0.1321655","GALAXY"
"1.24E+18","6.55E+17","212.2335153","5.271216681","19.54413","18.41697","17.73774","17.32587","17.07207","2190","301","5","202","582","52045","580","3.567607","4.618977","4.488319","4.493579","4.302264","13.1164","42.41122","114.3632","79.02865","146.7099","1.809185","2.21491","2.094728","2.121281","2.170557","20.75294","19.16986","19.72216","18.83369","18.438","0.6273518","0.5307388","0.5737066","0.561894","0.5725238","0.1905772","GALAXY"
"1.24E+18","6.55E+17","212.2797043","5.250288042","19.14299","17.20548","16.23289","15.79925","15.47819","2190","301","5","202","582","52045","571","6.586219","6.616092","6.065151","6.068585","5.655089","22.96325","126.1862","452.5188","303.9466","599.5682","2.901096","2.5762","2.426962","2.427962","2.387037","20.35872","17.5277","18.4252","17.14549","16.74111","0.8460256","0.8858849","0.8963716","0.8903322","0.9293795","0.08929375","GALAXY"
"1.24E+18","6.55E+17","212.5045833","5.128791322","19.5004","17.46729","16.48769","16.05338","15.71422","2190","301","5","203","582","52045","584","5.121858","3.510181","3.41068","3.245082","3.588969","16.54167","97.03004","356.8725","237.9633","492.482","1.740724","1.568386","1.494514","1.466554","1.504586","20.24689","17.29461","18.22049","16.87082","16.50026","0.2802485","0.3149014","0.3060217","0.3100695","0.3357451","0.08943246","GALAXY"
"1.24E+18","6.55E+17","212.5180199","5.110073444","18.5634","18.56852","18.58074","18.36746","18.39408","2190","301","5","203","582","52045","585","1.82978","1.653489","1.466957","1.43441","1.567938","37.19709","35.6122","43.00781","35.14856","42.29591","0.8831824","0.8219206","0.7402897","0.7187206","0.7686262","18.56699","18.57358","18.55911","18.36802","18.38288","0.2499942","0.09941001","0.7162471","0.5998734","0.8142753","1.775873","QSO"
"1.24E+18","9.63E+17","208.1718751","5.32935555","18.90212","16.66763","15.64794","15.23242","15.11432","2190","301","5","175","855","52375","525","2.125296","2.020893","1.827258","1.822341","1.913974","26.6954","214.9258","802.6118","557.4172","881.7457","1.060178","1.033975","0.9637329","0.9516764","0.9930456","19.11663","15.93652","16.90253","15.5282","15.37558","0.05","0.1427224","0.1855017","0.3104585","0.05","-7.73E-05","STAR"
"1.24E+18","5.48E+18","208.1847482","5.238489883","18.01087","17.18078","16.82784","16.67133","16.62734","2190","301","5","175","4864","55680","229","1.797296","1.638731","1.432949","1.419588","1.53973","60.41321","130.624","204.528","180.0271","213.5223","0.8801081","0.813006","0.7197018","0.7166107","0.773225","18.0124","16.82565","17.18226","16.66889","16.62348","0.5729089","0.9998499","0.8656352","0.9467387","0.756864","0.000408207","STAR"
"1.24E+18","9.63E+17","208.2813551","5.237613081","17.79765","16.79968","16.4482","16.30995","16.25442","2190","301","5","175","855","52375","545","1.765423","1.615985","1.446965","1.442084","1.484803","73.26667","184.7876","283.6417","255.9935","296.7666","0.8882214","0.8126523","0.7265342","0.7264779","0.7662459","17.8151","16.4666","16.80421","16.31025","16.26421","0.9999253","0.2472748","0.9475949","0.9540074","0.9413633","-2.05E-05","STAR"
"1.24E+18","9.63E+17","208.2982621","5.416711197","18.46792","17.16822","16.6758","18.75891","16.38328","2190","301","5","175","855","52375","529","1.577495","1.553057","2.255722","1.429694","1.56196","37.62344","129.8317","36.13161","204.56","264.6927","0.8036203","0.7855626","1.245312","0.7255567","0.7827598","18.41413","16.64489","17.1287","18.77077","16.38422","0.351769","0.7762197","0.6809379","0.05","0.4999475","0.000201694","STAR"
"1.24E+18","9.64E+17","208.220367","5.35897891","18.20804","16.52092","15.65621","15.22264","14.94979","2190","301","5","175","856","52339","350","10.1767","8.760918","8.438795","8.762975","8.243292","49.25715","198.9664","613.6857","430.7332","723.9279","4.609236","4.317225","4.218025","4.332819","3.943932","20.63493","17.96227","18.85546","17.48111","17.11494","0.9261345","0.804148","0.8240336","0.8627953","0.895074","0.08131944","GALAXY"
"1.24E+18","9.63E+17","208.2158737","5.302366633","18.32515","17.4851","17.14789","16.80876","16.78902","2190","301","5","175","855","52375","535","5.676714","5.453504","5.859371","5.957237","5.099312","32.90325","68.18186","136.3582","102.005","115.6635","2.669454","2.46249","2.721981","2.740734","2.215505","19.89846","19.09334","19.22053","18.68276","18.62872","0.677968","0.7819414","0.770708","0.6814328","0.6690578","0.08063026","GALAXY"
"1.24E+18","9.63E+17","208.2470141","5.234836998","19.0318","16.94344","15.86555","15.40136","15.0604","2190","301","5","175","855","52375","509","7.167483","6.862416","7.155519","7.010563","6.07977","28.73798","159.8471","654.9739","434.58","840.2141","3.966736","2.974897","2.98896","3.005715","2.681621","20.40944","17.38808","18.35721","16.89457","16.48786","0.8732523","0.853925","0.879303","0.8582346","0.8745104","0.1231749","GALAXY"
"1.24E+18","6.55E+17","212.5091173","5.0865004","19.31986","17.39661","16.32207","15.88017","15.49864","2190","301","5","203","582","52045","586","106.7255","11.38282","10.05629","9.943962","9.456291","18.45202","105.4585","401.0374","275.8213","553.9688","6.089801","4.990625","4.498007","4.705619","4.366397","21.00623","18.21259","19.19806","17.77916","17.3838","0.7367187","0.6775417","0.7090839","0.6910341","0.7316398","0.1326241","GALAXY"
"1.24E+18","5.69E+17","158.6122669","2.298034337","19.33633","17.94909","17.30913","16.98192","16.74567","1462","301","4","222","505","52317","423","5.441095","5.539029","4.547234","4.654734","3.735949","21.4067","74.02676","163.0658","124.5148","173.9946","2.559852","2.563921","2.254826","2.340756","1.983822","20.94802","19.10934","19.62879","18.8479","18.46732","0.5198127","0.6188025","0.6453495","0.6464644","0.6533439","0.03764755","GALAXY"
"1.24E+18","5.69E+17","158.6271666","2.425241377","19.26855","18.70565","18.53157","18.50017","18.48762","1462","301","4","222","505","52317","434","1.642018","1.364042","1.213835","1.277458","1.279314","19.52243","31.30266","37.79709","37.29859","35.95453","0.7850949","0.6931912","0.6120209","0.6539411","0.6106565","19.27808","18.55325","18.69189","18.52045","18.51124","0.1430961","0.1583861","0.9997572","0.4500206","0.3035276","1.81E-06","STAR"
"1.24E+18","5.65E+17","152.372511","2.156425787","18.95833","18.72409","18.31677","18.16033","17.71311","1462","301","4","180","502","51957","394","1.395967","1.466605","1.883036","1.755704","2.717309","22.40733","30.11895","55.95394","46.969","88.53305","0.7005299","0.7419381","0.8556772","0.837763","0.9011865","19.09693","18.63169","18.92836","18.5288","18.05936","0.5500875","0.6216128","0.5935457","0.5224081","0.5750269","0.3175747","QSO"
"1.24E+18","5.69E+17","158.9170364","2.250873912","19.29427","17.46037","16.51595","16.09768","15.78154","1462","301","4","224","505","52317","480","3.973902","5.134706","4.9879","5.056883","4.921246","15.62899","82.39456","283.3368","194.1693","367.8948","2.330892","2.425177","2.338129","2.351768","2.242101","20.99491","18.35681","19.18303","17.98047","17.65052","0.7794824","0.8573942","0.8380262","0.8120825","0.7812512","0.1264662","GALAXY"
"1.24E+18","5.69E+17","159.1328336","2.362251141","17.24534","15.99819","15.50958","15.12587","14.87373","1462","301","4","225","505","52317","490","5.518071","5.566452","4.988554","5.265467","4.67385","128.9583","421.8603","933.0904","661.6102","1111.792","2.754776","2.820947","2.619072","2.699413","2.47682","19.04987","17.50676","17.84516","17.25467","16.70332","0.6156124","0.7478793","0.7407194","0.7205973","0.5217212","0.05040428","GALAXY"
"1.24E+18","5.69E+17","159.1651594","2.43153491","19.56373","19.15932","18.77208","18.80295","18.75098","1462","301","4","226","505","52317","484","1.424443","1.408858","1.193888","1.337374","1.202304","14.38726","21.32112","28.82488","30.28165","31.51276","0.7144089","0.7142204","0.6007846","0.6831601","0.6442112","19.54461","18.77048","19.15631","18.8063","18.75147","0.4223613","0.3999582","0.7786621","0.9996673","0.1381536","1.051779","QSO"
"1.24E+18","5.69E+17","159.1922595","2.424842962","19.44217","18.39524","17.83891","17.48991","17.33723","1462","301","4","226","505","52317","500","3.130162","3.397861","3.429463","3.546049","3.548953","15.62039","43.34533","102.701","73.40654","122.5045","1.636381","1.721376","1.704862","1.731699","1.823626","20.72574","19.12655","19.6383","18.94237","18.64637","0.6812381","0.7381934","0.7775027","0.7721038","0.7575276","0.1304899","GALAXY"
"1.24E+18","5.69E+17","159.2030931","2.448625439","19.47763","19.38787","19.12695","19.09844","19.1298","1462","301","4","226","505","52317","486","1.49077","1.427591","1.184531","1.338582","1.010025","16.19441","17.44946","22.03752","21.74385","18.12406","0.718855","0.7233598","0.5885737","0.6772782","0.5409138","19.46811","19.12212","19.39675","19.09089","19.09488","0.494674","0.5522213","0.7196174","0.1283823","0.2209643","1.345532","QSO"
"1.24E+18","5.69E+17","159.3264892","2.261839842","19.08954","17.14938","16.19957","15.78127","15.42182","1462","301","4","227","505","52317","519","17.30769","3.760713","3.309447","3.432274","3.186545","30.58805","131.039","446.3724","307.4985","585.9489","2.430026","1.645853","1.453756","1.520466","1.399972","20.20394","17.23748","18.13301","16.87786","16.45013","0.905394","0.9331257","0.9809694","0.9677966","0.908065","0.09532969","GALAXY"
"1.24E+18","5.70E+17","159.3484572","2.312651726","18.01413","16.01575","15.07242","14.64169","14.28217","1462","301","4","227","506","52022","341","4.899346","5.897939","5.795334","6.114954","5.889578","43.77434","338.6374","1201.336","821.7011","1636.484","1.928957","2.57111","2.520293","2.629703","2.523286","19.62966","16.77787","17.62916","16.41842","15.97419","0.8256083","0.8277221","0.8056962","0.7843801","0.7831828","0.04020513","GALAXY"
"1.24E+18","5.33E+18","159.4422874","2.275908153","18.52777","17.58438","17.29776","17.1868","17.1605","1462","301","4","227","4734","55646","278","1.436039","1.427976","1.161735","1.237635","1.30007","37.15633","89.32339","127.5268","115.5207","131.8302","0.7133186","0.7171735","0.5915738","0.6329094","0.643786","18.51409","17.28686","17.59615","17.19245","17.16339","0.8519636","0.9808127","0.6744094","0.9998815","0.9996942","1.13E-05","STAR"
"1.24E+18","5.69E+17","159.3122306","2.285590558","19.06283","17.02586","16.06282","15.62417","15.2788","1462","301","4","227","505","52317","491","6.750702","5.646196","5.075086","5.068398","4.384549","23.33736","142.8661","504.047","337.3571","642.3675","2.576537","2.370327","2.195811","2.211362","2.008843","20.44993","17.53642","18.42665","17.18705","16.74999","0.8422","0.7129679","0.7694512","0.7125792","0.8080928","0.09507736","GALAXY"
"1.24E+18","5.69E+17","159.3411231","2.32037875","18.62015","16.77526","15.92318","15.51447","15.19124","1462","301","4","227","505","52317","516","5.146992","3.953329","3.847663","3.825853","3.752517","39.26153","181.1179","575.733","392.8513","764.1757","2.126536","1.780172","1.689147","1.692365","1.702761","19.77492","17.08123","17.89375","16.75766","16.35994","0.3955767","0.3479696","0.3083876","0.3154202","0.3103893","0.04143151","GALAXY"
"1.24E+18","5.69E+17","159.3734246","2.337255909","18.75132","17.82378","17.53237","17.35642","17.20482","1462","301","4","227","505","52317","512","5.634418","5.552437","7.203388","7.002045","9.300735","34.37927","79.85978","135.4991","111.6259","176.1204","2.795403","2.70551","3.183729","3.01146","3.447636","20.24999","19.44569","19.45907","19.4631","19.19399","0.5718257","0.7053478","0.7050929","0.7092986","0.5991675","0.04134953","GALAXY"
"1.24E+18","5.70E+17","159.8311225","2.321772864","18.63495","16.5493","15.57665","15.13219","14.79163","1462","301","4","230","506","52022","351","14.35314","9.073997","9.807714","9.444879","6.661588","37.53145","241.471","892.514","599.096","1039.451","3.915627","3.717994","3.783403","3.817409","2.931902","20.20142","17.31869","18.21169","16.86927","16.51258","0.7870309","0.9331115","0.8691524","0.9268355","0.9385787","0.08280073","GALAXY"
"1.24E+18","5.70E+17","159.7679802","2.297297667","19.54451","17.89643","17.0315","16.59571","16.28705","1462","301","4","230","506","52022","347","5.470508","3.765793","3.866629","3.558249","4.674569","19.67051","67.00882","219.5671","145.4529","294.9718","2.245447","1.679227","1.644496","1.593342","1.680966","20.6324","18.11379","18.95898","17.69661","17.37201","0.8428122","0.999951","0.9534866","0.9308369","0.8950388","0.08297226","GALAXY"
"1.24E+18","5.69E+17","159.7713296","2.278166529","19.1638","18.13179","17.39631","16.96995","16.70993","1462","301","4","230","505","52317","555","5.94959","5.27137","5.034933","5.170203","4.265121","20.79631","62.62574","141.793","102.3772","168.4246","2.698303","2.559346","2.244897","2.407181","2.126035","20.19904","19.40708","19.73264","18.90461","18.60279","0.5344494","0.2656441","0.2249322","0.2605394","0.2499998","0.08052532","GALAXY"
"1.24E+18","5.69E+17","159.8477233","2.466997894","19.2953","18.85592","18.84369","18.85035","18.66887","1462","301","4","230","505","52317","593","1.638909","1.33049","1.264475","1.209535","1.35459","18.74707","27.93612","28.40641","27.9845","35.98328","0.7913488","0.6685929","0.6463657","0.6175824","0.6485112","19.2888","18.83588","18.85078","18.85521","18.67227","0.8280139","0.7139366","0.9876337","0.9999043","0.1831556","0.7402444","QSO"
"1.24E+18","5.69E+17","159.8511922","2.444468778","18.29186","17.57315","17.52947","17.31625","17.25677","1462","301","4","230","505","52317","591","5.195027","5.173452","6.02407","5.528668","6.107383","39.34373","85.87479","111.1831","97.16182","107.4668","2.146862","2.37343","2.956362","2.630994","2.729937","19.65199","19.45013","19.18908","19.24955","19.13934","0.4289957","0.362675","0.3772855","0.5853376","0.6294926","0.01905684","GALAXY"
"1.24E+18","5.70E+17","159.8810329","2.341096764","18.71125","17.43155","16.92893","16.584","16.3826","1462","301","4","230","506","52022","344","5.017112","4.885465","4.664218","4.755182","4.666025","29.11336","107.3405","220.1689","165.0253","256.3891","2.194446","2.492663","2.309189","2.366646","2.209139","20.52415","18.84963","19.38338","18.49648","18.28209","0.6433297","0.6185083","0.6339564","0.6218382","0.6063231","0.07411817","GALAXY"
"1.24E+18","5.69E+17","160.0107967","2.383037905","17.92079","16.69209","16.64477","16.68204","16.69138","1462","301","4","231","505","52317","639","1.455205","1.374877","1.233398","1.300373","1.172695","66.29154","204.1584","204.1821","211.9065","206.1622","0.72336","0.7005655","0.6312564","0.6652926","0.6073362","17.92418","16.65905","16.72179","16.70302","16.71581","0.3998891","0.513883","0.6902028","0.7824404","0.05","0.000111403","STAR"
"1.24E+18","5.70E+17","159.9126564","2.352810433","19.29311","17.89645","17.2676","16.90788","16.61423","1462","301","4","231","506","52022","397","5.066192","5.84691","5.594509","5.770186","5.269919","18.23919","67.25156","154.7592","113.9584","191.38","2.681104","2.898512","2.714535","2.757127","2.483585","21.41628","19.48392","20.19556","19.18615","18.86994","0.2999725","0.4395877","0.44693","0.4499993","0.467175","0.08223649","GALAXY"
