"objid","specobjid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","plate","mjd","fiberid","petroRad_u","petroRad_g","petroRad_i","petroRad_r","petroRad_z","petroFlux_u","petroFlux_g","petroFlux_i","petroFlux_r","petroFlux_z","petroR50_u","petroR50_g","petroR50_i","petroR50_r","petroR50_z","psfMag_u","psfMag_r","psfMag_g","psfMag_i","psfMag_z","expAB_u","expAB_g","expAB_r","expAB_i","expAB_z","redshift","class"
"1.24E+18","5.16E+17","46.71688382","-7.679194657","18.9168","17.29953","16.54782","16.15038","15.88052","1045","301","3","84","458","51929","70","5.307627","5.267101","5.021951","5.014623","25.37914","20.98194","99.99199","284.0223","198.301","375.761","2.194621","2.36928","2.295058","2.301956","2.346953","20.35719","18.12426","18.78517","17.76747","17.55205","0.619415","0.7782634","0.7742794","0.7480983","0.7680769","0.03638994","GALAXY"
"1.24E+18","2.31E+18","54.23116385","-6.597309103","18.7162","17.15588","16.60809","16.45273","16.37197","1045","301","3","134","2050","53401","310","1.353766","1.321901","1.086072","1.291638","1.096782","31.05209","133.5052","254.5307","216.913","269.968","0.6991993","0.6732628","0.5691271","0.6646384","0.5780536","18.70887","16.59839","17.16189","16.44282","16.35935","0.8543525","0.8573608","0.3417505","0.718277","0.896252","-2.46E-05","STAR"
"1.24E+18","2.31E+18","54.24434644","-6.631912901","18.03829","17.06399","16.71759","16.5961","16.53847","1045","301","3","134","2050","53401","314","1.402077","1.371973","1.081657","1.296875","1.113129","59.25897","145.1183","222.7572","196.621","234.5169","0.7158221","0.6912435","0.5659437","0.6635022","0.5838249","18.04439","16.71292","17.07569","16.58587","16.52952","0.8209619","0.9625409","0.8209589","0.6677648","0.6448483","0.000255563","STAR"
"1.24E+18","2.31E+18","54.2627349","-6.764863181","18.58295","17.15143","16.62213","16.4524","16.38643","1045","301","3","134","2050","53401","319","9.762845","1.392016","1.09964","1.291583","1.150877","36.40823","134.6087","254.0817","214.1189","270.9975","0.7132683","0.6985658","0.5727168","0.6605475","0.6077349","18.59648","16.60107","17.17208","16.45972","16.38254","0.9996999","0.8798378","0.5496563","0.8926692","0.999675","0.000187286","STAR"
"1.24E+18","5.19E+17","54.15416246","-6.758302431","17.92621","16.36858","15.45392","14.92956","14.51422","1045","301","3","134","461","51910","622","11.40115","9.144868","8.162778","9.017558","7.604369","67.26447","231.3227","756.6554","492.7542","988.9995","4.714684","4.226705","3.873685","4.108746","3.516811","20.64767","18.03444","19.07203","17.60796","17.12341","0.4395897","0.4806426","0.4773249","0.4877198","0.4685088","0.07764194","GALAXY"
"1.24E+18","2.31E+18","54.39074808","-6.55651461","19.2901","17.83518","17.26616","17.09634","17.02652","1045","301","3","135","2050","53401","311","1.438428","1.379131","1.122034","1.233527","1.174486","18.22447","70.90677","139.2125","118.3882","147.0706","0.7134649","0.7000506","0.582348","0.6372519","0.5973735","19.28311","17.26872","17.83948","17.09958","17.03668","0.05","0.7998102","0.9622943","0.1999962","0.8109469","-3.18E-05","STAR"
"1.24E+18","5.20E+17","54.30187888","-6.704419627","18.96532","17.22351","16.283","15.81159","15.46003","1045","301","3","135","462","51909","269","5.632644","5.114186","4.259435","4.659025","4.202054","30.17596","117.8723","387.9549","261.1075","516.6014","2.901761","2.268258","1.84148","2.000584","1.775369","20.55303","17.79175","18.7358","17.42906","17.0316","0.699096","0.7396001","0.7278202","0.76186","0.7698925","0.09664925","GALAXY"
"1.24E+18","2.31E+18","54.62361194","-6.628171321","17.30697","15.95512","15.44369","15.26642","15.20869","1045","301","3","137","2050","53401","279","1.400803","1.423087","1.098598","1.165245","1.137126","112.1102","396.9935","745.7972","634.114","787.8928","0.7079659","0.7157359","0.5717478","0.6026004","0.592657","17.30705","15.4387","15.97837","15.28051","15.2094","0.7948508","0.9997369","0.5418945","0.4051684","0.3499719","0.000213664","STAR"
"1.24E+18","2.31E+18","54.63654483","-6.650810103","16.82043","15.71307","15.25258","15.05862","14.99646","1045","301","3","137","2050","53401","262","1.406824","1.430208","1.093025","1.169522","1.141758","176.5066","496.1064","901.149","756.7775","958.1627","0.7122954","0.7197157","0.5698019","0.6032632","0.590908","16.82664","15.24974","15.73956","15.06701","14.98329","0.9429286","0.9998724","0.2499919","0.7497609","0.761246","0.000864824","STAR"
"1.24E+18","2.31E+18","54.62611225","-6.547159515","19.04296","17.30435","16.54561","16.26069","16.12488","1045","301","3","137","2050","53401","271","1.437328","1.387838","1.089394","1.184347","1.157858","22.95774","114.9984","297.3812","229.3441","342.1838","0.7192411","0.6995175","0.5653433","0.6140047","0.5982549","19.04475","16.54933","17.31327","16.26415","16.14351","0.2501632","0.9997384","0.9582123","0.9505978","0.9998525","-0.000262062","STAR"
"1.24E+18","5.20E+17","54.60702316","-6.636393357","18.44628","17.42703","17.01259","16.91438","16.71083","1045","301","3","137","462","51909","278","16.38098","12.43359","12.20462","14.34277","10.98044","49.06631","93.68259","148.6566","148.9877","170.35","7.430659","5.875467","5.511061","6.253571","5.391729","21.66091","20.7519","20.91188","20.73983","20.25298","0.5648192","0.7385387","0.7286458","0.6909506","0.7986031","0.01784641","GALAXY"
"1.24E+18","2.31E+18","54.70148511","-6.546554519","19.01902","17.71567","17.20228","16.99483","16.8819","1045","301","3","138","2050","53401","273","1.508799","1.396574","1.089311","1.171199","1.106352","23.90782","77.45296","149.7135","125.1225","168.0129","0.7151372","0.7000896","0.5640197","0.6066341","0.5868605","19.01523","17.21539","17.71074","16.99352","16.88101","0.2480014","0.1636629","0.8270473","0.2000415","0.6190215","0.000427061","STAR"
"1.24E+18","2.31E+18","54.75076404","-6.622886631","17.39147","15.44169","14.65934","14.33215","14.17352","1045","301","3","138","2050","53401","232","26.89594","1.411612","1.111527","1.163963","1.185432","106.3404","636.0368","1749.892","1305.212","2047.021","0.7133183","0.7115686","0.5818439","0.6036263","0.6151916","17.39631","14.65581","15.47099","14.3492","14.19083","0.5927877","0.5706761","0.2499962","0.9998745","0.9936806","-0.00010802","STAR"
"1.24E+18","2.31E+18","54.77721774","-6.622270026","16.92563","15.93604","15.51748","15.34111","15.29806","1045","301","3","138","2050","53401","223","1.418114","1.433729","1.108992","1.160215","1.16155","162.6251","404.8914","691.3384","592.5208","727.7948","0.7125416","0.7170524","0.5790442","0.6000468","0.6055958","16.93362","15.51247","15.9763","15.34838","15.29545","0.8613855","0.6115855","0.5350715","0.5601961","0.999733","0.000146967","STAR"
"1.24E+18","5.20E+17","54.80831093","-6.645887894","19.00808","17.58363","17.19211","16.82191","16.8061","1045","301","3","138","462","51909","236","2.97052","16.101","258.3965","15.3379","68.30384","26.70279","94.85767","237.3849","130.9242","223.5176","7.875407","8.097585","10.99544","7.637276","10.07464","22.02163","21.14901","21.22596","21.07928","20.52226","0.3629568","0.4150524","0.4288504","0.5832955","0.3641296","0.01391427","GALAXY"
"1.24E+18","2.31E+18","54.87488965","-6.598622237","17.41093","16.16141","15.62875","15.40128","15.30203","1045","301","3","139","2050","53401","236","1.41858","1.44713","1.117316","1.129649","1.184924","103.9502","325.3729","653.9357","532.8141","717.2002","0.7160144","0.7198818","0.5791886","0.5846167","0.6106063","17.42312","15.61865","16.18634","15.38039","15.3135","0.5949604","0.8756323","0.7313192","0.7713137","0.9812463","0.000192833","STAR"
"1.24E+18","2.31E+18","54.89680896","-6.627508108","17.20824","15.95385","15.47544","15.28159","15.21895","1045","301","3","139","2050","53401","231","1.461189","1.484071","1.141206","1.125332","1.176931","126.0935","392.4753","732.3441","614.8901","765.7271","0.7276962","0.7347265","0.5930409","0.5838909","0.6112888","17.23009","15.46666","15.98187","15.27472","15.22368","0.8518869","0.9385993","0.9052916","0.7923488","0.9545724","0.000224589","STAR"
"1.24E+18","2.31E+18","54.97518823","-6.53141157","18.11702","16.61103","16.02761","15.80915","15.7156","1045","301","3","139","2050","53401","224","1.461573","1.478204","1.151867","1.162363","1.172261","54.02353","215.3016","453.1831","370.3708","485.8806","0.7345823","0.734029","0.5939668","0.6028562","0.6088761","18.12298","16.0329","16.63695","15.81519","15.72387","0.999866","0.8075113","0.9900582","0.9999428","0.6978467","8.05E-05","STAR"
"1.24E+18","3.59E+18","48.30664615","-7.381272554","19.41752","17.22117","16.34473","15.98694","15.80757","1045","301","3","95","3185","54829","632","1.581245","1.47298","1.214312","1.2167","1.305718","15.91544","121.7185","383.0423","278.081","452.5315","0.7812271","0.7312688","0.624266","0.6242471","0.6584518","19.42418","16.34136","17.21781","16.00126","15.82137","0.05","0.7496772","0.399962","0.9999718","0.8831653","1.20E-05","STAR"
"1.24E+18","5.17E+17","48.32516826","-7.495101295","17.14937","15.75421","15.03696","14.60022","14.31214","1045","301","3","95","459","51924","173","15.85373","14.57584","13.78135","13.84886","12.90632","132.5398","411.1853","1065.887","737.7195","1246.183","7.678825","6.896141","6.344564","6.443131","5.8887","19.896","18.03124","18.57648","17.51824","17.14355","0.736742","0.7355925","0.6751424","0.6740399","0.5774264","0.0640671","GALAXY"
"1.24E+18","5.17E+17","48.33668209","-7.331246477","19.247","17.65776","16.82314","16.3322","15.90717","1045","301","3","95","459","51924","493","9.492396","7.250452","6.256783","6.209485","4.79893","20.31723","73.67284","218.9341","142.7227","266.3941","3.594404","3.197739","2.697924","2.743067","2.163587","21.06812","18.90724","19.68501","18.33721","17.8152","0.619025","0.8379123","0.4580759","0.4299439","0.4255167","0.1156333","GALAXY"
"1.24E+18","5.20E+17","55.13334135","-6.655111904","18.67484","17.49608","16.89063","16.54263","16.278","1045","301","3","140","462","51909","197","4.067467","3.822595","3.541018","3.625685","3.369167","35.30102","102.0606","238.8152","176.6283","289.0843","1.893177","1.828941","1.667326","1.732705","1.624534","19.85983","18.33","18.69032","17.99983","17.63323","0.4632331","0.4723209","0.4916299","0.4793455","0.4855192","0.03504587","GALAXY"
"1.24E+18","5.61E+17","210.9250262","65.55698065","18.2105","17.01045","16.60596","16.45749","16.42155","1412","301","4","239","498","51984","470","1.415898","1.258301","1.105636","1.239668","1.081441","49.31276","151.0525","246.3313","217.6848","251.9775","0.7095496","0.6430234","0.5785676","0.629983","0.5663108","18.18651","16.61452","17.01275","16.45526","16.40915","0.8951594","0.7498673","0.08023228","0.3589849","0.6315042","-0.00038602","STAR"
"1.24E+18","5.61E+17","211.1549283","65.60420485","17.91554","16.98712","16.69485","16.56794","16.4127","1412","301","4","239","498","51984","471","2.383274","2.835941","3.124726","3.152562","2.83548","57.36044","146.147","216.4114","194.1422","226.2465","1.130197","1.27022","1.358096","1.384924","1.20282","18.5765","17.66182","17.84413","17.58163","17.41251","0.452809","0.3774218","0.3790419","0.3644908","0.3862031","0.03167323","GALAXY"
"1.24E+18","3.71E+18","210.9167838","65.58365371","19.35461","18.27574","17.92423","17.77678","17.75424","1412","301","4","239","3295","54924","584","1.536377","1.272636","1.133104","1.230634","1.031157","17.64614","47.10231","73.18918","64.54159","74.72973","0.7363378","0.6424183","0.5810214","0.6283737","0.5742267","19.3486","17.93635","18.27939","17.79101","17.75266","0.534887","0.750119","0.8869487","0.3501592","0.2876414","-0.000521474","STAR"
"1.24E+18","5.61E+17","211.1548548","65.56491295","18.30297","16.97598","16.37658","16.02873","15.76864","1412","301","4","239","498","51984","464","7.761086","8.066551","7.750144","8.03125","7.586442","46.03469","173.4073","398.8625","288.8477","458.6976","3.619685","3.945583","3.775172","3.748748","3.44525","20.51104","18.60599","19.32264","18.32677","18.04828","0.8262212","0.8420318","0.8566552","0.8361691","0.7567962","0.07961606","GALAXY"
"1.24E+18","7.87E+18","211.1498377","65.52527956","19.36588","17.35807","16.4171","15.97908","15.65451","1412","301","4","239","6986","56717","150","8.33086","3.863801","3.94373","3.744327","3.46857","17.45492","105.5037","373.3411","247.7556","500.1948","1.928745","1.722966","1.697894","1.677555","1.672071","20.47299","17.5952","18.54609","17.21498","16.88632","0.8613889","0.7878664","0.8386021","0.8352908","0.8130107","0.0788658","GALAXY"
"1.24E+18","5.61E+17","211.3420136","65.64906832","18.90801","17.30027","16.57499","16.21737","15.89443","1412","301","4","239","498","51984","489","10.83307","11.0447","10.67737","11.40077","10.1836","26.90029","118.3088","311.7902","230.9584","374.5525","4.771145","4.724085","4.56064","4.721397","4.040663","21.34612","19.11766","19.79152","18.78884","18.5042","0.2891567","0.2937103","0.2964895","0.3170918","0.3136048","0.03142978","GALAXY"
"1.24E+18","2.75E+18","202.3207609","66.91405517","17.76215","16.73149","16.46528","16.38712","16.39745","1412","301","4","214","2445","54573","474","1.438042","1.376649","1.227808","1.339698","1.220229","75.29508","195.0003","265.0194","249.411","267.6542","0.7234787","0.6943352","0.6290972","0.6767796","0.6273476","17.74564","16.49561","16.75045","16.37063","16.43037","0.7378504","0.9362171","0.9999095","0.628502","0.6194531","-0.000224688","STAR"
"1.24E+18","2.75E+18","202.3672558","66.89942611","17.34268","15.93528","15.39938","15.21028","15.14285","1412","301","4","214","2445","54573","472","1.456256","1.34565","1.221174","1.305497","1.171329","110.9669","404.2697","784.7729","662.0604","833.1947","0.7314566","0.6827974","0.6269703","0.6644606","0.6061622","17.33956","15.42124","15.93958","15.18853","15.15517","0.7783362","0.7498524","0.999846","0.4999422","0.999124","-0.00046156","STAR"
"1.24E+18","3.71E+18","211.5440132","65.51230606","17.94319","17.01897","16.66282","16.52651","16.48661","1412","301","4","240","3295","54924","631","1.334172","1.333645","1.243681","1.203445","1.104566","63.40756","148.8496","231.4007","207.9014","242.288","0.6896414","0.673274","0.6333125","0.6142777","0.5696988","17.95032","16.66301","17.03101","16.5311","16.48889","0.9997734","0.6999904","0.4039499","0.3996963","0.9997032","-0.000517286","STAR"
"1.24E+18","7.87E+18","211.6122095","65.52976779","17.11528","16.19341","15.93301","15.83204","15.81957","1412","301","4","240","6986","56717","110","1.389618","1.342494","1.226892","1.174605","1.106568","136.1265","317.7402","436.9675","404.7455","442.379","0.6912146","0.6760014","0.6234438","0.6051975","0.5580746","17.11296","15.93156","16.21151","15.82741","15.81726","0.7514579","0.9998294","0.05","0.3499921","0.8392522","-0.000425296","STAR"
"1.24E+18","5.61E+17","211.216201","65.47913202","19.24395","17.473","16.58925","16.1818","15.89941","1412","301","4","240","498","51984","492","10.41444","4.473293","4.460021","4.54912","4.93985","18.60144","89.00817","289.0964","203.904","398.1319","2.2003","1.93344","1.910704","1.934258","2.001441","20.60946","18.00467","18.86763","17.59879","17.39429","0.2000092","0.2640475","0.2671322","0.2657216","0.2872146","0.07863182","GALAXY"
"1.24E+18","5.61E+17","211.431219","65.57551267","17.68004","15.73596","14.88396","14.45854","14.14334","1412","301","4","240","498","51984","500","7.117206","6.840831","6.531894","6.569265","6.568217","82.63323","455.427","1441.343","987.65","1906.113","3.196847","2.96271","2.828443","2.822328","2.729751","19.48199","16.69045","17.51113","16.23919","15.998","0.5861725","0.5696205","0.5743888","0.5708361","0.5834793","0.03209554","GALAXY"
"1.24E+18","5.61E+17","211.5277077","65.60799189","19.19414","17.41205","16.48962","16.03439","15.70366","1412","301","4","240","498","51984","482","27.91535","12.68811","10.76985","10.92894","11.27981","26.31962","96.47129","268.1467","186.7704","370.2249","7.663233","6.058148","4.875531","5.077295","5.036276","22.03568","19.2544","20.2347","18.7247","18.4768","0.5281222","0.9173796","0.8773878","0.9397177","0.825801","0.1462776","GALAXY"
"1.24E+18","5.61E+17","211.4469712","65.52454366","19.30644","17.53021","16.7966","16.41963","16.15879","1412","301","4","240","498","51984","483","5.981248","5.39692","5.084177","5.074877","4.816399","17.59864","88.17382","234.9945","169.6604","290.0948","2.372504","2.285647","2.150373","2.165774","2.064176","20.71518","18.28732","18.98971","17.8964","17.68367","0.5687096","0.5769285","0.6221654","0.6099002","0.715914","0.03178064","GALAXY"
"1.24E+18","5.61E+17","211.7776992","65.56992905","19.04542","17.86541","17.51869","17.28757","17.21057","1412","301","4","241","498","51984","509","6.314491","6.374472","6.081247","5.962794","5.885096","31.65885","86.5601","140.8645","114.2532","159.8304","2.996027","2.803282","2.697581","2.656734","2.78314","20.58589","19.34412","19.57233","19.11371","19.21509","0.3404294","0.6012763","0.5706295","0.569531","0.5128222","0.07231183","GALAXY"
"1.24E+18","5.61E+17","211.8416852","65.49396701","19.46837","18.29718","17.70811","17.29681","17.09076","1412","301","4","241","498","51984","513","8.011681","5.649723","5.165073","5.542555","4.607766","19.56103","47.33863","112.4682","80.89288","115.6627","3.049896","2.525734","2.284429","2.400986","1.868298","20.97864","19.49801","20.0306","19.05549","18.96914","0.2263956","0.2505961","0.2554323","0.2660418","0.2715756","0.07893054","GALAXY"
"1.24E+18","7.87E+18","212.2806305","65.40457191","17.40122","16.27618","15.80822","15.54241","15.36068","1412","301","4","242","6986","56717","32","7.808017","8.09502","7.811454","8.017452","7.314586","107.7236","308.5875","578.8289","461.5176","636.5792","4.100182","4.140378","3.941596","4.065639","3.759949","20.02757","18.49598","19.05457","18.3545","18.15266","0.6471538","0.7024398","0.69572","0.674533","0.6299291","0.03585272","GALAXY"
"1.24E+18","5.61E+17","212.356988","65.45168456","18.1791","16.4409","15.68268","15.29602","15.01465","1412","301","4","242","498","51984","517","5.734341","4.693552","4.557449","4.606703","4.673049","56.19287","243.5572","701.4528","489.0726","881.2625","2.330012","1.927946","1.823266","1.901004","1.79854","19.43901","16.92015","17.71922","16.61068","16.33642","0.76285","0.717568","0.7023324","0.6772411","0.7198353","0.035471","GALAXY"
"1.24E+18","7.87E+18","212.3288519","65.31378392","17.46171","16.58637","16.31736","16.2169","16.21749","1412","301","4","243","6986","56717","34","1.362185","1.281056","1.190957","1.273801","1.155374","100.1466","225.8542","308.2148","284.357","313.9504","0.6893553","0.650188","0.6164684","0.6511595","0.5930452","17.46078","16.32475","16.58409","16.22274","16.23152","0.4049428","0.9410966","0.3500217","0.2353334","0.779689","-0.000513071","STAR"
"1.24E+18","5.60E+17","203.4449245","66.64972462","19.01445","17.94712","17.52393","17.25429","17.07382","1412","301","4","217","497","51989","343","4.714684","4.760387","4.543012","4.689946","4.786892","24.17591","68.14785","122.7434","97.22052","136.8232","2.121215","2.288519","2.122642","2.150927","2.021058","20.48599","19.10127","19.58151","18.8678","18.7811","0.5428793","0.5364005","0.5089291","0.5110679","0.4787015","0.09405501","GALAXY"
"1.24E+18","5.60E+17","203.5081659","66.71041755","19.3084","17.69991","16.83956","16.34941","15.95881","1412","301","4","217","497","51989","340","13.88076","9.580203","9.000253","9.18086","9.394278","27.63983","93.03371","305.7492","195.1036","449.1462","5.388375","4.354262","3.938313","3.947474","4.078114","21.47156","19.01405","19.87258","18.48271","17.99247","0.215638","0.2591591","0.2649637","0.2852915","0.3135544","0.09380584","GALAXY"
"1.24E+18","5.61E+17","213.0423401","65.17764055","19.05227","17.9315","17.55676","17.42288","17.38092","1412","301","4","245","498","51984","552","2.970146","15.61396","14.9959","27.92198","14.91031","28.28097","66.67773","88.99005","91.27171","90.12615","8.776333","7.484861","6.199919","7.252779","5.59998","21.94914","21.10476","21.61334","21.0442","20.70478","0.7395778","0.7293913","0.7793062","0.7247536","0.5787902","0.02379466","GALAXY"
"1.24E+18","5.99E+17","211.8281743","1.281962935","17.39737","16.39192","16.12417","15.92187","15.80066","1458","301","1","581","532","51993","212","8.362581","8.888876","8.859172","8.750957","8.628697","109.6961","280.7295","417.7767","352.9227","448.623","4.135223","4.253086","4.055905","4.107721","3.908168","19.8134","18.85303","18.86258","18.65392","18.26909","0.4734165","0.5424615","0.5527672","0.540722","0.5820127","0.03474642","GALAXY"
"1.24E+18","6.02E+17","217.131857","1.127526282","19.06424","17.76621","17.25229","16.88849","16.86223","1458","301","1","617","535","51999","292","27.91903","9.136764","25.28234","14.8808","6.621346","46.76149","84.70824","347.6779","154.2656","57.3042","7.802092","3.888065","9.543728","4.545099","1.194066","21.07407","19.28087","19.86044","18.93611","18.83551","0.3585591","0.2993235","0.3383525","0.3510218","0.3560785","0.03739513","GALAXY"
"1.24E+18","3.44E+17","217.3066955","1.071864127","18.1425","17.07484","16.62053","16.35101","16.14262","1458","301","1","618","305","51613","637","68.33236","6.246869","6.363362","6.348722","6.195343","66.37356","145.8383","285.1998","220.6503","324.8283","3.671778","3.018365","2.961637","2.97455","2.848972","20.00533","18.62719","19.19061","18.43902","18.23523","0.3774066","0.3472704","0.3574281","0.3652455","0.3641723","0.03689209","GALAXY"
"1.24E+18","6.02E+17","217.3275493","1.07491627","19.45397","19.36658","19.36735","19.15008","19.05823","1458","301","1","618","535","51999","242","1.715003","1.450418","1.318388","1.440221","1.431101","15.92281","17.63791","19.51085","16.89894","23.46003","0.8383761","0.7454505","0.6770122","0.7452978","0.7177991","19.43649","19.37459","19.37597","19.15194","19.05133","0.3408546","0.123378","0.8280153","0.5268735","0.3782623","1.93751","QSO"
"1.24E+18","3.45E+17","217.3855918","1.117148511","18.12909","17.20777","16.73577","16.41559","16.17067","1458","301","1","618","306","51637","379","7.205907","7.527241","7.60655","7.547468","7.238582","60.74252","139.5269","279.6587","217.6335","333.5124","3.436561","3.366739","3.447584","3.475456","3.237451","19.60441","18.57717","19.06272","18.4487","18.14985","0.2410399","0.2217971","0.2286809","0.2329378","0.2043531","0.02969432","GALAXY"
"1.24E+18","3.45E+17","217.48365","1.188515835","19.30162","18.34481","18.27372","18.32038","18.37784","1458","301","1","619","306","51637","367","1.782849","1.519821","1.229178","1.558836","1.289782","18.80493","44.70588","44.7277","46.51123","40.0159","0.8765956","0.7764314","0.6138498","0.7759982","0.6216153","19.305","18.27584","18.3681","18.31448","18.37265","0.1168486","0.5719706","0.5999776","0.05","0.1499461","-7.05E-05","STAR"
"1.24E+18","3.45E+17","217.557794","1.205615819","19.28113","18.4396","18.09156","17.77679","17.76103","1458","301","1","619","306","51637","369","2.658168","2.279703","2.399955","2.412936","1.914104","20.23866","40.04357","78.41402","55.64593","74.19341","1.320695","1.128969","1.08085","1.169016","1.016146","19.73969","18.58659","18.9306","18.42638","18.31814","0.4689119","0.7103621","0.7564668","0.7123599","0.7961031","0.1220198","GALAXY"
"1.24E+18","6.02E+17","217.5980912","1.136072859","19.48665","18.53639","17.73178","17.26008","17.02551","1458","301","1","620","535","51999","219","3.041093","3.161119","3.089263","3.326469","3.292887","12.5528","33.42355","112.2089","72.17796","139.711","1.371258","1.545864","1.517546","1.592613","1.501427","20.18133","18.73589","19.4708","18.38788","18.11101","0.9248716","0.9085378","0.8511837","0.9169583","0.8325856","0.1141194","QSO"
"1.24E+18","6.02E+17","217.705959","1.125516323","19.16916","18.19132","17.78862","17.49171","17.40498","1458","301","1","620","535","51999","127","6.09495","4.652288","4.735693","4.816697","4.151675","24.67911","52.25522","97.90845","73.3503","104.7883","2.859993","2.416921","2.29622","2.291156","2.211651","20.65044","19.40647","19.78295","19.31699","19.06899","0.4565999","0.5825166","0.6116835","0.5939376","0.6617208","0.1079668","GALAXY"
